logz logzerr logvol nlive logl logwt insert_order
-2.284205627981179987e+03 8.204563592787279092e+00 -1.180000000000000909e-01 1.000000000000000000e+03 -2.264221960939888504e+03 -2.271248216177204085e+03 1.645999999999999908e+00
-2.271248213818535078e+03 8.901059380850531610e+00 -1.190000000000000918e-01 1.000000000000000000e+03 -2.253047791729793062e+03 -2.260075046967108392e+03 9.060000000000000275e-01
-2.260075032921121874e+03 7.603258368106626364e+00 -1.200000000000000927e-01 1.000000000000000000e+03 -2.244637264626566775e+03 -2.251665519863882309e+03 6.780000000000000471e-01
-2.251665297150393599e+03 5.291551899828798255e+00 -1.210000000000000936e-01 1.000000000000000000e+03 -2.200461690397529310e+03 -2.207490945634844593e+03 1.550000000000000044e+00
-2.207490945634844593e+03 2.319841085748338827e+01 -1.220000000000000945e-01 1.000000000000000000e+03 -2.194080031236072955e+03 -2.201110286473388442e+03 9.759999999999999787e-01
-2.201108593900632968e+03 2.225444421964743213e+01 -1.230000000000000954e-01 1.000000000000000000e+03 -2.145067917338372354e+03 -2.152099172575688044e+03 6.199999999999999956e-01
-2.152099172575688044e+03 3.284917077124113405e+01 -1.240000000000000963e-01 1.000000000000000000e+03 -2.121085569488375768e+03 -2.128117824725691207e+03 1.991999999999999993e+00
-2.128117824725652554e+03 3.393095813089160373e+01 -1.250000000000000833e-01 1.000000000000000000e+03 -2.099800741026186643e+03 -2.106833996263502286e+03 1.070000000000000062e+00
-2.106833996262931578e+03 1.737217094409029983e+01 -1.260000000000000842e-01 1.000000000000000000e+03 -2.079311181723776826e+03 -2.086345436961092219e+03 1.060000000000000053e+00
-2.086345436959827566e+03 2.416595647027264349e+01 -1.270000000000000850e-01 1.000000000000000000e+03 -2.054088891127862098e+03 -2.061124146365177694e+03 1.868000000000000105e+00
-2.061124146365166780e+03 2.570106893685076344e+01 -1.280000000000000859e-01 1.000000000000000000e+03 -2.036805814150229708e+03 -2.043842069387545280e+03 1.625999999999999890e+00
-2.043842069356321190e+03 3.184908821909568744e+01 -1.290000000000000868e-01 1.000000000000000000e+03 -1.986966741152594295e+03 -1.994003996389909844e+03 5.919999999999999707e-01
-1.994003996389909844e+03 4.510712913565977544e+01 -1.300000000000000877e-01 1.000000000000000000e+03 -1.969616219891437140e+03 -1.976654475128752665e+03 1.947999999999999954e+00
-1.976654475099565161e+03 8.946546820441193759e+00 -1.310000000000000886e-01 1.000000000000000000e+03 -1.955581544565922968e+03 -1.962620799803238469e+03 1.580000000000000016e-01
-1.962620798999245835e+03 1.157495561452575927e+01 -1.320000000000000895e-01 1.000000000000000000e+03 -1.893944317653195867e+03 -1.900984572890511345e+03 1.673999999999999932e+00
-1.900984572890511345e+03 2.661645198091305531e+01 -1.330000000000000904e-01 1.000000000000000000e+03 -1.856327538888737536e+03 -1.863368794126052990e+03 1.713999999999999968e+00
-1.863368794126052990e+03 1.041174465981145580e+01 -1.340000000000000913e-01 1.000000000000000000e+03 -1.833068588451674259e+03 -1.840110843688989689e+03 1.006000000000000005e+00
-1.840110843688910336e+03 1.111492736086449007e+01 -1.350000000000000921e-01 1.000000000000000000e+03 -1.773744945791393548e+03 -1.780788201028708954e+03 1.465999999999999970e+00
-1.780788201028708954e+03 3.548360659839441666e+01 -1.360000000000000930e-01 1.000000000000000000e+03 -1.761755290984968497e+03 -1.768799546222284107e+03 6.820000000000000506e-01
-1.768799540007986934e+03 3.076480624908787931e+01 -1.370000000000000939e-01 1.000000000000000000e+03 -1.737638412727371588e+03 -1.744683667964687174e+03 1.425999999999999934e+00
