weight logl sigma l k
1.307122553183979660e-04 3.028306346180001185e+01 3.904380162003582289e-01 1.955694328221465120e-02 5.814255238002334902e-01
1.317508520271953019e-04 3.029197773318388442e+01 4.121221309151432699e-01 2.050249248655405115e-02 4.540649833614006647e-01
1.320828406942151979e-04 3.029549438554028029e+01 4.249201076390996534e-01 2.068537775761765049e-02 4.826454891536284819e-01
1.329991013975319368e-04 3.030340745057313256e+01 2.861932390801494863e-01 2.119482163608474648e-02 5.321938906498215882e-01
1.330392510353335233e-04 3.030470928403239839e+01 2.924513905923554757e-01 2.135769632269620549e-02 4.746724194842045774e-01
1.333392870219332442e-04 3.030796198889120774e+01 3.425119363024077823e-01 2.119891748002149245e-02 4.391655469494086805e-01
1.339251201457627668e-04 3.031334591766264452e+01 2.867065485786429169e-01 2.105001221036112077e-02 5.328150009076109139e-01
1.347747400673698210e-04 3.032066987147831583e+01 3.769988543669255954e-01 2.115554699942837069e-02 4.419859044564783956e-01
1.350512464985463112e-04 3.032371938888384477e+01 3.111894763964737631e-01 2.004138868526039730e-02 4.591279934731617440e-01
1.349216679543679823e-04 3.032375945144426055e+01 4.267859198827460010e-01 2.076985384945070207e-02 5.131906556675639441e-01
1.350180094572070314e-04 3.032547325171144337e+01 3.176909085695062696e-01 2.377861491431459626e-02 4.943308006385537245e-01
1.349925366182278105e-04 3.032628457138450528e+01 3.486658176886126559e-01 2.326934325634056472e-02 5.404601520109774127e-01
1.356072342245071309e-04 3.033182780260523259e+01 4.001328965720922226e-01 1.884387275126270939e-02 4.561839411900645014e-01
1.363162549212294035e-04 3.033804266878510703e+01 4.301769209432205754e-01 2.038556564443831307e-02 4.838177594366573353e-01
1.366586101779634454e-04 3.034155099815902190e+01 3.352543224531789878e-01 2.277644596431154661e-02 5.555463599716051748e-01
1.365268146585558247e-04 3.034158611850109821e+01 3.560580596992427571e-01 1.921704786177441324e-02 5.722738555706080588e-01
1.372765789830973377e-04 3.034806279421795239e+01 2.983867217527584326e-01 2.173881504836183351e-02 4.691473297523704455e-01
1.372729002674480695e-04 3.034903599601997826e+01 4.370062272755458332e-01 1.973798565600660276e-02 5.369442994934465752e-01
1.372014877818344720e-04 3.034951563790764340e+01 3.910157141639912237e-01 1.921189572529355405e-02 5.751548137364250746e-01
1.371387507382394245e-04 3.035005827120833999e+01 3.065761132831969493e-01 2.355454566678206671e-02 5.208906565334671113e-01
1.373767626426448713e-04 3.035279232230887203e+01 4.161219010118260564e-01 1.913884541901300293e-02 5.623597436676626149e-01
1.376654518185595666e-04 3.035589155847519294e+01 3.727375793008415039e-01 1.846365836757013143e-02 4.932440926220066357e-01
1.383392552906480418e-04 3.036177411876001031e+01 3.316046800680611528e-01 1.983969437687847781e-02 4.453417103495092011e-01
1.382993471263981402e-04 3.036248559673757086e+01 3.188841199643425717e-01 2.101813918971995321e-02 5.711481969447473883e-01
1.385643529979592155e-04 3.036539993908272095e+01 3.709403959530574446e-01 1.918039215833870770e-02 5.746534197798550681e-01
1.392445731978675719e-04 3.037129698518263865e+01 3.788097510089544762e-01 1.901545946693307745e-02 4.476103195258655520e-01
1.392572557530240361e-04 3.037238806217996512e+01 3.126347646067485497e-01 1.944602611949050250e-02 4.766288312068421296e-01
1.391905421204884478e-04 3.037290887983898813e+01 2.879645334837936943e-01 2.232895926573693485e-02 4.984480577519311284e-01
1.394838776273325484e-04 3.037601410080219466e+01 4.018376366160418822e-01 1.886765806485284774e-02 4.565641748253478349e-01
1.393735717226618162e-04 3.037622297321581755e+01 3.332365703023210668e-01 1.877461161074583246e-02 5.122374155947799768e-01
1.394041894125206164e-04 3.037744262983302690e+01 3.362023447826469336e-01 2.175754252433802216e-02 5.715309208826155896e-01
1.402676944826674905e-04 3.038461777909782313e+01 4.350072569670327960e-01 1.965709007970562264e-02 5.417433977381193033e-01
1.402174286541456967e-04 3.038525935845505899e+01 3.133787323551801007e-01 2.379587216178458142e-02 5.054287425581023285e-01
1.402040984857036161e-04 3.038616428609319087e+01 3.782129052200857156e-01 2.278500598400416688e-02 4.978456936751510242e-01
1.406117497947309547e-04 3.039006762362116376e+01 4.246473453082814098e-01 1.870752099226931364e-02 5.294374812486919435e-01
1.405537563585174240e-04 3.039065510191585417e+01 3.563895423321473133e-01 2.171056908751338443e-02 4.460018907736938987e-01
1.406802808041382306e-04 3.039255488243625791e+01 3.297715133195283643e-01 1.883070122634079163e-02 5.105141066490275215e-01
1.405959577226985422e-04 3.039295530755281050e+01 3.122824790520037919e-01 2.304463806281421834e-02 5.423987259483183943e-01
1.406936864652224238e-04 3.039465016958186538e+01 2.916161313997695514e-01 2.008664829726538453e-02 5.009950123383514198e-01
1.423863922053889767e-04 3.040760951283999702e+01 4.259272722641214148e-01 1.921262593730780135e-02 5.533004163429610101e-01
1.425544156830248980e-04 3.040978887004303033e+01 4.222283463870201703e-01 2.079312932994577257e-02 5.309007780269486831e-01
1.424880107249065536e-04 3.041032293968903844e+01 4.180629503044840933e-01 2.114179257359691949e-02 5.131536528371639649e-01
1.425665280653279051e-04 3.041187383316184878e+01 3.449686159780105399e-01 2.119338921993128150e-02 5.785075014755411971e-01
1.425437224084798453e-04 3.041271385535074501e+01 3.665482692670650189e-01 1.899054245987333300e-02 4.514009867937595066e-01
1.425294190703975687e-04 3.041361350680145392e+01 4.286449514386154735e-01 2.026939656096482870e-02 5.396833193272245754e-01
1.429451418024928514e-04 3.041752601168241199e+01 2.918530210209928089e-01 2.006357038308370991e-02 5.166487514106284928e-01
1.430383048842903757e-04 3.041917753949755365e+01 3.880506540115412628e-01 1.890183811417784840e-02 5.646073445999554297e-01
1.435592349519069957e-04 3.042381281593152664e+01 3.380888786297626125e-01 2.105750412469235833e-02 4.402355748432005278e-01
1.434606699923776977e-04 3.042412599970933229e+01 3.885551040003628609e-01 2.163591268674922366e-02 5.558515494468243556e-01
1.433783647612115733e-04 3.042455212221392458e+01 2.948841469466300658e-01 2.180931228727634591e-02 4.754886578630356797e-01
1.432496076271742402e-04 3.042465369529749353e+01 2.998173968166283343e-01 2.329273041184710263e-02 5.050669396394393829e-01
1.435317329147715079e-04 3.042762122483115661e+01 3.871202470163649934e-01 2.171661654085344298e-02 4.624868620600626756e-01
1.439177265103224401e-04 3.043130687140239843e+01 3.048619382629801366e-01 1.984266449429597512e-02 4.742922969180685122e-01
1.441274435076621795e-04 3.043376301131533523e+01 4.238723258803966387e-01 2.084624237748779543e-02 5.125869226755908059e-01
1.446242188832171506e-04 3.043820386330261840e+01 3.657841949524650027e-01 2.194849577889302142e-02 4.536189426308349648e-01
1.453176037772817026e-04 3.044398679671698460e+01 3.374992698271627178e-01 2.131783180191243465e-02 5.758343204301945573e-01
1.456254145505745886e-04 3.044710274979884446e+01 4.078709952613422396e-01 1.854568305391207997e-02 5.291043175362830642e-01
1.454900078378599908e-04 3.044717248838315982e+01 4.267594504989149495e-01 1.875745611831406562e-02 4.892871417724842797e-01
1.459867586771001959e-04 3.045158100238663224e+01 2.901205770796466688e-01 2.022251457327217672e-02 5.021145859439918313e-01
1.459088690099477549e-04 3.045204732074419951e+01 3.918687051105654851e-01 2.179504624982197408e-02 4.714470799458191363e-01
1.457930514669152479e-04 3.045225323924532290e+01 2.857069383119197892e-01 2.109355761190973705e-02 4.938998713377673044e-01
1.458682908008746254e-04 3.045376917553666374e+01 3.398544404829533794e-01 2.370868553298617620e-02 4.944460867264715009e-01
1.458499249985526945e-04 3.045464326086043627e+01 4.211826552929085477e-01 1.892999212568267225e-02 4.685615292064152504e-01
1.466702249394945246e-04 3.046125177768470849e+01 3.021207724080731127e-01 2.335777241301352503e-02 5.162402805262501504e-01
1.466937741177107562e-04 3.046241232347998107e+01 3.261105283365868801e-01 1.964309784216289670e-02 4.543868443435534754e-01
1.465712483332746151e-04 3.046257672576334130e+01 3.077796980822843920e-01 1.974029092997594756e-02 5.461419706612984371e-01
1.464525099286568492e-04 3.046276629037870975e+01 3.824664776171429192e-01 2.213232677997779146e-02 4.718324290073051541e-01
1.464043578282607993e-04 3.046343744645437823e+01 3.279156859894911680e-01 2.275492754482694863e-02 5.535393707134208530e-01
1.466339402060802446e-04 3.046600435717104460e+01 2.967281710318235843e-01 2.122762394692943519e-02 5.495804692843869743e-01
1.467066659533087483e-04 3.046750020225482558e+01 3.666569376763509358e-01 1.942984864934447012e-02 4.394990583643555437e-01
1.471578971120322853e-04 3.047157121911138233e+01 4.238508962377201539e-01 2.063302742353319286e-02 4.837770842183568010e-01
1.473540717629807158e-04 3.047390342085999748e+01 3.178909675057580153e-01 2.018571366963325953e-02 4.522862900543381803e-01
1.475335719747686129e-04 3.047612083527371851e+01 3.373528452512763454e-01 2.134001368208406774e-02 5.752716833176940714e-01
1.487497953654441283e-04 3.048533074751399852e+01 3.303550074452564211e-01 2.292156519571740894e-02 5.502149251283555698e-01
1.486609198205103436e-04 3.048573308547264560e+01 3.539828351537761542e-01 1.899136671612876304e-02 4.577269989253198168e-01
1.485645104994582266e-04 3.048608435683371454e+01 3.989895164934192939e-01 2.122414839108555107e-02 5.553810461089008221e-01
1.490278377476429662e-04 3.049019819779960017e+01 3.651484876425711290e-01 1.967221479962951922e-02 5.815475762964439355e-01
1.493465407438705685e-04 3.049333446110104262e+01 3.994497321925835065e-01 2.189259850170051369e-02 5.185779424534739945e-01
1.496497654508869906e-04 3.049636274576334927e+01 4.180944161103171686e-01 1.870841758423649401e-02 5.352919049282856001e-01
1.514601608771425707e-04 3.050938770464458116e+01 3.685780514550553999e-01 1.864288673913175667e-02 4.746233676769104903e-01
1.513553963525721179e-04 3.050969576840650177e+01 4.262007925328927804e-01 2.067978997491244295e-02 5.081712200728207840e-01
1.518085987606420815e-04 3.051368558746796111e+01 3.135718700470612741e-01 2.369261081513902856e-02 5.030143369088710958e-01
1.517323535207479844e-04 3.051418321544254297e+01 3.075322995071777532e-01 2.299370854376105514e-02 5.376508683195289073e-01
1.517306288605211240e-04 3.051517184891464751e+01 3.427713867991540875e-01 2.350968175836993038e-02 5.301267645195136824e-01
1.522451890776234482e-04 3.051955738604110024e+01 2.926739801052959389e-01 2.260573720581930679e-02 4.962900489761122858e-01
1.522919215220746680e-04 3.052086429408738866e+01 3.478188878532698092e-01 2.144203445579286049e-02 4.432831821468578015e-01
1.536252696493734210e-04 3.053058140191244263e+01 3.439142728274681149e-01 2.371074964907149765e-02 5.098144524728484006e-01
1.535377053143652389e-04 3.053101125287419393e+01 4.212771045707069950e-01 2.091490334712820323e-02 5.110042205737821419e-01
1.535406008585563477e-04 3.053203011154400315e+01 3.571592633141819073e-01 2.169815189998415203e-02 5.703270076576250069e-01
1.536492227806923370e-04 3.053373730897246219e+01 3.044454358014450079e-01 2.119730806335680742e-02 4.617267236970079569e-01
1.538322601809025527e-04 3.053592786796201608e+01 3.785849684852418684e-01 1.894803294303751967e-02 5.647723013508647583e-01
1.537239784255889266e-04 3.053622372513416394e+01 3.215151410148699984e-01 2.378880439925228074e-02 5.165107839824789604e-01
1.539731235411312751e-04 3.053884314350631257e+01 2.906555377438546639e-01 2.184381631472589319e-02 5.345663939924220065e-01
1.540098296581572613e-04 3.054008150810940947e+01 3.473603966367988516e-01 1.973438839135445433e-02 4.407787550414895561e-01
1.538592898137871234e-04 3.054010356100886270e+01 4.044296598463209547e-01 2.162928182862822526e-02 4.952000373486998841e-01
1.542127215163779821e-04 3.054339803661618191e+01 3.436225741173371540e-01 2.364167316833663823e-02 5.203215032706500764e-01
1.543273220687371868e-04 3.054514089356464979e+01 3.370063159561186850e-01 2.366631821694792706e-02 4.937156476725694798e-01
1.542253469390877235e-04 3.054547990344137531e+01 3.841164270836251449e-01 2.093425176032072746e-02 5.728683718309190986e-01
1.540882687035865953e-04 3.054559069039609653e+01 3.024447978852545238e-01 2.294880819754832255e-02 4.870317338610219426e-01
1.542364045080632268e-04 3.054755159835283962e+01 4.065104674333733792e-01 2.115040872942354142e-02 5.456728847714077402e-01
1.541176687629305605e-04 3.054778147231077412e+01 3.376504268731476133e-01 2.191698882243888619e-02 5.677610613893172564e-01
1.539662292242695665e-04 3.054779836639808366e+01 3.892575932557371110e-01 1.846770162933479911e-02 4.992364472366952466e-01
1.539722603642803157e-04 3.054883753746773323e+01 3.652431570802184280e-01 2.139528657835039482e-02 5.730177106305536228e-01
1.547929701911523830e-04 3.055515362670628576e+01 4.280332459599299200e-01 2.031228506780614548e-02 5.338344196514324125e-01
1.551535871293503158e-04 3.055848058980622284e+01 3.091869573190587084e-01 2.188446541948121937e-02 4.625528461804882530e-01
1.555264574069449091e-04 3.056188094002621369e+01 2.992600069324525269e-01 2.181806521189958575e-02 5.479084031933449950e-01
1.556087876062204548e-04 3.056341016455166937e+01 3.549293862064692440e-01 1.929486269097307680e-02 4.470515057956747085e-01
1.559785750738917757e-04 3.056678373733139154e+01 3.545461714470730108e-01 2.030907006689555358e-02 5.826119066466926011e-01
1.560616319915615505e-04 3.056831608487988206e+01 2.872349045215685237e-01 2.055363270117772576e-02 5.095970126124633737e-01
1.563348654163433486e-04 3.057106535861836960e+01 3.530373056656690989e-01 1.876694933195053108e-02 4.748867934391368673e-01
1.564077575103864576e-04 3.057253150611487058e+01 3.633573588148323319e-01 2.051050766711625534e-02 4.355133884169212211e-01
1.565249993254161538e-04 3.057428081610530057e+01 2.986030463238399379e-01 1.998952652723342757e-02 4.847800165495408931e-01
1.567647136629815943e-04 3.057681112095993115e+01 3.684361578992209063e-01 2.233834116919312246e-02 4.669462043261118911e-01
1.569057940220196733e-04 3.057871066596078435e+01 4.265309394370282448e-01 2.053443311909469021e-02 5.236095615673697079e-01
1.569271038218726048e-04 3.057984646944112228e+01 3.983591235906372985e-01 2.006356252642859175e-02 4.423339637572778482e-01
1.568035697065463794e-04 3.058005895242646943e+01 3.454466651420656786e-01 2.292759964241651918e-02 4.709735005754152048e-01
1.570546993824255939e-04 3.058265922716321938e+01 3.601639141975195857e-01 1.968991581297463087e-02 5.799669562427953728e-01
1.572665064991954581e-04 3.058500693864348818e+01 3.059901121729524109e-01 2.000373062324370399e-02 5.494380247460022293e-01
1.590330235564593752e-04 3.059717695476186350e+01 3.228522696662214364e-01 2.305815033980934334e-02 5.438866613219757173e-01
1.594308700261729960e-04 3.060067549029257350e+01 3.744351644734287832e-01 2.055197036761237731e-02 5.803292918165143810e-01
1.594874011358285600e-04 3.060203000814469476e+01 4.372719203443956593e-01 1.974680836007603954e-02 5.206690604148300761e-01
1.599494716239713993e-04 3.060592304179125733e+01 3.696856479300484333e-01 2.291901390476664205e-02 5.224334896061371136e-01
1.598230593128746710e-04 3.060613240278726721e+01 3.074162841473135344e-01 2.348628018298645759e-02 5.111009860974861096e-01
1.597163177737080230e-04 3.060646430645365967e+01 3.265105646521306859e-01 1.895117335719429322e-02 5.180258102765551431e-01
1.595828093885757657e-04 3.060662804740027809e+01 3.126760902579884260e-01 2.063979825956567191e-02 4.550109233867914438e-01
1.595515362066845947e-04 3.060743205983314397e+01 3.939030841520332893e-01 1.898066199584153360e-02 4.540133248472763006e-01
1.594164505914244219e-04 3.060758504302313554e+01 3.749774216478186095e-01 2.250366296014925244e-02 5.369955525869793966e-01
1.593925607868746546e-04 3.060843517395581159e+01 4.020197122087828534e-01 2.174016937858867099e-02 5.134792276923961785e-01
1.605299824221295083e-04 3.061654581027600841e+01 3.419792768310610520e-01 2.349645737130710843e-02 4.899988832101181413e-01
1.612145786997374816e-04 3.062180134335085313e+01 3.730355227459941081e-01 2.284645027054374791e-02 5.167476184550633400e-01
1.611978864414485868e-04 3.062269779736483599e+01 4.088353757781518216e-01 2.083638668718967857e-02 4.656740312367900758e-01
1.617938793709812527e-04 3.062738825433025625e+01 3.758512428884653311e-01 2.243332640226309779e-02 4.791518810162133657e-01
1.621788897310570774e-04 3.063076506237121066e+01 3.354367178707891028e-01 2.352316497094518108e-02 5.295480465670693304e-01
1.621307451464565222e-04 3.063146815731643358e+01 4.304226653565619287e-01 1.892303194161887303e-02 5.233915936683355419e-01
1.620935547915059566e-04 3.063223874604084074e+01 3.016342777572133538e-01 2.294472070909029521e-02 4.902754274623904451e-01
1.620916218321818059e-04 3.063322682100870509e+01 3.185529499423411792e-01 2.370060128687567769e-02 5.036415217386170928e-01
1.619830147747617743e-04 3.063355656144983641e+01 4.177504329318660892e-01 2.014532998376893785e-02 4.607295078065202221e-01
1.619596334317921114e-04 3.063441220661950126e+01 3.868320684952781252e-01 1.989858029833378728e-02 5.793153315177722584e-01
1.622242318916287127e-04 3.063704460444614597e+01 4.211290825392065562e-01 1.874618303856507434e-02 5.271778152154587005e-01
1.622589575858573194e-04 3.063825864138541988e+01 2.908000588366383421e-01 2.241893705446311794e-02 5.188092147485361405e-01
1.621588013999832143e-04 3.063864118943476456e+01 3.930983238774864996e-01 2.014641222591458114e-02 5.762686998597900123e-01
1.622437008420298215e-04 3.064016460983626189e+01 3.032169115992870423e-01 2.090284996621387392e-02 5.553720001206741141e-01
1.621109852241439718e-04 3.064034627342249451e+01 4.257762393539463175e-01 1.962565780114051625e-02 4.660652409948761177e-01
1.624006908119791166e-04 3.064313176027053487e+01 3.976399788068594177e-01 2.175045956852792936e-02 5.308645567785326147e-01
1.627557680766944731e-04 3.064631580057576343e+01 3.266897902665424902e-01 1.895302433966569028e-02 5.029636977688599631e-01
1.629974547295052014e-04 3.064879966431209368e+01 4.125053707004597281e-01 1.970551959793966079e-02 4.517154052272558395e-01
1.629975936785914607e-04 3.064980051677342487e+01 3.408606690183846322e-01 1.949943101282315336e-02 5.689574093912878050e-01
1.634586316089609937e-04 3.065362501942439621e+01 3.427020808511421213e-01 1.909267813113700932e-02 4.629767064060067439e-01
1.641046376715651683e-04 3.065856933773304149e+01 4.053423192700621458e-01 2.032145596625106049e-02 4.509596058592515999e-01
1.639859769984827493e-04 3.065884599684518719e+01 3.316899500090690900e-01 1.946192892012395606e-02 5.616214272014392606e-01
1.642707083468175600e-04 3.066158080641621098e+01 3.447486819596512486e-01 2.329021203209186153e-02 4.838537078127687074e-01
1.642481146137446054e-04 3.066244325732294840e+01 3.145888638147005811e-01 2.317343104633328918e-02 5.358158146853568837e-01
1.647648948468465480e-04 3.066658465686171553e+01 3.464177427753922789e-01 2.241442287732999666e-02 5.575010580243230374e-01
1.647032807989776962e-04 3.066721063561692517e+01 4.128714776142271559e-01 2.072698923435318044e-02 4.695145803282892993e-01
1.646801880167713978e-04 3.066807041739451734e+01 3.545382697053497401e-01 2.166584590567036464e-02 5.696706311798523936e-01
1.646828618502715761e-04 3.066908665378473131e+01 3.558773132290424801e-01 2.021137825799256341e-02 4.365030953833231031e-01
1.646114213159715039e-04 3.066965275293024717e+01 3.611422459062353929e-01 2.300328859567874612e-02 4.865660806501416191e-01
1.648273406252144350e-04 3.067196358435086267e+01 4.106900689983139507e-01 1.934859508515397036e-02 4.532104368720281662e-01
1.650377259783812915e-04 3.067423916884278867e+01 4.241968090364421906e-01 2.039103427766890408e-02 4.805628809603052498e-01
1.649866225006652411e-04 3.067492947364387135e+01 4.048661677991508001e-01 1.874677860237222021e-02 5.447940319715744995e-01
1.649484570651044808e-04 3.067569812245938010e+01 4.278875065108942444e-01 2.002939056889376998e-02 4.766878977928298289e-01
1.650902538442762806e-04 3.067755739613370736e+01 3.640293569905723170e-01 1.925442283008277355e-02 5.711747451508910611e-01
1.649742890302216818e-04 3.067785471648313944e+01 3.190178151180199095e-01 2.299614514071589289e-02 5.425377076757484929e-01
1.660203328352920552e-04 3.068517534659886792e+01 4.146704693450861123e-01 2.069435949527133681e-02 4.720479793787296097e-01
1.662888285101505725e-04 3.068779128599817341e+01 3.597346657455996466e-01 2.210596227512712578e-02 4.580558242986599859e-01
1.662124622298454370e-04 3.068833194172628964e+01 2.876256835496962538e-01 2.167209705397005193e-02 4.954424044156674478e-01
1.669954701692292023e-04 3.069403176609736761e+01 4.091516236898357084e-01 2.097960587758822965e-02 4.731991707133158531e-01
1.670777745862925810e-04 3.069552449887390821e+01 3.098839478606552067e-01 2.253598323767806721e-02 4.729240698821163269e-01
1.669877453066692511e-04 3.069598550711066309e+01 4.264979920739451758e-01 1.888493856029528628e-02 4.898465803475396951e-01
1.670903954947685005e-04 3.069760003514343794e+01 2.883394110423523338e-01 2.062357041645430239e-02 5.006255417503546745e-01
1.675054672006066284e-04 3.070108106951971649e+01 4.099535453964696652e-01 2.103072425050933961e-02 4.772847648168010992e-01
1.684573130365163353e-04 3.070774746138644673e+01 4.239277128026335273e-01 1.900248603070581882e-02 4.769492570452564806e-01
1.694479111874596375e-04 3.071461064974661781e+01 3.756337071315409282e-01 1.908190032310666528e-02 5.668736674717803625e-01
1.693595840506862077e-04 3.071508924960042464e+01 3.766577413176631084e-01 1.954716195935898154e-02 4.401542100259315249e-01
1.692229040817078676e-04 3.071528188370766088e+01 3.887510065649381064e-01 1.882592987279436275e-02 5.548806292211740931e-01
1.694643821883667586e-04 3.071770784894087569e+01 3.995727908697073172e-01 2.072104730606669915e-02 5.631766365723297474e-01
1.697878382770731556e-04 3.072061472628584511e+01 3.204492777438165962e-01 1.910769526603772403e-02 4.998519219015999382e-01
1.696405693437222416e-04 3.072074697957233980e+01 4.080296779264906970e-01 1.857479159982191805e-02 5.088522444292309377e-01
1.696238496583562985e-04 3.072164841524055134e+01 3.398956757983708776e-01 2.332958355551471158e-02 5.335030609685533776e-01
1.698294589912369753e-04 3.072385982990516595e+01 3.382449934296141159e-01 2.162439796114307838e-02 4.486713881477569221e-01
1.698607193220207068e-04 3.072504388192001556e+01 3.933501438504657388e-01 2.020189315715681735e-02 5.745249506118119687e-01
1.705090855655665984e-04 3.072985366186205169e+01 3.112149298661847641e-01 2.282840743737762912e-02 5.407962474899477012e-01
1.713571164669237172e-04 3.073581485800094981e+01 3.900074856053097339e-01 2.214766287081742710e-02 5.164834301743455036e-01
1.714423731005971867e-04 3.073731227201716365e+01 4.265442532323452940e-01 2.048980388731000066e-02 5.101625787125743106e-01
1.718538697099469598e-04 3.074070959977734674e+01 2.875989482432445010e-01 2.129339925787972904e-02 4.945871880398474696e-01
1.718233614274542473e-04 3.074153205945864897e+01 2.947726201501537080e-01 2.001961692692003428e-02 5.092746272749881786e-01
1.717174517238240054e-04 3.074191548231304694e+01 3.379706458569950445e-01 2.310505308053705659e-02 4.771053353805201347e-01
1.720079604102645087e-04 3.074460583598116159e+01 3.497509282949166076e-01 2.286529878785141523e-02 5.441194015422671226e-01
1.722840768475641254e-04 3.074720980276875082e+01 3.849384104098984571e-01 2.214536791335930052e-02 4.841401909147729499e-01
1.722172424350845753e-04 3.074782179604960675e+01 3.740669801717166343e-01 1.979093544745627251e-02 5.796746460062192075e-01
1.727217811703824239e-04 3.075174717741028019e+01 4.189286742563019805e-01 2.081899400163976510e-02 4.940131839299730099e-01
1.726258196909974320e-04 3.075219143889282236e+01 4.064859820897512854e-01 2.062709474244538849e-02 5.574110385029180659e-01
1.725169779473488335e-04 3.075256073329501305e+01 3.363445692419222977e-01 1.881884148835766962e-02 5.095652974375771693e-01
1.726475705502270475e-04 3.075431743098994275e+01 3.159667759955639976e-01 2.325035998774736129e-02 4.864652486559925548e-01
1.726721515129984801e-04 3.075545979738978986e+01 2.918231343575298231e-01 2.199880981863497689e-02 5.301854156108000149e-01
1.730196824453827074e-04 3.075847043817053361e+01 2.897681959642526839e-01 2.187914191342421946e-02 5.265517700211700403e-01
1.729203457464005219e-04 3.075889613803977340e+01 4.270457788381790132e-01 2.041027114389768263e-02 5.179486569042527355e-01
1.727699432962220296e-04 3.075902598076642391e+01 3.379527486900142375e-01 2.359610604042447490e-02 4.997631226683528216e-01
1.728741951804789825e-04 3.076062921325795685e+01 3.975978221762437870e-01 1.876903623265794782e-02 5.477634144309790898e-01
1.734442360721430096e-04 3.076492122058434120e+01 4.123869433094035641e-01 1.925701570860271356e-02 5.590217336581320140e-01
1.742234364648400074e-04 3.077040367183829517e+01 3.333481498864628301e-01 2.247132934868762560e-02 5.555481210867448949e-01
1.740832756609216405e-04 3.077059885926016136e+01 3.010536536789877315e-01 2.298888903172506201e-02 4.977204373993009412e-01
1.740590466594783999e-04 3.077145966905013097e+01 3.472939111633882026e-01 2.113023691887017802e-02 5.755152463032078280e-01
1.743816886727552254e-04 3.077431158860356675e+01 3.270655605605187199e-01 1.942166126311375626e-02 4.646504881017041733e-01
1.747424238466700839e-04 3.077737810471835189e+01 3.902647047724795426e-01 2.028147409132298115e-02 4.427139335069476545e-01
1.747742914266527386e-04 3.077856045697035370e+01 3.488790727008355685e-01 2.311155891508188606e-02 5.355827973186166879e-01
1.753871767844209439e-04 3.078306104763650808e+01 3.849477422344881328e-01 1.861876814454469301e-02 5.361825708825916914e-01
1.752524519243500018e-04 3.078329259560958064e+01 3.700263933304682729e-01 2.159668477411444756e-02 5.645256508712565013e-01
1.751126202887851252e-04 3.078349439022851186e+01 3.087841096215023784e-01 2.215653050618758557e-02 5.501551687258535717e-01
1.751951314089471518e-04 3.078496546813808266e+01 3.079345212499229323e-01 2.336191403789359897e-02 5.135599840741889022e-01
1.751789903591558851e-04 3.078587333205382492e+01 3.341130580803970962e-01 2.286703270687013775e-02 5.469839731064412014e-01
1.751675571798732829e-04 3.078680806422477190e+01 3.604755477272930664e-01 2.246111666591673120e-02 5.489900249280686984e-01
1.753752584240748577e-04 3.078899309075654855e+01 3.404309934045374186e-01 2.191801837538935246e-02 5.651610312432825411e-01
1.754289744207190686e-04 3.079029933561926669e+01 3.294978127318675121e-01 2.328830651291721038e-02 5.350645015473337596e-01
1.760396211365964888e-04 3.079477416858034644e+01 3.400299141016664417e-01 1.883359677617667607e-02 4.912190036274157179e-01
1.759014981883340193e-04 3.079498924776393665e+01 3.378051740913439183e-01 2.284973868943408759e-02 4.712163770923077921e-01
1.760496898739994330e-04 3.079683136280402778e+01 3.525171138069748689e-01 2.132473326044648232e-02 4.449197921924827326e-01
1.760653929205920206e-04 3.079792055549908980e+01 4.217213062837271154e-01 1.906690427739771848e-02 4.739643608642438721e-01
1.759172724309288527e-04 3.079807892031084293e+01 3.742278568636674962e-01 2.193200588475386834e-02 4.638821726336497253e-01
1.760701844364904534e-04 3.079994776953940061e+01 4.188011069077344772e-01 1.872005559607856431e-02 5.042483386318340477e-01
1.759757075691329863e-04 3.080041103912003564e+01 4.239906477520857808e-01 2.038170750368021797e-02 4.849527187964984831e-01
1.758800692547014507e-04 3.080086741685724405e+01 4.345367417631170737e-01 1.954487058795229340e-02 4.930555547404927852e-01
1.757981475884318320e-04 3.080140152693954292e+01 3.694983121358883515e-01 2.283801930267543093e-02 4.985394302547945244e-01
1.756235379821050675e-04 3.080140779417992292e+01 2.883817158910252920e-01 2.101125848930338741e-02 4.948216878583732159e-01
1.756665952721448581e-04 3.080265293223635581e+01 4.174516064391486370e-01 2.063650402994883851e-02 5.375511803485024664e-01
1.760976024225128123e-04 3.080610347932945103e+01 3.150359819002124251e-01 1.952081638897224317e-02 5.425096079229775325e-01
1.762925608352031875e-04 3.080820997124045846e+01 3.140531114723266182e-01 2.324930160315431121e-02 4.893301313252303442e-01
1.761842791802236904e-04 3.080859556685359735e+01 3.953926843972512262e-01 1.911901017255845242e-02 5.639670936746620233e-01
1.761180640684113666e-04 3.080921966749407659e+01 3.776038461652929668e-01 2.198411810672783531e-02 5.488381262784954862e-01
1.761065646257414905e-04 3.081015437142028190e+01 2.891888599902580070e-01 2.084492371029233668e-02 5.258547086343282606e-01
1.759667093383092027e-04 3.081035990444348727e+01 3.592631200328551544e-01 2.311558345609459122e-02 5.213667039550504700e-01
1.764256605011457128e-04 3.081396467947047313e+01 3.140851244539133447e-01 1.977619571929778441e-02 4.683758609516173177e-01
1.768494772855230346e-04 3.081736403873676977e+01 3.626584912222940993e-01 1.869588413650412340e-02 5.368340438508540924e-01
