weight logl sigma l k
2.917553905388430057e-04 3.207998082634760806e+01 3.344211177769497723e-01 3.868839960839005609e-01 -2.457657199857787855e-02
2.920859328799918758e-04 3.208211312844136387e+01 4.104153426813548777e-01 3.935413161013927574e-01 5.353777699953021774e-02
2.918829693157751963e-04 3.208241801069921451e+01 3.699468519513758880e-01 4.395640619569312069e-01 -8.197195619484509699e-03
2.916191164901303819e-04 3.208251363400529499e+01 4.051566589450009692e-01 4.106290401842278004e-01 3.388410587119539130e-02
2.915386092613379268e-04 3.208323752609915402e+01 4.074010554356761737e-01 3.886672940767143536e-01 5.735116991198307979e-02
2.914779983137957809e-04 3.208402960424247397e+01 3.391720386599801351e-01 4.202179184352075048e-01 -8.233683046765694069e-02
2.918942004752475214e-04 3.208645648825556407e+01 3.500013570741625779e-01 4.513457620155780781e-01 2.007654101181555184e-02
2.921376868342566630e-04 3.208829030017031414e+01 3.577516059813543592e-01 4.453812098090179639e-01 5.056522469576818501e-02
2.920805357271476026e-04 3.208909465030838248e+01 3.108593120281373245e-01 4.415758314509907745e-01 5.979914749971348975e-02
2.918605385898630439e-04 3.208934115939167953e+01 3.638562943756584733e-01 4.032449197307734767e-01 -9.158783280662818882e-02
2.918080788928799222e-04 3.209016140089326541e+01 3.504327148964017091e-01 4.338966002678196765e-01 -6.298793417800374606e-02
2.917676041965113582e-04 3.209102268813464320e+01 3.467586479169171843e-01 4.291131138818831681e-01 1.093480469264649368e-01
2.915151439624341537e-04 3.209115703506796535e+01 3.285576712086444306e-01 4.164489943294347740e-01 1.138128604246129161e-01
2.913072732799357168e-04 3.209144371078542690e+01 3.512734522356230071e-01 3.914074505325673692e-01 -7.239649363790201519e-02
2.915014188813246456e-04 3.209310995207928841e+01 3.932482920043878227e-01 3.904429460436725785e-01 9.573235110994571251e-02
2.917617918032013751e-04 3.209500276662477347e+01 3.603411854808699633e-01 3.974698863076375766e-01 1.238106339442683890e-01
2.923823478031271667e-04 3.209812743480611630e+01 3.768097483474414089e-01 3.860073707132753995e-01 -6.166242186242998358e-02
2.924216711420525886e-04 3.209926191862534495e+01 4.077002650041818277e-01 3.973329623454607828e-01 -3.082026672038618020e-02
2.921375084805691042e-04 3.209928968965769513e+01 3.891149392032429710e-01 4.118915911954446063e-01 -6.125992177725181342e-02
2.933678629681623143e-04 3.210449240532368265e+01 3.187634327542552826e-01 4.528513993630972068e-01 2.196750211727027668e-02
2.936391731467487818e-04 3.210641679014776173e+01 3.497462238033272053e-01 4.484220881198963116e-01 5.114001652288102662e-02
2.942901091634658674e-04 3.210963112545059062e+01 4.027755635138831614e-01 3.920578321219569951e-01 -4.412860655186601200e-02
2.940005233337356582e-04 3.210964662616699172e+01 4.059973873953542367e-01 3.862412565553643984e-01 -1.426837974234063111e-02
2.938687468101982355e-04 3.211019830701701494e+01 3.989487190970157360e-01 3.881319228638499541e-01 7.898842486550528008e-02
2.938830319475972826e-04 3.211124691643996698e+01 3.572765149403556162e-01 4.141125654501514597e-01 -8.860007387589063921e-02
2.944758292775412106e-04 3.211426200474610937e+01 3.168011410227373204e-01 4.508896547223706364e-01 3.552696083387774095e-02
2.948419671430965706e-04 3.211650458698234445e+01 3.714316742535074267e-01 4.369739940626438668e-01 5.246633362940977818e-02
2.947534026651430655e-04 3.211720416237538700e+01 3.006643500224943089e-01 4.330176791370674572e-01 3.329736320512677317e-02
2.950898107241138797e-04 3.211934483192217726e+01 4.029560803871881092e-01 4.076742734249064193e-01 -2.824931165331268090e-02
2.948808619590704400e-04 3.211963649578461855e+01 4.053997518618612794e-01 3.849011840795855122e-01 3.867892739635259147e-02
2.946352800942860493e-04 3.211980333156239453e+01 3.432347137359768041e-01 4.416997466096139191e-01 8.288594321920816910e-02
2.944514029811371109e-04 3.212017905291409647e+01 3.175898877855255487e-01 4.331397484337347059e-01 -4.904556594890019383e-02
2.943449747253425262e-04 3.212081754166510450e+01 3.445257553027945008e-01 4.118112505286241620e-01 -8.783462750202142288e-02
2.940595182926127103e-04 3.212084726880515007e+01 3.874932252032992075e-01 4.220022009376974692e-01 6.922785329716951708e-02
2.941444887804497976e-04 3.212213618383260894e+01 3.069674975704717035e-01 4.021397218455530220e-01 5.719835963546637814e-03
2.940094195676693140e-04 3.212267688495441575e+01 3.494643249172438848e-01 4.428385012445602564e-01 7.477561869116700066e-02
2.940259835990287275e-04 3.212373322180513924e+01 3.026080635493116899e-01 4.203327363437399100e-01 -1.961647651487441468e-02
2.942170740920029785e-04 3.212538292092932579e+01 3.837823987972830975e-01 4.280501621565245829e-01 5.256001246495189960e-02
2.943121805355287707e-04 3.212670612132626502e+01 3.770730909810766085e-01 3.833155662525420393e-01 8.287173922147839100e-02
2.944492173701398585e-04 3.212817163023215983e+01 3.822354399736856978e-01 3.816541201942181827e-01 -3.364853885888297036e-02
2.946882676855697636e-04 3.212998315669113936e+01 4.058982865448330646e-01 3.850961971153740726e-01 3.494688470119067247e-02
2.951165542050915931e-04 3.213243545609223872e+01 3.987497355816588818e-01 3.815808460241344457e-01 9.130039058379280092e-03
2.956004812682248460e-04 3.213507389596219355e+01 3.093954110369709354e-01 3.992308016050705732e-01 2.047764556404296776e-02
2.954397644245431841e-04 3.213553005195558399e+01 4.061197823559955511e-01 3.863047640614171163e-01 4.455098325140793847e-02
2.951761565758845491e-04 3.213563739784048323e+01 3.079049403874086210e-01 4.066933464305859669e-01 6.249447821455467178e-02
2.955969656268179471e-04 3.213806200267197255e+01 3.172291758978497134e-01 3.973921481928154864e-01 6.627049129407214245e-02
2.956977677965224173e-04 3.213940295673424430e+01 3.219839345604951220e-01 3.969815614592336894e-01 -4.153172585705267039e-02
2.955360343489046859e-04 3.213985585184590832e+01 3.178529061469885786e-01 4.493948272422842449e-01 4.547446337256144666e-02
2.953987010147516115e-04 3.214039105149349496e+01 3.120512145337135945e-01 4.365224855419988503e-01 7.122930942202509996e-02
2.953315405905383934e-04 3.214116367046651135e+01 3.168209026494854252e-01 4.290711776708749925e-01 9.012875818101684366e-02
2.951127958856786943e-04 3.214142272097693365e+01 4.012870961875861231e-01 3.977219187465494965e-01 -4.908220592085577039e-02
2.950441136575938103e-04 3.214218996176566634e+01 3.142375673715026019e-01 4.476924575188979682e-01 4.380080988924395236e-02
2.962220895126128277e-04 3.214717455417856229e+01 3.583698989057270134e-01 4.332682809503972665e-01 9.225816167100031606e-02
2.959671740222001406e-04 3.214731362838386985e+01 4.050436243448793938e-01 3.844410836391129460e-01 7.342824605998554688e-03
2.966888541398607576e-04 3.215074903928014294e+01 4.051270925213130703e-01 3.991861241160498674e-01 -3.541363402616792833e-02
2.966238455119805614e-04 3.215152990145222134e+01 3.978491181738619265e-01 4.070288005488233996e-01 8.132053397125083016e-02
2.974725596667250334e-04 3.215538706310043437e+01 4.045018715686004018e-01 4.091096747971270098e-01 4.124735953729818938e-02
2.983925762775630213e-04 3.215947506837689218e+01 3.900864526855288839e-01 4.249407444198195494e-01 1.730944418279878327e-02
2.983401938900633130e-04 3.216029950440503171e+01 3.895773886447034817e-01 3.814596133923383592e-01 -2.023191766545751058e-02
2.982356113224125522e-04 3.216094889491732545e+01 3.385506437937377822e-01 4.260035327415948037e-01 -7.424276811533114806e-02
2.982925381262805384e-04 3.216213975532883751e+01 3.266785470813404757e-01 3.974621313260184308e-01 -5.333733424723607897e-02
2.981863349426661937e-04 3.216278365492182445e+01 3.827903584111862489e-01 3.970172327455219197e-01 1.126989179870654390e-01
2.979631085527948927e-04 3.216303476082239854e+01 3.804969869675088878e-01 3.908460531063527865e-01 -7.120305172016483386e-02
2.981028913745994166e-04 3.216450377876465438e+01 3.246308689090025013e-01 4.435007016938585789e-01 7.337220292405022271e-02
2.981227185895594413e-04 3.216557028786670003e+01 3.908859669353789701e-01 3.887126662641172681e-01 9.122309455441990345e-02
2.983961369930412943e-04 3.216748700129518568e+01 3.333925506800551330e-01 4.369107418955150424e-01 9.250384257323274184e-02
2.981109109651347913e-04 3.216753068049186481e+01 3.446262587976651748e-01 4.184301068997313688e-01 -8.326682728511058951e-02
2.978674991283827215e-04 3.216771383261226447e+01 4.004659228365328727e-01 3.892941682839801687e-01 7.482505458087995720e-02
2.978290654983950622e-04 3.216858479500378110e+01 4.063452680749010115e-01 3.977250616606072819e-01 6.451107836394931461e-02
2.982831056279905023e-04 3.217110813319209228e+01 3.057023390464468360e-01 4.101608204472743102e-01 -1.988120795119119322e-02
2.985182801282037319e-04 3.217289624970119633e+01 3.919284436705856578e-01 4.175345500379610275e-01 6.774216071483296631e-02
2.987926451841027933e-04 3.217481491722783460e+01 3.183642822013280638e-01 4.151034216640269170e-01 9.809275131627748223e-02
2.985218922856774709e-04 3.217490834991703252e+01 3.513691002731638702e-01 3.951690661636663160e-01 1.149127001305496609e-01
2.990069951678511642e-04 3.217753204711037540e+01 4.063734619468347131e-01 3.923627969722819908e-01 -2.740577504828345390e-02
2.993701317045869897e-04 3.217974578528654206e+01 3.794609487714794560e-01 4.257616200525792816e-01 7.583450654553258730e-02
2.997755859832141635e-04 3.218209922679017154e+01 3.815706177014457912e-01 3.867368541228006773e-01 -5.816049686679325426e-02
2.997445308574155976e-04 3.218299562684430271e+01 3.014300457113239795e-01 4.296246474175294816e-01 -2.991743712358774232e-03
2.995163817667010394e-04 3.218323419189357537e+01 3.831299443002235128e-01 4.042673760960252549e-01 1.115897319788399233e-01
2.993355434080602145e-04 3.218363024171311793e+01 3.702340407179041115e-01 4.359969899684690287e-01 5.738487843018091894e-02
2.999426904241116903e-04 3.218665650327079675e+01 3.354837028605596183e-01 4.426339620519194051e-01 7.923958869835656671e-02
3.000292126589280614e-04 3.218794492422841813e+01 3.209328181737618468e-01 4.030468840374235029e-01 -5.322369632474466261e-02
2.999363781831261414e-04 3.218863545822583205e+01 3.675074444209667224e-01 4.060873650607692564e-01 -8.746951681083947605e-02
3.000430759312617667e-04 3.218999112956933573e+01 3.946814854689335017e-01 4.160402706832168063e-01 6.116685769401164485e-02
3.007734918557105133e-04 3.219342254149586324e+01 4.024390666351325696e-01 3.871299710630355939e-01 5.895239213858571858e-02
3.006597367219530242e-04 3.219404426131542607e+01 3.700953877147478699e-01 4.022940707641047831e-01 1.220613535383747728e-01
3.008800994619360890e-04 3.219577692351528242e+01 3.482152098419802333e-01 4.472014830897281246e-01 5.391430320461698678e-02
3.007040143866758779e-04 3.219619151882710639e+01 3.339892228650340189e-01 3.975687692831130771e-01 -6.508243613768871505e-02
3.004438371080944410e-04 3.219632591714798764e+01 3.222728237244731897e-01 4.056184486439294856e-01 9.771649272317795010e-02
3.001727874237375675e-04 3.219642334571827291e+01 3.650758423198984803e-01 4.373961454923862568e-01 6.492902868229966096e-02
2.999115521162739055e-04 3.219655268369044165e+01 3.901787276812006544e-01 3.914352839239522153e-01 9.669435395472314454e-02
3.000768984227950671e-04 3.219810384866889308e+01 3.769852201170968975e-01 4.250792015026993997e-01 -4.815478205088752350e-02
2.999030739975425955e-04 3.219852441456073677e+01 3.178350112327548160e-01 4.493599701389200396e-01 -2.259396818669823226e-03
2.996043509930388597e-04 3.219852785299444520e+01 3.011987204867367374e-01 4.144834337916070699e-01 3.628677516255129909e-02
2.995138813143897972e-04 3.219922584355971651e+01 3.708521042441797477e-01 3.863339539117888743e-01 -5.916888758423077821e-02
3.010810563250754354e-04 3.220544459739646470e+01 3.396621566322053365e-01 3.878483368549809351e-01 -3.796493154495872435e-02
3.009016734728838091e-04 3.220584862396194126e+01 3.006853332967533987e-01 4.201962726009428328e-01 4.080378031825948604e-02
3.007094149837763702e-04 3.220620947850953542e+01 3.016556514107108233e-01 4.305221100589390892e-01 3.948245992718701913e-02
3.008950939068524800e-04 3.220782675755657465e+01 4.046707809910791154e-01 3.929600242068180815e-01 -3.209729207363354320e-02
3.008641638405883112e-04 3.220872395875159100e+01 3.341718594095866024e-01 3.922370617333992282e-01 8.627055015467766097e-02
3.014715924341053411e-04 3.221174086972891359e+01 3.921665680574244472e-01 4.114253265352007527e-01 -4.934119629940780793e-02
3.016978424024512571e-04 3.221349107345572804e+01 3.303048873271955954e-01 4.180911021408416639e-01 1.114313285120116515e-01
3.027419293721925740e-04 3.221794580313084566e+01 3.618681726101531937e-01 4.262688154118954853e-01 1.021327537327598733e-01
3.026401141239898969e-04 3.221860943620269779e+01 3.464874975650515387e-01 3.822417012858050911e-01 9.936870092446703495e-03
3.023596032244182073e-04 3.221868212694410261e+01 3.486588634965503419e-01 4.462640353847266983e-01 -2.019272463593646538e-02
3.028285407738368377e-04 3.222123185209295571e+01 3.291074913218859366e-01 4.414141968061623955e-01 -4.193373797850030726e-02
3.027507042168711368e-04 3.222197478728091369e+01 3.610045280528362266e-01 3.809117036461150407e-01 -1.373392132045514469e-02
3.025702803962792729e-04 3.222237866115767702e+01 3.006478988606387515e-01 4.302649357525414886e-01 2.384214975126974778e-02
3.023588135367335518e-04 3.222267951519071971e+01 4.079593225819653224e-01 4.034336924722128903e-01 4.080518032588908994e-03
3.023348728981922274e-04 3.222360033249346145e+01 3.643604924614409768e-01 4.130174304000939212e-01 -8.377917499466625006e-02
3.022509874609407622e-04 3.222432283530640973e+01 3.260970919122186396e-01 4.345095112440977569e-01 9.075395872122027363e-02
3.024140374294433694e-04 3.222586214208203614e+01 3.145224395303508613e-01 4.460881969649841405e-01 -7.281708073237025403e-03
3.022024966696146200e-04 3.222616239023427909e+01 3.287413513255785236e-01 4.239884192057547518e-01 -6.850050075032465546e-02
3.024279840703006394e-04 3.222790825872196763e+01 3.409177888591817251e-01 4.329306879205491176e-01 -6.228465089077106498e-02
3.022532684732248741e-04 3.222833038202675482e+01 3.496643985237385399e-01 3.992398698766547738e-01 1.185119199985520400e-01
3.022783251317264007e-04 3.222941327813600765e+01 3.281997014074098939e-01 3.983434766099050450e-01 -5.617400593209753712e-02
3.019930996422256976e-04 3.222946924703015270e+01 4.026922445698038477e-01 4.079194215281373714e-01 -1.772912952038463441e-02
3.017711723769874615e-04 3.222973410159171692e+01 3.928786406765944483e-01 3.931466989438220927e-01 9.370896057493305342e-02
3.016775258079751007e-04 3.223042373032056673e+01 4.081201301506440782e-01 3.921089786935055277e-01 4.603817891310169053e-02
3.020066616662734293e-04 3.223251415441229994e+01 4.033310113309354628e-01 4.084282357365452976e-01 4.433890697429099248e-02
3.018935108788592002e-04 3.223313942099150609e+01 3.861998365612946404e-01 4.201024519298051652e-01 7.376668825732024537e-02
3.020432823460778818e-04 3.223463540491555079e+01 3.021614571514934511e-01 4.198333710729627022e-01 -9.869737511348564141e-03
3.018749074802789005e-04 3.223507779670636353e+01 3.105597370158417747e-01 4.391177236839519660e-01 -1.887618539199609202e-02
3.017082069816934276e-04 3.223552542703653501e+01 3.982746690078897145e-01 3.849223190281805818e-01 5.547841161552402589e-02
3.017358846993940628e-04 3.223661715953703322e+01 4.045682497327729443e-01 3.964428306797291857e-01 -3.211055324616929330e-02
3.015394943148098157e-04 3.223696607912383172e+01 3.246721623321650596e-01 4.479010118628269366e-01 5.581310102194447786e-02
3.015584436429653565e-04 3.223802891909382140e+01 3.656374634928203360e-01 3.959092783901754231e-01 -8.145957183486651765e-02
3.012817256819238176e-04 3.223811087150987476e+01 3.459615515081383430e-01 3.948752623105518111e-01 -7.159598425414148704e-02
3.012586241003264802e-04 3.223903419089714362e+01 3.714213962395146451e-01 4.378375933037543244e-01 1.166275364519120394e-02
3.015160360278850934e-04 3.224088828102479454e+01 3.366521585772958014e-01 3.880893345212406143e-01 6.790943912997615683e-02
3.019617906227146540e-04 3.224336556703667611e+01 3.514534365422661288e-01 4.280138074195449782e-01 1.049048894578659130e-01
3.023960570090026309e-04 3.224580268401209082e+01 3.985315661802310006e-01 4.156223081375362560e-01 1.409121109600763866e-02
3.026910179840898636e-04 3.224777762137446757e+01 3.599685352863256083e-01 4.033764085781899045e-01 1.231428991190806066e-01
3.024162731134938560e-04 3.224786953484661467e+01 3.181227145507807275e-01 4.493464004610835394e-01 3.500257029710618362e-02
3.021540469091635729e-04 3.224800205520995178e+01 4.060744894498755642e-01 3.935907962540308169e-01 5.763632086603576177e-02
3.020387007406727603e-04 3.224862023609563266e+01 4.009419473887414487e-01 4.011037122977816893e-01 -4.083815893396014474e-02
3.020951735098025546e-04 3.224980719058271461e+01 3.667099326164571793e-01 4.082212298568072550e-01 1.208136111131636881e-01
3.018434240532288275e-04 3.224997349830945836e+01 3.331867413010248802e-01 4.196153695660954086e-01 1.118071673330622851e-01
3.021343254823152173e-04 3.225193678363513072e+01 4.007729156675683968e-01 4.113969181212295267e-01 -8.762145163267565096e-03
3.041098015201223526e-04 3.225945390418713998e+01 3.440420247913292262e-01 3.833776237380819851e-01 3.316605949879036785e-04
3.044476886358480055e-04 3.226156435687538249e+01 3.815970895121087447e-01 4.273384101850631334e-01 5.512203802211024239e-02
3.042551648930862389e-04 3.226193178632617276e+01 3.251658758510266312e-01 3.920001650033617668e-01 -1.960809611082470205e-02
3.040492166701955950e-04 3.226225466402686948e+01 3.343004356441535152e-01 3.906458546410581656e-01 7.672979450876948881e-02
3.038522309318613789e-04 3.226260657955197075e+01 3.005153670656832698e-01 4.203525735459981427e-01 7.733906465052342583e-03
3.040484728699917121e-04 3.226425221770873009e+01 3.376163555737338728e-01 3.939816855924982431e-01 -5.857238794348529343e-02
3.042686812006850064e-04 3.226597620958973778e+01 4.019103049328519028e-01 3.917570838842029946e-01 -3.463910398834257887e-02
3.044452224515150837e-04 3.226755625632341662e+01 3.888163149447523281e-01 4.208024807942639667e-01 -2.333109065975280672e-02
3.046232088072193590e-04 3.226914071071847445e+01 3.305556988719179357e-01 4.179233094000753268e-01 1.101183777109047135e-01
3.046014729830393377e-04 3.227006935502708984e+01 4.057105469738783166e-01 4.025170398619911660e-01 -1.456731769226837780e-02
3.048129217295221429e-04 3.227176329582272274e+01 4.046903900470023574e-01 3.944545963902630348e-01 6.219075276063357194e-02
3.047599131206604512e-04 3.227258937531325955e+01 3.016742672341302112e-01 4.301304465815145583e-01 7.002141171716713686e-03
3.047054194464921917e-04 3.227341055078821341e+01 3.920135562409517438e-01 3.884937872631240019e-01 8.277829952444548667e-02
3.045882069122668933e-04 3.227402580185732006e+01 3.059386405352894078e-01 4.327455555712334534e-01 -1.476298561076827554e-02
3.048708116694394507e-04 3.227595319736320789e+01 3.909119332915131917e-01 3.814903719314352015e-01 -3.723250588045790010e-04
3.048613707601436902e-04 3.227692222996614646e+01 3.070954046488739153e-01 4.351693322539228470e-01 -1.411724185802176734e-02
3.045848537219287590e-04 3.227701479286642439e+01 3.329771411734273601e-01 4.506879761023241393e-01 4.294254769805760930e-02
3.048744524232499683e-04 3.227896513924787314e+01 3.873078861154056196e-01 4.225426853821181994e-01 5.455371388388452480e-02
3.047992141531980707e-04 3.227971832435473232e+01 3.813995112650196417e-01 4.273308441067676933e-01 -1.946199291573968981e-02
3.050567985485620206e-04 3.228156306280222054e+01 3.549529180038317744e-01 4.441194553821655733e-01 4.964676046190241721e-02
3.048024123625025020e-04 3.228172881713940967e+01 3.385988097678386821e-01 4.308652408191815941e-01 1.005511157819025669e-01
3.048677025731908754e-04 3.228294299923342692e+01 3.779929260007025560e-01 4.327002682069942541e-01 1.271676544700883760e-02
3.045863707150920068e-04 3.228301977338126960e+01 3.915544768515841212e-01 4.203118074450539199e-01 4.318721906801892274e-02
3.043918211780683000e-04 3.228338083574365669e+01 3.862901798164080081e-01 4.050313682520573222e-01 1.026028201578912391e-01
3.043375991161516650e-04 3.228420268742273436e+01 3.992420367194411956e-01 3.837809916568347135e-01 2.974740713923518243e-02
3.040556318896557413e-04 3.228427576308395430e+01 3.353142426142738941e-01 3.998396992386570870e-01 -6.837495641053603634e-02
3.040820192598892090e-04 3.228536254399679706e+01 3.571773661705269776e-01 3.812096733245792790e-01 -2.675270176668131938e-03
3.044510302518629342e-04 3.228757533280916903e+01 4.009433318838928617e-01 3.935488558574365414e-01 -3.861317970978350722e-02
3.049053445375244959e-04 3.229006646144468107e+01 3.853654337312550915e-01 4.234609751249873710e-01 -2.281764254364671007e-02
3.047863614133481747e-04 3.229067615557525528e+01 3.998111073261758630e-01 3.883840988449066556e-01 6.390204574904978507e-02
3.050310279863652739e-04 3.229247858131908799e+01 3.686071598537548066e-01 4.047798735532240899e-01 -8.386107723127622648e-02
3.047986439211051351e-04 3.229271645350794984e+01 3.938456854612891189e-01 3.819749069452905155e-01 2.396167726274267551e-02
3.048655736672915427e-04 3.229393601616071408e+01 3.235442146882053227e-01 4.064442576731167600e-01 -5.978309972455031485e-02
3.052141396384160056e-04 3.229607870621072152e+01 3.817105753628966536e-01 4.260240579273832928e-01 5.915048032291614355e-02
3.050106764037354128e-04 3.229641185938027093e+01 3.092430570316200833e-01 4.191960779087263722e-01 7.427020369621128992e-02
3.047513650367713418e-04 3.229656132633631671e+01 3.498414357642397610e-01 3.963013295775725808e-01 -7.547376051039711431e-02
3.050167405535744313e-04 3.229843174094516201e+01 3.842612692439033029e-01 4.202327549089007186e-01 7.514766773541170508e-02
3.048081260061084874e-04 3.229874756236523581e+01 3.812108523159185025e-01 4.254239379754412576e-01 -2.893682448241463590e-02
3.046564777324801943e-04 3.229924991811870427e+01 4.088319499825491254e-01 3.985729662259482886e-01 1.276451073247297785e-02
3.048451431140808475e-04 3.230086899895843544e+01 3.587729626539968297e-01 4.354242909974592179e-01 -4.297447935830411847e-02
3.046007805589186386e-04 3.230106708181118336e+01 3.422800384498778659e-01 3.860859319633374587e-01 6.248945064324495924e-02
3.046418717352584950e-04 3.230220197445616748e+01 4.080176471793469095e-01 3.946710550565823428e-01 3.921779316915241509e-02
3.043412686936142523e-04 3.230221474493829703e+01 3.104204639341483496e-01 4.012414509410038299e-01 -3.055187883294063766e-04
3.041930865459128172e-04 3.230272773167649802e+01 3.686720251852487196e-01 3.832721337961251251e-01 -3.674626696071692233e-02
3.039231588960047492e-04 3.230283998144894042e+01 3.673616699935366992e-01 3.886627901943716656e-01 -6.304133191600802544e-02
3.039067650196214908e-04 3.230378603913467828e+01 3.596518549574673762e-01 3.825782125701492897e-01 -2.472606663358212220e-02
3.051277430127351405e-04 3.230879559725583761e+01 3.251271227008403208e-01 3.909353960165065645e-01 4.290473748286438571e-02
3.049853692395521499e-04 3.230932888453352803e+01 3.601462339127055046e-01 4.257277192563936330e-01 1.013848521932352309e-01
3.050413457495433980e-04 3.231051240603765962e+01 3.807573964412212519e-01 4.302228322419306972e-01 2.340107739457764069e-02
3.051872833056137272e-04 3.231199071056781236e+01 3.239294162837280666e-01 4.429621516342107657e-01 -2.981711263653408217e-02
3.051679446942939973e-04 3.231292734218678220e+01 3.868952973074368251e-01 4.248268714105273292e-01 1.559882078847607545e-03
3.049635315605933941e-04 3.231325727958780192e+01 3.287204523936505529e-01 4.246105963820795970e-01 -6.530129986415433851e-02
3.046947837904203098e-04 3.231337564546319641e+01 3.469786923009033353e-01 4.420918872025019764e-01 -3.381273202897383534e-02
3.049474505719229991e-04 3.231520454733950487e+01 3.695457035428709180e-01 4.371565235586769571e-01 -2.739096229773752000e-03
3.047679918300494101e-04 3.231561588340031221e+01 3.482062795821788681e-01 3.851646498531513529e-01 -2.957043997314101613e-02
3.044796280574695534e-04 3.231566926076379787e+01 3.529235048869084901e-01 4.469634477920148008e-01 2.148200488019225141e-02
3.048141965589493867e-04 3.231776747814788564e+01 3.921671477507172598e-01 3.979394733754810787e-01 9.387960857694799266e-02
3.047659037237459298e-04 3.231860903191487466e+01 3.390183321244970571e-01 3.884137999236831340e-01 7.123388584006562496e-02
3.053856869000868635e-04 3.232164060373746395e+01 3.363862289694905527e-01 4.447820407455651548e-01 6.633522594727381261e-02
3.055704579799844653e-04 3.232324546248904085e+01 3.678968466612039245e-01 3.996939081673611116e-01 -8.184772310782872928e-02
3.053190027212622569e-04 3.232342221936863780e+01 3.793295046777749313e-01 3.901126003609601822e-01 9.850935492764634205e-02
3.055621271796447446e-04 3.232521819900958349e+01 3.868331910637633486e-01 4.004228103981301023e-01 1.021751563658801487e-01
3.054219952575736767e-04 3.232575949011885541e+01 3.231475899343113078e-01 4.016304052851181750e-01 8.809427940432890125e-02
3.054000302845650541e-04 3.232668757073120958e+01 3.314806261911987795e-01 4.509897283763650289e-01 2.492043707674085340e-03
3.052274256339065212e-04 3.232712223534190343e+01 3.861162783420613032e-01 3.954279326260716765e-01 1.010486779469685903e-01
3.050811805547808857e-04 3.232764298572804762e+01 3.899884670340310611e-01 4.032688278184392572e-01 -6.087702840416653327e-02
3.049488889707441665e-04 3.232820926420276919e+01 3.535268142069569186e-01 3.859833205583494964e-01 7.891911662548256601e-02
3.048639036075549355e-04 3.232893053812560424e+01 4.075921112997878959e-01 3.920675182821815596e-01 3.112087860591916666e-03
3.053283224298007420e-04 3.233145274339831587e+01 3.112062300859739783e-01 4.021046096413774529e-01 4.859209088676363919e-02
3.054423281312454897e-04 3.233282606095266942e+01 3.911490107115238035e-01 3.956524616310502229e-01 -5.900638532304025574e-02
3.051819607407188777e-04 3.233297327009239552e+01 3.575611849779746221e-01 3.995268270391656440e-01 -8.181464950137451453e-02
3.049042638247206893e-04 3.233306291701771329e+01 3.518235548735866858e-01 4.422918162153979260e-01 -2.598053435785330212e-02
3.046116164728879705e-04 3.233310265532878702e+01 3.208728676662447876e-01 4.384237963722942277e-01 7.402637744625151228e-02
3.043696608205207800e-04 3.233330803101398487e+01 3.566051144654138749e-01 4.446044407467085735e-01 3.201702740364620325e-02
3.041803107761944700e-04 3.233368573191194173e+01 3.921859854088409203e-01 4.000968624746796820e-01 9.292114510349214207e-02
3.039456284055393740e-04 3.233391391026387396e+01 3.834799974221615448e-01 4.274351760523935617e-01 3.691347528622879182e-03
3.037155046403772034e-04 3.233415650201888525e+01 3.334038759451291578e-01 4.123443738971696026e-01 1.118251957412423891e-01
3.034914436039919442e-04 3.233441849647661570e+01 3.284585286599486786e-01 4.175970367840757813e-01 1.063907744888819007e-01
3.038250024140908175e-04 3.233651696448559676e+01 3.759792985505776564e-01 3.976407141390189692e-01 -7.641088846155363878e-02
3.035710553583241371e-04 3.233668078167764293e+01 3.715308964490425248e-01 4.279475728826890313e-01 7.866089190880076742e-02
3.035255626825993720e-04 3.233753091203759311e+01 3.927828436558946090e-01 3.845353569134252747e-01 -2.267596591348186585e-02
3.037209487331892313e-04 3.233917442683318200e+01 3.916159508226463304e-01 3.827496344147593432e-01 4.257887593968789908e-02
3.038793672681657583e-04 3.234069588323929167e+01 3.243014736816829946e-01 4.286166989354756596e-01 -5.591799425292509618e-02
3.037838183703783692e-04 3.234138140343918622e+01 3.935947301024046441e-01 4.047372565006788214e-01 -5.106627622398107746e-02
3.034832084916940236e-04 3.234139136153029881e+01 4.005250842029151048e-01 3.986648620971602885e-01 7.203071698130725231e-02
3.046266316500527449e-04 3.234615194697195761e+01 4.057086781132556164e-01 3.899997796331114430e-01 -1.176901178177813811e-03
3.049683468905628491e-04 3.234827306931821056e+01 3.950104787156689667e-01 4.061893905700006413e-01 7.925164571998810636e-02
3.047621070388361621e-04 3.234859657412836498e+01 3.773739674808914701e-01 3.812407501845913038e-01 4.755944830290292913e-02
3.047678405655675129e-04 3.234961538707349860e+01 3.433040751190011841e-01 4.032577925910356687e-01 1.151792146509953430e-01
3.051419796632908496e-04 3.235184225416841741e+01 3.360366460849658621e-01 3.870168379025704652e-01 -9.990104308641223341e-03
3.054403612227115489e-04 3.235381962139047118e+01 4.039530672968367209e-01 4.006325810499740125e-01 5.444366979008319340e-02
3.053385598673247518e-04 3.235448627211198414e+01 4.066223350800013403e-01 3.906463866901661586e-01 2.641952622166310327e-02
3.050689415849104375e-04 3.235460286783104777e+01 4.032365783949321547e-01 3.977820917178068738e-01 6.109038867252092331e-02
