logz logzerr logvol nlive logl logwt insert_order
-1.603457188586502743e+05 9.500915943480197257e+01 -1.030000000000000776e-01 1.000000000000000000e+03 -1.600685181580022909e+05 -1.600755294132395939e+05 9.360000000000000542e-01
-1.600755294132395939e+05 1.721903449076247057e+02 -1.040000000000000785e-01 1.000000000000000000e+03 -1.594932732934236992e+05 -1.595002855486610206e+05 4.000000000000000083e-03
-1.595002855486610206e+05 3.723446964638020518e+02 -1.050000000000000794e-01 1.000000000000000000e+03 -1.594406510391045886e+05 -1.594476642943418992e+05 1.839999999999999969e-01
-1.594476642943418992e+05 2.860835346232898360e+02 -1.060000000000000803e-01 1.000000000000000000e+03 -1.590504658363086055e+05 -1.590574800915459346e+05 1.453999999999999959e+00
-1.590574800915459346e+05 1.686700958253986471e+02 -1.070000000000000812e-01 1.000000000000000000e+03 -1.588325972722107254e+05 -1.588396125274480437e+05 1.000000000000000021e-02
-1.588396125274480437e+05 1.704715424679186526e+02 -1.080000000000000820e-01 1.000000000000000000e+03 -1.580545663234757958e+05 -1.580615825787131034e+05 4.580000000000000182e-01
-1.580615825787131034e+05 4.026847318492974637e+02 -1.090000000000000829e-01 1.000000000000000000e+03 -1.571326665659323044e+05 -1.571396838211696304e+05 1.024000000000000021e+00
-1.571396838211696304e+05 2.554668878635075089e+02 -1.100000000000000838e-01 1.000000000000000000e+03 -1.548117311632896017e+05 -1.548187494185269170e+05 1.659999999999999920e+00
-1.548187494185269170e+05 1.224868900027215659e+03 -1.110000000000000847e-01 1.000000000000000000e+03 -1.541015180440501135e+05 -1.541085372992874181e+05 4.279999999999999916e-01
-1.541085372992874181e+05 1.071599540992188849e+03 -1.120000000000000856e-01 1.000000000000000000e+03 -1.537507471643922909e+05 -1.537577674196296139e+05 8.519999999999999796e-01
-1.537577674196296139e+05 9.258733393955162683e+02 -1.130000000000000865e-01 1.000000000000000000e+03 -1.532054730520691373e+05 -1.532124943073064496e+05 2.000000000000000042e-02
-1.532124943073064496e+05 3.114447829436007282e+02 -1.140000000000000874e-01 1.000000000000000000e+03 -1.530336943253924255e+05 -1.530407165806297271e+05 4.800000000000000100e-02
-1.530407165806297271e+05 2.951847184777851680e+02 -1.150000000000000883e-01 1.000000000000000000e+03 -1.529804913742764038e+05 -1.529875146295137238e+05 1.086000000000000076e+00
-1.529875146295137238e+05 3.068862103589091248e+02 -1.160000000000000892e-01 1.000000000000000000e+03 -1.528749213898386806e+05 -1.528819456450759899e+05 3.320000000000000173e-01
-1.528819456450759899e+05 5.014892990260126027e+01 -1.170000000000000900e-01 1.000000000000000000e+03 -1.527199571161247150e+05 -1.527269823713620426e+05 1.000000000000000056e-01
-1.527269823713620426e+05 1.000611690557803968e+02 -1.180000000000000909e-01 1.000000000000000000e+03 -1.526486652616255742e+05 -1.526556915168628911e+05 3.539999999999999813e-01
-1.526556915168628911e+05 6.460580081118986584e+01 -1.190000000000000918e-01 1.000000000000000000e+03 -1.523521043982225528e+05 -1.523591316534598591e+05 1.602000000000000091e+00
-1.523591316534598591e+05 1.579947232377757302e+02 -1.200000000000000927e-01 1.000000000000000000e+03 -1.522495815492059919e+05 -1.522566098044433165e+05 1.685999999999999943e+00
-1.522566098044433165e+05 1.807622908047769670e+02 -1.210000000000000936e-01 1.000000000000000000e+03 -1.517980945343277708e+05 -1.518051237895650847e+05 1.493999999999999995e+00
-1.518051237895650847e+05 2.730475141247443389e+02 -1.220000000000000945e-01 1.000000000000000000e+03 -1.515708516452331387e+05 -1.515778819004704419e+05 6.340000000000000080e-01
-1.515778819004704419e+05 1.072865677954299883e+02 -1.230000000000000954e-01 1.000000000000000000e+03 -1.514720660866061517e+05 -1.514790973418434733e+05 2.780000000000000249e-01
