weight logl k
1.238083276458621335e-07 -6.976552633793358837e+03 3.710703322066568610e-01
1.237219361219490346e-07 -6.976552331821358166e+03 3.710700985900179383e-01
1.270765165254789496e-07 -6.976524579020917372e+03 3.393891427360427038e-01
1.273318171132387655e-07 -6.976521572005896815e+03 3.710462836009016385e-01
1.305059332258917617e-07 -6.976495949727214793e+03 3.394113371943636714e-01
1.436753603444947616e-07 -6.976398812105832803e+03 3.709508808994979034e-01
1.454789305924304202e-07 -6.976385337149074985e+03 3.709403735924574619e-01
1.466028367790074334e-07 -6.976376641278540774e+03 3.709335891223974890e-01
1.469659531722163918e-07 -6.976373167469397231e+03 3.395068779635344036e-01
1.595137353286695885e-07 -6.976290238384845907e+03 3.395717377813007865e-01
1.629688222458418082e-07 -6.976267809510330153e+03 3.708484301091896640e-01
1.664170835245583561e-07 -6.976245871229747536e+03 3.708312075214874604e-01
1.681664566076715593e-07 -6.976234414116263906e+03 3.708222055893575231e-01
1.697133108901216376e-07 -6.976224257811339157e+03 3.396235346536462529e-01
1.695505011618941455e-07 -6.976224217593873618e+03 3.708141897422554401e-01
1.745317486186583888e-07 -6.976194261752674720e+03 3.707906165271510623e-01
1.847607045043839341e-07 -6.976136306919643175e+03 3.396928476204612579e-01
1.859786078077882740e-07 -6.976128736762963854e+03 3.707389279880821675e-01
1.860928781622164229e-07 -6.976127122524236256e+03 3.707376524439212062e-01
1.867256138557017203e-07 -6.976122728184553125e+03 3.707341795796827988e-01
1.966412241891957795e-07 -6.976069987546943594e+03 3.706924376271403254e-01
1.965598737145353391e-07 -6.976069401332541929e+03 3.397457829895582648e-01
2.011108328270754277e-07 -6.976045512255086578e+03 3.397647278382835978e-01
2.044433907307257795e-07 -6.976028077299057259e+03 3.397785690228647404e-01
2.058847121772729128e-07 -6.976020052055773704e+03 3.397849442387035346e-01
2.068562946990326975e-07 -6.976014344094606713e+03 3.706482758008795564e-01
2.158923228882771936e-07 -6.975970588640034293e+03 3.706134599919934658e-01
2.160183485143337457e-07 -6.975969005067374383e+03 3.706121984814232384e-01
2.205029166091992104e-07 -6.975947457496224160e+03 3.398427331174525001e-01
2.219909235820175711e-07 -6.975939731922006104e+03 3.398488958504506385e-01
2.218049703311440535e-07 -6.975939569934544124e+03 3.705887309251783002e-01
2.267627167994761294e-07 -6.975916464247945441e+03 3.705702844724196865e-01
2.301532448392554854e-07 -6.975900623049310525e+03 3.705576248141380091e-01
2.315395759107001399e-07 -6.975893617605102918e+03 3.398857330128919330e-01
2.325955787686659667e-07 -6.975888067186246190e+03 3.398901727821592722e-01
2.534756652973116500e-07 -6.975801100594735544e+03 3.399599058784459338e-01
2.636753362111840658e-07 -6.975760649859017576e+03 3.399924496228572401e-01
2.669069606934963501e-07 -6.975747468282424961e+03 3.704346864150749319e-01
2.699238133414882004e-07 -6.975735228671906043e+03 3.704248187041421225e-01
2.802188226459269626e-07 -6.975696797610877184e+03 3.703937934485890260e-01
2.803083947771950784e-07 -6.975695478011295563e+03 3.400450290062027037e-01
2.804046906259623928e-07 -6.975694134534917794e+03 3.400461148136599832e-01
2.861910006482239631e-07 -6.975672708995924040e+03 3.703743144160971390e-01
2.991822267517859827e-07 -6.975627315576508408e+03 3.401002167745299509e-01
3.042868022299635424e-07 -6.975609397733231162e+03 3.401147574405198881e-01
3.040529925941582757e-07 -6.975609166414317770e+03 3.401149452516847305e-01
3.157214133790486348e-07 -6.975570508196760784e+03 3.702913907279179462e-01
3.193269479422685980e-07 -6.975558152925179456e+03 3.401564210440750635e-01
3.210562692245917483e-07 -6.975551752016974206e+03 3.702761227419486545e-01
3.306972162566635057e-07 -6.975521165216054214e+03 3.702511910787302796e-01
3.315594313733756036e-07 -6.975517561344558089e+03 3.401895052235022199e-01
3.317029290278376017e-07 -6.975516128642009789e+03 3.401906742788485261e-01
3.335516983875229576e-07 -6.975509570547281328e+03 3.401960267084316314e-01
3.332231267215840053e-07 -6.975509556102464558e+03 3.702417175206034194e-01
3.608462129308260278e-07 -6.975428916553670206e+03 3.402620095947108680e-01
3.651782181387388478e-07 -6.975415982914984852e+03 3.701651383381308058e-01
3.697868542919525643e-07 -6.975402441648111562e+03 3.402837322164709022e-01
3.758288297348812173e-07 -6.975385234618606773e+03 3.701398885045978915e-01
3.916809733330617787e-07 -6.975342920753374528e+03 3.701050712548221711e-01
3.916670425770827291e-07 -6.975341956320595273e+03 3.701042767383504462e-01
4.080666414227909553e-07 -6.975299937920389311e+03 3.700696199821797983e-01
4.251063197337840210e-07 -6.975258029116558646e+03 3.404027831488294353e-01
4.527818834813593576e-07 -6.975193957902167313e+03 3.404559096899193449e-01
4.555567953253341369e-07 -6.975186848021477999e+03 3.699759391732704294e-01
4.592859198860383361e-07 -6.975177695483007483e+03 3.699683314159289971e-01
4.632224637934162140e-07 -6.975168160996230654e+03 3.404773540195695780e-01
4.689172099625951146e-07 -6.975154942190012662e+03 3.404883545829973102e-01
4.726576301167900451e-07 -6.975145997118264859e+03 3.404958032484906028e-01
4.729995111029432889e-07 -6.975144274063393823e+03 3.404972384892648307e-01
5.017587090900110578e-07 -6.975084249073321189e+03 3.698904313021946777e-01
5.181236344321529642e-07 -6.975051154527986000e+03 3.405750128288058676e-01
5.308252840792760252e-07 -6.975025935483043213e+03 3.698416088158391624e-01
5.448880726357660938e-07 -6.974998788016015169e+03 3.698188241681457100e-01
6.076188144354514556e-07 -6.974888820682866935e+03 3.407115925982804328e-01
6.117271977764362275e-07 -6.974881081990410166e+03 3.407181356806296968e-01
6.113366272988969237e-07 -6.974880720665976696e+03 3.697193147669497471e-01
6.265972296831674019e-07 -6.974855064460956783e+03 3.696976007769983141e-01
6.346203588199478802e-07 -6.974841341458299212e+03 3.696859730098958075e-01
6.362683126999758354e-07 -6.974837748068586734e+03 3.407548293037914178e-01
6.507476446851433555e-07 -6.974814246493793689e+03 3.407747685870701204e-01
6.514402033551347202e-07 -6.974812182808955185e+03 3.407765207801110030e-01
6.581962914477841759e-07 -6.974800865216167949e+03 3.407861338820370456e-01
6.642356123652887173e-07 -6.974790731493840212e+03 3.696430091730182887e-01
7.003847924753198385e-07 -6.974736738530728871e+03 3.695970318989996173e-01
7.005069970248514996e-07 -6.974735564063934362e+03 3.408417258630582758e-01
7.143363154757002704e-07 -6.974715014536758645e+03 3.408592645448487168e-01
7.483373078307375302e-07 -6.974667514595649664e+03 3.695378688433703651e-01
7.568496052825570100e-07 -6.974655203856595108e+03 3.695273217037180480e-01
7.673193764803695676e-07 -6.974640465306602891e+03 3.695146843193612973e-01
7.704803910915660517e-07 -6.974635354213429309e+03 3.409274567531279665e-01
7.948378311933505258e-07 -6.974603230310350227e+03 3.694827077663442871e-01
7.979117387747331075e-07 -6.974598370429982424e+03 3.409592270970596140e-01
8.014676496577397558e-07 -6.974592923809290369e+03 3.694738441067557666e-01
8.094283476867564747e-07 -6.974582040163360944e+03 3.409732779085232757e-01
8.148194127526026680e-07 -6.974574401909032531e+03 3.694579012815744079e-01
8.347256874744577058e-07 -6.974549265265393842e+03 3.410015198346605381e-01
8.458673133091329695e-07 -6.974535005911031476e+03 3.694239314599778723e-01
8.585969523404600028e-07 -6.974519068812061050e+03 3.694101663439797179e-01
8.607328198715929991e-07 -6.974515584275744004e+03 3.410306011028181317e-01
8.645519644897858696e-07 -6.974510157005659494e+03 3.694024632568759792e-01
8.802462730631561436e-07 -6.974491166694202548e+03 3.410517213674464365e-01
8.799044215443209287e-07 -6.974490555128584674e+03 3.410522507522659730e-01
8.796177562720064699e-07 -6.974489880973042091e+03 3.693849216811222469e-01
9.131590689032095088e-07 -6.974451458326238026e+03 3.410861349702880574e-01
9.223867980371209224e-07 -6.974440403762046117e+03 3.693420255939150465e-01
9.261984272308102645e-07 -6.974435279922319751e+03 3.411001801749553586e-01
9.276970844224757207e-07 -6.974432663156424496e+03 3.411024532207922455e-01
9.395394591320810807e-07 -6.974418978600164337e+03 3.693234097839419583e-01
9.519742475441445741e-07 -6.974404830434749783e+03 3.411266527197303056e-01
1.020061581104194431e-06 -6.974334750140188589e+03 3.692499862875466832e-01
1.023019333218576985e-06 -6.974330854753951826e+03 3.692465813099921057e-01
1.048934055624717082e-06 -6.974304838675893734e+03 3.692238192922827622e-01
1.078538985623530591e-06 -6.974276005805095338e+03 3.412392065152798359e-01
1.088614056607638356e-06 -6.974265707759804172e+03 3.412482430354839558e-01
1.132290038057385862e-06 -6.974225370974966609e+03 3.691540610844450399e-01
1.149964260219595571e-06 -6.974208882275472206e+03 3.691395432106916452e-01
1.158253432715195916e-06 -6.974200699930275732e+03 3.691323332433711357e-01
1.207247195787188855e-06 -6.974158270416335654e+03 3.413428701106822061e-01
1.210384291304129474e-06 -6.974154675233989110e+03 3.690917082373008640e-01
1.240724450325260233e-06 -6.974128917696142707e+03 3.690689206096449126e-01
1.240692116103166946e-06 -6.974127943757242065e+03 3.690680582327172665e-01
1.239541605675189649e-06 -6.974127871500865695e+03 3.690679942509658140e-01
1.270404223493023269e-06 -6.974102278003250831e+03 3.413924429867924992e-01
1.288488310353764134e-06 -6.974087143460516018e+03 3.690318831247920706e-01
1.288500134289605951e-06 -6.974086134283962565e+03 3.414067688709421233e-01
1.300176275158626269e-06 -6.974076113287743283e+03 3.690220870707205947e-01
1.330525198406599043e-06 -6.974052039388987396e+03 3.414370735058902540e-01
1.348744004331400011e-06 -6.974037439347065629e+03 3.689876851332085650e-01
1.388506659115816761e-06 -6.974007384315635136e+03 3.414768654488229416e-01
1.419126899804155878e-06 -6.973984571316077563e+03 3.414972385482637485e-01
1.426963396535152926e-06 -6.973978064451769569e+03 3.415030550358828521e-01
1.445386728529644928e-06 -6.973964236221336250e+03 3.415154242929232531e-01
1.476211231783584383e-06 -6.973942134312391318e+03 3.689025385046509342e-01
1.480459994882372209e-06 -6.973938260292456107e+03 3.415386898191647980e-01
1.515047271358716499e-06 -6.973914166498602754e+03 3.415603050242115302e-01
1.530592996627547452e-06 -6.973902957899484136e+03 3.688673837869345107e-01
1.531485251393823564e-06 -6.973901375122220088e+03 3.415717944322986810e-01
1.544749568524871622e-06 -6.973891751333652792e+03 3.688573109748607415e-01
1.552764352321345083e-06 -6.973885576343716821e+03 3.415859984999705112e-01
1.567724864351070196e-06 -6.973874987701926329e+03 3.688422293951427733e-01
1.573990837256984496e-06 -6.973869998810626385e+03 3.688377378612006652e-01
1.653137421524393446e-06 -6.973819938189292770e+03 3.687925856502434208e-01
1.661331526232377022e-06 -6.973813993734219366e+03 3.687872140645986896e-01
1.662866452493389764e-06 -6.973812070247483462e+03 3.687854754895827369e-01
1.726458260749552482e-06 -6.973773541077383015e+03 3.416871528029266081e-01
1.751790959458764932e-06 -6.973757974469275723e+03 3.417012674618522539e-01
1.787018204389080104e-06 -6.973737064716046007e+03 3.687175059003346966e-01
1.806370814525464072e-06 -6.973725293381718075e+03 3.687068076881758749e-01
1.804860083897324906e-06 -6.973725130066360180e+03 3.417310968187456943e-01
1.816399489528820918e-06 -6.973717756900086897e+03 3.417378022156309925e-01
1.836130076856400419e-06 -6.973705953001644957e+03 3.417485440135372698e-01
1.925742381159644898e-06 -6.973657301593349075e+03 3.417929085369637576e-01
1.932646814443780593e-06 -6.973652722669448849e+03 3.686406644779074426e-01
1.960606703064573751e-06 -6.973637359171570097e+03 3.686266198554863927e-01
1.988144384628510870e-06 -6.973622411405614912e+03 3.418248148781861673e-01
2.044198526869380854e-06 -6.973593607345021155e+03 3.685865430487607064e-01
2.140650923405505225e-06 -6.973546503186695190e+03 3.418944952740301524e-01
2.147659157559149492e-06 -6.973542234654214553e+03 3.418984244233573833e-01
2.154685386175453159e-06 -6.973537968418890159e+03 3.419023526165618776e-01
2.243653896799061502e-06 -6.973496507398467656e+03 3.684971670895564877e-01
2.290886853983570014e-06 -6.973474674124217017e+03 3.419607684069307929e-01
2.297591564299145916e-06 -6.973470751710956392e+03 3.419643969658792138e-01
2.298308612604587539e-06 -6.973469439672711815e+03 3.419656109322599669e-01
2.308870152430550417e-06 -6.973463854845917012e+03 3.684669764698549344e-01
2.335646544188068410e-06 -6.973451324393915456e+03 3.684553725041830319e-01
2.388589223758508545e-06 -6.973427910230582711e+03 3.420040937735731035e-01
2.422593042825969210e-06 -6.973412774667477606e+03 3.684196091351750191e-01
2.506918347230898895e-06 -6.973377558890560067e+03 3.683868538457741870e-01
2.519847673944107189e-06 -6.973371414686445860e+03 3.420566254416192997e-01
2.543506326276840599e-06 -6.973361069566783954e+03 3.683714885726083743e-01
2.541172098179690122e-06 -6.973360987708725588e+03 3.420663437704623000e-01
2.588283769223024781e-06 -6.973341618120589374e+03 3.683533399916454343e-01
2.585699866918315656e-06 -6.973341616926423740e+03 3.683533388766964123e-01
2.631846147513159821e-06 -6.973322927582132252e+03 3.683358776965062198e-01
2.635486208998078356e-06 -6.973320545454778767e+03 3.683336504394394417e-01
2.651968391884417153e-06 -6.973313310985637145e+03 3.421108720322858510e-01
2.706497959111563295e-06 -6.973291957606108554e+03 3.683068916165765927e-01
2.705081680602385883e-06 -6.973291481031295916e+03 3.683064450689754743e-01
2.705477776175320609e-06 -6.973290334615540814e+03 3.683053708222079337e-01
2.730697510357978604e-06 -6.973280056064431847e+03 3.421420206380463291e-01
2.777263038679894749e-06 -6.973262147215008554e+03 3.682789300752444817e-01
2.787434451129417654e-06 -6.973257491518074858e+03 3.421631983009998379e-01
2.792220345120426200e-06 -6.973254776037336342e+03 3.421657491965373055e-01
2.795184093189359447e-06 -6.973252715169672229e+03 3.421676854878565877e-01
2.857927971402642744e-06 -6.973229516262552352e+03 3.682482541132610088e-01
2.988284673123214103e-06 -6.973183913604431837e+03 3.682052622135554287e-01
2.986345255438623779e-06 -6.973183562822133354e+03 3.422328250583968057e-01
3.000310636249670937e-06 -6.973177897310570188e+03 3.422381762987281029e-01
3.070483907469424218e-06 -6.973153777965533664e+03 3.422609824512674592e-01
3.100760862796981913e-06 -6.973142965618306334e+03 3.681665368663260551e-01
3.291246498653739436e-06 -6.973082346771301673e+03 3.681089947872262513e-01
3.403893626272039977e-06 -6.973047693178697955e+03 3.680759843809786602e-01
3.401828650368129137e-06 -6.973047300013911808e+03 3.680756093728221323e-01
3.450898562232390625e-06 -6.973031978489341782e+03 3.423767691417611836e-01
3.517439771070722109e-06 -6.973011879752086315e+03 3.423959761765864585e-01
3.714436504614405755e-06 -6.972956386153756284e+03 3.679885982800472632e-01
3.717324967903694801e-06 -6.972954608824331444e+03 3.679868913387749352e-01
3.801667476394635751e-06 -6.972931173359233071e+03 3.679643626159139203e-01
3.909664454584003000e-06 -6.972902161586221155e+03 3.425013379647885436e-01
3.911506595384752058e-06 -6.972900690521000797e+03 3.679349994683636105e-01
4.023104459908394391e-06 -6.972871559280989459e+03 3.679068747717089138e-01
4.024328785424860157e-06 -6.972870255003715101e+03 3.425321419187481453e-01
4.047078807194089619e-06 -6.972863617800599059e+03 3.678991968649061306e-01
4.050745721139702171e-06 -6.972861712146448554e+03 3.678973537666863081e-01
4.210826619549426741e-06 -6.972821954164187446e+03 3.678588396059434551e-01
4.351815517881284264e-06 -6.972788020020831937e+03 3.426118820034553814e-01
4.364357240023943067e-06 -6.972784142213989981e+03 3.678221014013836054e-01
4.370846076629361997e-06 -6.972781656538713833e+03 3.426180734606494305e-01
4.384098401603254012e-06 -6.972777629144279672e+03 3.678157624659563751e-01
4.412808355566251102e-06 -6.972770101837195398e+03 3.678084324340034073e-01
4.532814700994500111e-06 -6.972742270045957412e+03 3.677812929138908338e-01
4.642750863250819154e-06 -6.972717306090267812e+03 3.677568999190277133e-01
4.682496344480177823e-06 -6.972707781764635001e+03 3.677475809119243877e-01
4.693690323764963288e-06 -6.972704394016823244e+03 3.426934914973291946e-01
4.700629071719116193e-06 -6.972701916794488170e+03 3.677418389245730168e-01
4.716422670597948226e-06 -6.972697562535826364e+03 3.677375742670601078e-01
4.753520237937684032e-06 -6.972688727693004694e+03 3.427088392618333756e-01
4.759245308244934536e-06 -6.972686524032309535e+03 3.677267563962991481e-01
4.957059231580374656e-06 -6.972644800471249255e+03 3.676857819912657810e-01
5.066531625849558328e-06 -6.972621956653258167e+03 3.427744648341422007e-01
5.142959539331335160e-06 -6.972605984439665917e+03 3.676475416199096458e-01
5.188153567843707875e-06 -6.972596235272691047e+03 3.676379185366789315e-01
5.301990142052852570e-06 -6.972573530890717848e+03 3.676154788296988052e-01
5.364021939645765933e-06 -6.972560899083718141e+03 3.428347793468828897e-01
5.595895656994325610e-06 -6.972517579728662895e+03 3.428777502722155646e-01
5.736413512578800199e-06 -6.972491778947838611e+03 3.675343412474614269e-01
6.068347755086348764e-06 -6.972434526769779040e+03 3.674771995729209095e-01
6.147255634705666742e-06 -6.972420607395329171e+03 3.429744892535468992e-01
6.182618817467263892e-06 -6.972413871200712492e+03 3.674565183761497877e-01
6.208130725516332095e-06 -6.972408753299045202e+03 3.674513887196129147e-01
6.243841370661130581e-06 -6.972402017542047361e+03 3.674446342114388031e-01
6.240941862198757403e-06 -6.972401482028848477e+03 3.674440970473211721e-01
6.282591452975755390e-06 -6.972393830592183804e+03 3.674364194428196839e-01
6.345385527060562820e-06 -6.972382885279207585e+03 3.674254283022322376e-01
6.448356112173826405e-06 -6.972365787907299818e+03 3.430295165081043152e-01
6.487598956664407949e-06 -6.972358720637483202e+03 3.430366286504105133e-01
6.674473523811235633e-06 -6.972329322810956000e+03 3.673714982194087320e-01
6.669770067719718832e-06 -6.972329027752566617e+03 3.673712004731117808e-01
6.776449668684865314e-06 -6.972312159822179638e+03 3.430835892866657133e-01
6.832965271433369549e-06 -6.972302854405986182e+03 3.430929964147244604e-01
6.976258223713933777e-06 -6.972281100437358873e+03 3.673227393329763224e-01
7.032928984791268678e-06 -6.972272009879447069e+03 3.673135256146289329e-01
7.091008718177541522e-06 -6.972262785535502189e+03 3.431335869029576990e-01
7.105028663481950791e-06 -6.972259810343483878e+03 3.673011497556921690e-01
7.108406497765700581e-06 -6.972258335041869032e+03 3.672996522718752210e-01
7.298408771142202458e-06 -6.972230956791456265e+03 3.431659274134402082e-01
7.399354411539419962e-06 -6.972216220384573717e+03 3.431809301888653074e-01
7.487835237643602249e-06 -6.972203333403880606e+03 3.672436905697287202e-01
7.569977966750265634e-06 -6.972191422982450604e+03 3.432062181101316334e-01
7.653969909831324629e-06 -6.972179388683598518e+03 3.672192463543169083e-01
7.847844964140471635e-06 -6.972153374172050462e+03 3.432451234084199498e-01
7.940673339545394359e-06 -6.972140615064161466e+03 3.671795579599392845e-01
8.026945041071261285e-06 -6.972128809126926171e+03 3.671674473077599643e-01
8.124830152466741218e-06 -6.972115688315609077e+03 3.432837825941565946e-01
8.140100023998113956e-06 -6.972112810671394982e+03 3.671510163125848436e-01
8.139178113842222275e-06 -6.972111923933192884e+03 3.432876510819853344e-01
8.144848995361419952e-06 -6.972110227436962305e+03 3.432893949055286775e-01
8.270841695291127578e-06 -6.972093876858498334e+03 3.433062147033880684e-01
8.321099595185174272e-06 -6.972086818730311279e+03 3.671242732958188704e-01
8.409024793102355379e-06 -6.972075307630047064e+03 3.433253456676967907e-01
8.515940754180228591e-06 -6.972061673349287958e+03 3.670983440073971593e-01
8.832198276435125910e-06 -6.972024209200233599e+03 3.433781494270538026e-01
8.835409515942591006e-06 -6.972022845683047308e+03 3.670581943449002793e-01
8.826839940680562558e-06 -6.972022816066344603e+03 3.433795923525204685e-01
8.938811180735173963e-06 -6.972009210536497449e+03 3.670440626106854509e-01
8.932150271113014026e-06 -6.972008955981553299e+03 3.670437986243433315e-01
8.988761372467418486e-06 -6.972001638078671931e+03 3.434015489527739717e-01
8.991390203345487947e-06 -6.972000345663906955e+03 3.670348658160533795e-01
9.023021101984671609e-06 -6.971995833927596323e+03 3.670301823998110002e-01
9.177078888811102922e-06 -6.971977904189132460e+03 3.434262040019988582e-01
9.178510889750208916e-06 -6.971976748160264833e+03 3.670103498050667490e-01
9.225198182727016602e-06 -6.971970674466376295e+03 3.670040314466165299e-01
9.306277374918210429e-06 -6.971960923980285770e+03 3.669938810947752650e-01
9.323568270791543255e-06 -6.971958067722196574e+03 3.669909060446308047e-01
9.317742546879247012e-06 -6.971957692755935568e+03 3.434472405927140315e-01
9.386693525271781925e-06 -6.971949320035319943e+03 3.669817898594938121e-01
9.554361913703721500e-06 -6.971930615344187572e+03 3.669622734855000346e-01
1.009231049570394915e-05 -6.971874839342470295e+03 3.669038835857341141e-01
1.017476621955690970e-05 -6.971865702384194265e+03 3.435434654254754250e-01
1.034298443497133416e-05 -6.971848304681784612e+03 3.435617532872115021e-01
1.037482000690687340e-05 -6.971844231422060147e+03 3.435660391030759264e-01
1.042439807917179946e-05 -6.971838464111485337e+03 3.668656459520431845e-01
1.042861709384031391e-05 -6.971837059468349253e+03 3.668641668737593342e-01
1.046099207487046032e-05 -6.971832959840520743e+03 3.668598489229015769e-01
1.067415577017907852e-05 -6.971811787668068064e+03 3.436002323238627199e-01
1.082260148438991746e-05 -6.971796976461837403e+03 3.668218803238150194e-01
1.091994323418895798e-05 -6.971787022367325335e+03 3.436264009220155735e-01
1.091202279857153272e-05 -6.971786747948883203e+03 3.436266912209822166e-01
1.093826770477567095e-05 -6.971783345699922393e+03 3.436302909612067857e-01
1.097703422136939577e-05 -6.971778807847042117e+03 3.668026620552802264e-01
1.103694200731146563e-05 -6.971772365128906131e+03 3.667958394601775751e-01
1.109788546791280081e-05 -6.971765858547509197e+03 3.436488108672084429e-01
1.109616308715891036e-05 -6.971765013758556051e+03 3.436497062982741824e-01
1.126503874197764158e-05 -6.971748909126270519e+03 3.667709664005820436e-01
1.137089234226576782e-05 -6.971738556352442174e+03 3.667599711290745468e-01
1.148390540264287871e-05 -6.971727666614387090e+03 3.667483942534288666e-01
1.155002984418246509e-05 -6.971720925118417654e+03 3.436965344775728681e-01
1.183859923041747924e-05 -6.971695247825078695e+03 3.667138608324922444e-01
1.188939575257452284e-05 -6.971689966249683494e+03 3.437295311055552638e-01
1.212067964059459563e-05 -6.971669700084268698e+03 3.666865733818869266e-01
1.216365563809098353e-05 -6.971665160679803193e+03 3.437560379565507418e-01
1.219164338562314819e-05 -6.971661862390644274e+03 3.437595670760082989e-01
1.264667575996777095e-05 -6.971624218744428617e+03 3.437999224679519905e-01
1.272260423142648930e-05 -6.971617232867162784e+03 3.666303287318650739e-01
1.279323777494132528e-05 -6.971610696406800344e+03 3.666233022406983899e-01
1.309738641221889492e-05 -6.971586200439509412e+03 3.665969312378951628e-01
1.309943951505525850e-05 -6.971585043695112290e+03 3.438420715808945261e-01
1.320604540344260088e-05 -6.971575938429436064e+03 3.438518904780347718e-01
1.326964629192323232e-05 -6.971570133946021087e+03 3.438581543211642888e-01
1.336611656822788467e-05 -6.971561890248993222e+03 3.438670563544850012e-01
1.336705053865659054e-05 -6.971560820375459116e+03 3.438682121792617785e-01
1.351909993723002616e-05 -6.971548509643585930e+03 3.438815204065983622e-01
1.354292363264544729e-05 -6.971545748969517263e+03 3.438845069133478205e-01
1.360875128973880062e-05 -6.971539900076308186e+03 3.665469191529706627e-01
1.366005439765223183e-05 -6.971535137302900694e+03 3.438959939842902713e-01
1.371765587801695443e-05 -6.971529929385966170e+03 3.439016357910276156e-01
1.393239952650646046e-05 -6.971513396110306530e+03 3.665181908418393419e-01
1.401899027889721080e-05 -6.971506200280331541e+03 3.439273775345617068e-01
1.409353832005404909e-05 -6.971499896722123594e+03 3.665035304057138177e-01
1.413099442424109437e-05 -6.971496242568269736e+03 3.439381973296913309e-01
1.433460376427983220e-05 -6.971480936681479761e+03 3.439548485797221389e-01
1.467114470770745853e-05 -6.971456730519665143e+03 3.439812327895297450e-01
1.468286288907408321e-05 -6.971454932115429983e+03 3.664545605353151103e-01
1.510274563059614769e-05 -6.971425736582161335e+03 3.440151062431557882e-01
1.520828715719560748e-05 -6.971417772652303938e+03 3.664139294009101100e-01
1.571435111555700428e-05 -6.971384038760666954e+03 3.440608402679541378e-01
1.585699279761180935e-05 -6.971374002550295700e+03 3.663658800557536566e-01
1.592002565333831664e-05 -6.971369035347488534e+03 3.663604141352934107e-01
1.637511789171836518e-05 -6.971339850158304216e+03 3.663282443706883384e-01
1.659192199433572095e-05 -6.971325697189220591e+03 3.441251455366014511e-01
1.668689638170854026e-05 -6.971318989375670753e+03 3.663051930870038220e-01
1.715200139412454607e-05 -6.971290498273125195e+03 3.441641234176002762e-01
1.714185783934503061e-05 -6.971290089839971188e+03 3.662731795134859247e-01
1.712946072474620077e-05 -6.971289813308788325e+03 3.662728727371638016e-01
1.722451904992959660e-05 -6.971283279244414189e+03 3.662656215414306082e-01
1.773683286336632443e-05 -6.971252969709164972e+03 3.442058330071064987e-01
1.778432178182883132e-05 -6.971249295868900845e+03 3.442099246388945488e-01
1.789151105472560591e-05 -6.971242286781688563e+03 3.442177350253055046e-01
1.840823677390170774e-05 -6.971212814924089798e+03 3.661871189697620821e-01
1.902929178654193986e-05 -6.971178633674309822e+03 3.442889206315387085e-01
1.912197671599133133e-05 -6.971172774852287148e+03 3.442954960818020993e-01
1.926784131141048829e-05 -6.971164175686421913e+03 3.661326017817998491e-01
1.976986044173642589e-05 -6.971137454561229788e+03 3.443352207767516049e-01
1.988091820286320223e-05 -6.971130852751865859e+03 3.660950941011873461e-01
2.018390666175099330e-05 -6.971114727552334443e+03 3.443608586650817038e-01
2.034151623065831208e-05 -6.971105949207171761e+03 3.443707775638618074e-01
2.073304475525638860e-05 -6.971085884346870444e+03 3.660442724795469616e-01
2.100157216154396110e-05 -6.971072015839537926e+03 3.660285505996063726e-01
2.122883272756177910e-05 -6.971060252847306401e+03 3.660151976689118847e-01
2.167035484399802066e-05 -6.971038667948983857e+03 3.444471038152814302e-01
2.175548142905250142e-05 -6.971033747393784324e+03 3.444527071019671816e-01
2.185320806055923853e-05 -6.971028265406536775e+03 3.444589531562409768e-01
2.247701140811165333e-05 -6.970999120067585864e+03 3.659455342435236069e-01
2.261663214747503328e-05 -6.970991927567954917e+03 3.445004477075341853e-01
2.264820429822421256e-05 -6.970989532570939446e+03 3.445031882233808851e-01
2.269623230936433243e-05 -6.970986414206143309e+03 3.445067575157794160e-01
2.270845352498330859e-05 -6.970984875882149936e+03 3.445085187254961490e-01
2.295135744833738930e-05 -6.970973236056461246e+03 3.659159015922957003e-01
2.304257338538256387e-05 -6.970968269617629630e+03 3.659102064999943948e-01
2.305055477275586918e-05 -6.970966923301908537e+03 3.659086621361806735e-01
2.352880621776166128e-05 -6.970945387672319157e+03 3.445538278848738756e-01
2.350919676405965384e-05 -6.970945221443040282e+03 3.658837369955216801e-01
2.399302193874467350e-05 -6.970923850103775294e+03 3.445786216159594240e-01
2.425901474438264149e-05 -6.970911824848953074e+03 3.658452659417652519e-01
2.458857944905169424e-05 -6.970897331054191454e+03 3.446092295464247002e-01
2.520970215602001200e-05 -6.970871384212681733e+03 3.446392627481693616e-01
2.525323850359733135e-05 -6.970868658734229030e+03 3.446424224109931878e-01
2.532416206844769225e-05 -6.970864854176836161e+03 3.657909213849723784e-01
2.551458501112953547e-05 -6.970856362889416232e+03 3.446566888056072919e-01
2.561263048834602212e-05 -6.970851527531029205e+03 3.446623043672123465e-01
2.616920966567559169e-05 -6.970829029623220777e+03 3.657492842425043023e-01
2.627274457553294175e-05 -6.970824081065396058e+03 3.657435198251994812e-01
2.678493997734710102e-05 -6.970803773350869051e+03 3.657198308778708551e-01
2.695529173419305570e-05 -6.970796433507440270e+03 3.447265002278254720e-01
2.701349221902868948e-05 -6.970793276686288664e+03 3.447301904748831802e-01
2.722144112484504883e-05 -6.970784608199870490e+03 3.447403304084146747e-01
2.730726113046903907e-05 -6.970780460496993328e+03 3.656925703778024506e-01
2.739656165285717427e-05 -6.970776195620896033e+03 3.447501803859043257e-01
