weight logl sigma l a b
2.569295267278920321e-07 6.782398464038611507e+01 2.555538754202519303e-01 3.020983568107400707e-02 5.805899734445266747e-01 4.799431935092645651e-01
2.573186838645554295e-07 6.782649813991001508e+01 1.734135397300551884e-01 3.093807477854581059e-02 5.849442164473169781e-01 4.763292998859620653e-01
2.588267545685831212e-07 6.783334174476695466e+01 1.752071608624904131e-01 4.201136510478355179e-02 5.629588637537285001e-01 5.016623290392698831e-01
2.587225743048015204e-07 6.783393915409828878e+01 2.617263411748345092e-01 2.566968711696325858e-02 5.677039523565337031e-01 5.263101235404714640e-01
2.587043858144601682e-07 6.783486885049313742e+01 2.243990244959724323e-01 2.278690651599542955e-02 5.507756934525515069e-01 4.969868941344401381e-01
2.600736010561245208e-07 6.784114748010205176e+01 2.007580818389928246e-01 2.529681868442379064e-02 5.593642639627783852e-01 4.762854468346943149e-01
2.608934049008017669e-07 6.784529472172000908e+01 1.713431860488999203e-01 3.664425110840704991e-02 5.831519903949696770e-01 5.208898749242041326e-01
2.613185452455956441e-07 6.784792295117205185e+01 2.369180174986245113e-01 3.404090173768550831e-02 5.656389973650731706e-01 4.803444055090904108e-01
2.614960769544757535e-07 6.784960208946759508e+01 2.584545257526721374e-01 2.478870328967682640e-02 5.586516957479864542e-01 4.849168484177585614e-01
2.646090053691842621e-07 6.786243609316014158e+01 2.405978285203163314e-01 3.283871462267731051e-02 5.581992937194819593e-01 4.847749589570109485e-01
2.646164374921699653e-07 6.786346417995410718e+01 1.987955951175605085e-01 3.743114795024989061e-02 5.689857474624814282e-01 5.251357766173470054e-01
2.672286834143274153e-07 6.787428759216989249e+01 1.942358274157594544e-01 3.410931034707722492e-02 5.599819032132656860e-01 5.273170019541084663e-01
2.673616437583687784e-07 6.787578502109826672e+01 2.153007024173858308e-01 4.059665148916653810e-02 5.718540056483280010e-01 5.033890634683165777e-01
2.674595601914935355e-07 6.787715118621474630e+01 1.783232795677239801e-01 3.390626656087172841e-02 5.518290752508621111e-01 5.114093782371454955e-01
2.711808910486664631e-07 6.789196890101004556e+01 1.985654413094759541e-01 3.217753954428673180e-02 5.919488360361973012e-01 4.802981827498843947e-01
2.724622119564401358e-07 6.789768274092928380e+01 2.192833516815705097e-01 2.740338859042939709e-02 5.493503041377113538e-01 5.190985819498913356e-01
2.724300810029635972e-07 6.789856480586604448e+01 2.076423170543403030e-01 3.142263136072052931e-02 5.873665464256436763e-01 5.277404171117010545e-01
2.727208961938524275e-07 6.790063172211728215e+01 2.037292508456349793e-01 2.233764108816674310e-02 5.904722244779737617e-01 4.912014294601086406e-01
2.732845697553579095e-07 6.790369644050164766e+01 2.451673048138892363e-01 2.219435405066232103e-02 5.571292644214852485e-01 4.901659153720551165e-01
2.740512519684278372e-07 6.790749794803716100e+01 1.909476710703344182e-01 3.306694108723573500e-02 5.817540095201821915e-01 4.729308755801467923e-01
2.750759891099513425e-07 6.791223019169358111e+01 2.450867331039300323e-01 3.000931347268675706e-02 5.667137329604906570e-01 5.301786393956640087e-01
2.751660605858201059e-07 6.791355758025548539e+01 1.961056110142725406e-01 2.870302951412065026e-02 5.578294281828571899e-01 4.766249124560785755e-01
2.806324248407937529e-07 6.793422852453778660e+01 1.563901838447765980e-01 2.615426475457855240e-02 5.882525246405247987e-01 5.091517026488061592e-01
2.811283412478798450e-07 6.793699410364493474e+01 2.765731110203916709e-01 2.823336892541432330e-02 5.711962384372899493e-01 4.923794765694627928e-01
2.837606972648275856e-07 6.794731407585800298e+01 1.977505361408347651e-01 2.249631316380232976e-02 5.915716973615452456e-01 5.077153202955105860e-01
2.842033979331470859e-07 6.794987297988632236e+01 2.280931811072422766e-01 2.990464274452850346e-02 5.549733544905305349e-01 5.262224537279015513e-01
2.847787443824755399e-07 6.795289535142538284e+01 1.581385310919765641e-01 4.229180250215079651e-02 5.790265800211562564e-01 4.942896125267113860e-01
2.857980430828762179e-07 6.795746822647781471e+01 2.052082847007670185e-01 3.508826243067111883e-02 5.801014469242358196e-01 5.276054467444784013e-01
2.875179305392956916e-07 6.796446803354713495e+01 2.567844799631422981e-01 2.757716666664103075e-02 5.652556766283054479e-01 5.270226915256041034e-01
2.935967518535022691e-07 6.798639004167117150e+01 2.033490272510855568e-01 3.560537957635064032e-02 5.654327240181508119e-01 4.768865928577492586e-01
2.940753910153077979e-07 6.798901897465174216e+01 1.642321147419543159e-01 3.835378173649443834e-02 5.724728198503019616e-01 4.817418855693912372e-01
2.958904561614861938e-07 6.799617211345311318e+01 1.851804529331507188e-01 3.427648730636984054e-02 5.565837926329699759e-01 4.833557920418556364e-01
2.956680791069307823e-07 6.799642027892863894e+01 1.950292393115551914e-01 2.957458137258466013e-02 5.763078724669190578e-01 4.698636736128244951e-01
2.965917558989481238e-07 6.800053944212798740e+01 2.522385531380898493e-01 2.696372448740329969e-02 5.540768338524443282e-01 5.181515657931697882e-01
2.973033933168082373e-07 6.800393595188023710e+01 1.913768766363755369e-01 3.789195627498780777e-02 5.596780603025176548e-01 5.182726580468439703e-01
2.971379414937320321e-07 6.800437928861454395e+01 1.585691790114854005e-01 3.591301019934797778e-02 5.805495949239339870e-01 5.200481923336922607e-01
2.980588306218058289e-07 6.800847369337624571e+01 1.777293590451689553e-01 2.529127146682499244e-02 5.850445954224557932e-01 5.240980115048394783e-01
3.047052393736914227e-07 6.803152768919279936e+01 1.942301554268255626e-01 3.218216480915182115e-02 5.482935597070893730e-01 5.007813913755003732e-01
3.054879379428126787e-07 6.803509310299119761e+01 1.768662104065678309e-01 2.704926132068229128e-02 5.555584965109497952e-01 5.212049597091310549e-01
3.069661048192506941e-07 6.804092014189819793e+01 2.280544999986771071e-01 2.791342235890187373e-02 5.952033209782532364e-01 5.162604826277912284e-01
3.103413515466091433e-07 6.805285563385838543e+01 2.753392604620796824e-01 2.367153506831199891e-02 5.810208816838137169e-01 5.012221651219039842e-01
3.208656371597786731e-07 6.808720526783773153e+01 2.320130851477731626e-01 3.610215115222914495e-02 5.584829752640475542e-01 5.062843435016283200e-01
3.210389289016231062e-07 6.808874519777504020e+01 2.666266059619013529e-01 2.339572170043457272e-02 5.602899547608575226e-01 4.929804697025600424e-01
3.209797265328081471e-07 6.808956077207811575e+01 2.366206673731086063e-01 2.619581609386567589e-02 5.879239198399761612e-01 4.779184080781639921e-01
3.208211818104969018e-07 6.809006671006144984e+01 2.486593541723549350e-01 2.614799508957633273e-02 5.826484341637969688e-01 5.273574090605329667e-01
3.220877199744734797e-07 6.809500673888643973e+01 1.905396213173295994e-01 2.535237217273264565e-02 5.701268868144727664e-01 5.323419137520195576e-01
3.235796363477055354e-07 6.810062806289737125e+01 2.342063556321290763e-01 2.151813366778549536e-02 5.873666082845360181e-01 4.981972229420661424e-01
3.234974496279519674e-07 6.810137403838629666e+01 1.522862798231780501e-01 3.121321279022137851e-02 5.593496287415100632e-01 4.918025684424759403e-01
3.276396520564703061e-07 6.811509719083908010e+01 1.881986015313765193e-01 3.098014753631226498e-02 5.825451010893617498e-01 5.298282434788529338e-01
3.273728157199017126e-07 6.811528243886272094e+01 1.651400249508911400e-01 3.042038898682440304e-02 5.595784929008714714e-01 4.834726296768880327e-01
3.298536572426230421e-07 6.812383190136189626e+01 2.712972834828363822e-01 2.225776106773245944e-02 5.772953247940483257e-01 5.076104175118861805e-01
3.295988781421418625e-07 6.812405920249582891e+01 2.308607316885110394e-01 3.289674996502606197e-02 5.737136201603171282e-01 4.743882284345227740e-01
3.308204354298093296e-07 6.812875854518814833e+01 2.020941729257081099e-01 2.580695801073397758e-02 5.891500620124767718e-01 5.256560737837884245e-01
3.323795144779838682e-07 6.813446024011579993e+01 1.669498249788294586e-01 2.614263003660197843e-02 5.643190401848408033e-01 4.808686050516872701e-01
3.357378859712437825e-07 6.814551356241106816e+01 1.748734702333147040e-01 2.955380796132749122e-02 5.690235857092853511e-01 5.303860265347276615e-01
3.360516501117653073e-07 6.814744767688139859e+01 1.614546800611972310e-01 3.287368218709922629e-02 5.840949300562665591e-01 5.209092333952286547e-01
3.366512982861914527e-07 6.815023047963164515e+01 2.343150118706665841e-01 2.855313020526182091e-02 5.842148742167683206e-01 5.293534051437899235e-01
3.374264745711422914e-07 6.815353044161786045e+01 2.245607478894323661e-01 2.438323268210525890e-02 5.784485631155102947e-01 5.325054202507603085e-01
3.387219420071577546e-07 6.815836234890159062e+01 2.459212776797914668e-01 2.662640077890188889e-02 5.946426406206424264e-01 4.955619814107926624e-01
3.440596531145386377e-07 6.817499786071752510e+01 2.008966315303518102e-01 2.737361743500966310e-02 5.654173789718600629e-01 5.337336712048996734e-01
3.451854381317619614e-07 6.817926458262144251e+01 2.191457591135491378e-01 3.037351583088195722e-02 5.860749440932290222e-01 5.288089918476343021e-01
3.476231444292788470e-07 6.818730178284937438e+01 2.704145617444052574e-01 2.280178854504726765e-02 5.821274302302804626e-01 5.010132910588558364e-01
3.479082551384170084e-07 6.818912161851828557e+01 2.089087128298003360e-01 2.543406280326243260e-02 5.973642850467321130e-01 5.074370305947951687e-01
3.501127061365847232e-07 6.819643792834129670e+01 2.541125706062916656e-01 2.666262019187086441e-02 5.912794141410487869e-01 4.914701884293575240e-01
3.498884311642951074e-07 6.819679714372534818e+01 2.632387420220753116e-01 3.157959881211153119e-02 5.834824751702166745e-01 4.998275658197248728e-01
3.495952245514798519e-07 6.819695879209956502e+01 1.588990351861201966e-01 3.292189233240613855e-02 5.737060494182980586e-01 5.248530657237996389e-01
3.503226221239332137e-07 6.820003731556568027e+01 2.442491088692043122e-01 2.343495511144763274e-02 5.829207402583065356e-01 4.790670575571214784e-01
3.511270846962079893e-07 6.820333103075908809e+01 2.665230571794252046e-01 2.357829513956040055e-02 5.673533746714647386e-01 5.201273157994410479e-01
3.515311557109018150e-07 6.820548115193037120e+01 2.574515536734092724e-01 2.251922564299931040e-02 5.617618062740303841e-01 5.179802738376140248e-01
3.513380237259752068e-07 6.820593159876902689e+01 2.428664130580151514e-01 2.733724323068167580e-02 5.954468072596404982e-01 5.059977737905405615e-01
3.540298882163252450e-07 6.821456414772063681e+01 2.620478978309838114e-01 3.060629172595094941e-02 5.866699937918760099e-01 5.049364683560227940e-01
3.539616612137513760e-07 6.821537141377390867e+01 2.301000468263243171e-01 2.974291675439645274e-02 5.826760156312432715e-01 4.732612147539749237e-01
3.544611327593692087e-07 6.821778150851571354e+01 1.802341851388817862e-01 4.213151887877659985e-02 5.820327927629062037e-01 4.959661273587522845e-01
3.556650268686073170e-07 6.822217216029299891e+01 2.564077685041676324e-01 2.605567940085963888e-02 5.920790129016937353e-01 4.999552220437302741e-01
3.565992529397920448e-07 6.822579541863518671e+01 2.071512238916282111e-01 2.724224025896223450e-02 5.903934148557762329e-01 4.776255911686820843e-01
3.598883636345375994e-07 6.823597669050496961e+01 2.156776623351639721e-01 3.406361345538176655e-02 5.932432281666014662e-01 4.900007277074855394e-01
3.597468302644494737e-07 6.823658334295022598e+01 2.211763576097227624e-01 3.354095766303432508e-02 5.766132805890314961e-01 5.296238390998477819e-01
3.598874168243465185e-07 6.823797405965737539e+01 2.548199955512603365e-01 2.314584439181464545e-02 5.798182013639031629e-01 4.816393447720124787e-01
3.603133556884214974e-07 6.824015689347258729e+01 1.915787574711584063e-01 3.087863861166651597e-02 5.966689414867960561e-01 4.914955335712348217e-01
3.649447269658093882e-07 6.825392871730622346e+01 2.454228056641618860e-01 3.433208839649958682e-02 5.779686776171640838e-01 5.171742195090347494e-01
3.686976933768675190e-07 6.826515985728431701e+01 2.494549962710574109e-01 2.405709593997796408e-02 5.689709654737655775e-01 5.288964958660227200e-01
3.695566950725588643e-07 6.826848697405270627e+01 2.524682934118335220e-01 3.255944552843755696e-02 5.662925998008808692e-01 4.847545215819458186e-01
3.747241217907854893e-07 6.828337288816527462e+01 1.851690871315432307e-01 3.153544413460950685e-02 5.491598187862911651e-01 5.056564868832942317e-01
3.769631866631450310e-07 6.829033034273300018e+01 2.132632153878193382e-01 2.196055447169597066e-02 5.854801573114104540e-01 5.180372368427000884e-01
3.767632265781680629e-07 6.829079975209386077e+01 1.830364073180224538e-01 3.954602116414606544e-02 5.719242660234531428e-01 4.825272254771781344e-01
3.782782923074170768e-07 6.829581295593709456e+01 2.625996856443301719e-01 2.680470558739922807e-02 5.892725065326400724e-01 5.061033913055242861e-01
3.802417270247770241e-07 6.830198998239013974e+01 2.711471035429275367e-01 2.927980630498730474e-02 5.620516324599114100e-01 5.039154306906244996e-01
3.810393098453278807e-07 6.830508535341277820e+01 2.486782619249948145e-01 2.131394092044122668e-02 5.721065580754379765e-01 4.911996264074117158e-01
3.906976045875651711e-07 6.833111667912480414e+01 2.436832476527961977e-01 2.204541135709428903e-02 5.750003667806243834e-01 4.817312759605069661e-01
3.935037025242704657e-07 6.833927328518477395e+01 2.248602302788681173e-01 3.315463058094720444e-02 5.938612198395736286e-01 5.087962066764373237e-01
3.965976307931415050e-07 6.834810505043469675e+01 2.139410985941987697e-01 2.650381604230928750e-02 5.786717071179846572e-01 4.706487277276830139e-01
3.970165402569356255e-07 6.835016075109625433e+01 2.123954372819677194e-01 3.201732138363279356e-02 5.611347236363324331e-01 5.302270579235131009e-01
3.981167049659706426e-07 6.835392799902029992e+01 1.710853846833605141e-01 3.563659700442433492e-02 5.751551693023405631e-01 4.769088653213358064e-01
4.014118253385721933e-07 6.836317070432514242e+01 2.444328785894336054e-01 2.842156194905935684e-02 5.533437508420550044e-01 4.877265576408409409e-01
4.055506952113407108e-07 6.837442869291935210e+01 2.098727062767762608e-01 2.834096002668051381e-02 5.521541827600269237e-01 5.231913437735806749e-01
4.071696867471988763e-07 6.837941282747131311e+01 2.006571282792177779e-01 4.008166431168307814e-02 5.826068653638756256e-01 4.923953446841349280e-01
4.068810782033182887e-07 6.837970375976104265e+01 2.669117419831876226e-01 2.659342207546429651e-02 5.575609640799257249e-01 4.993758998552692008e-01
4.073695900070824355e-07 6.838190366510087870e+01 1.713602206346890311e-01 4.341093346865188690e-02 5.688783264641930071e-01 5.020721651151526244e-01
4.080172421159451763e-07 6.838449224176056873e+01 2.049492399818228783e-01 3.884940676678431959e-02 5.795924801076106636e-01 4.853863649049451889e-01
4.085880568749611822e-07 6.838689026073666355e+01 2.531998363451078427e-01 2.550308431837786799e-02 5.826370069366598736e-01 5.245273926179592205e-01
4.113827289574080284e-07 6.839470680335497832e+01 1.644663270572482294e-01 2.243426176299919556e-02 5.730638464221632367e-01 5.083444157611941572e-01
4.129106598946362696e-07 6.839941405785404527e+01 2.169246918739494157e-01 2.784971486709826582e-02 5.548552976119486280e-01 4.796689154296117086e-01
4.168545036730016173e-07 6.840992005702091205e+01 2.628372302897216128e-01 2.250034147608464402e-02 5.657231216606759538e-01 5.165299055048284682e-01
4.165530793985214378e-07 6.841019670318121371e+01 1.380724263072883318e-01 3.729141706822451663e-02 5.685448608076573151e-01 5.019338336297730629e-01
4.239464875586658707e-07 6.842879004684016309e+01 2.378075279525023733e-01 2.272935800457797847e-02 5.924228770143155076e-01 5.036410113130047606e-01
4.241521606613699923e-07 6.843027506849929864e+01 1.780013763083803102e-01 3.724528168475858131e-02 5.597617436042890970e-01 4.868103009354680655e-01
4.242787270922899299e-07 6.843157342263441478e+01 1.432734658083668899e-01 3.060401422743254385e-02 5.826334334837545148e-01 5.115870043624939356e-01
4.241188748601887524e-07 6.843219658933449523e+01 2.620630558077648442e-01 2.503124656882338428e-02 5.889342318152590572e-01 4.991067696543286525e-01
4.244124264383897757e-07 6.843388849448746214e+01 2.457103905963710366e-01 2.430739659759037496e-02 5.782635608660262605e-01 5.286205393473042413e-01
4.266978107538083151e-07 6.844025886769709643e+01 2.592622445982635249e-01 2.621818442547369649e-02 5.590725841871834190e-01 5.192596919968444080e-01
4.304059901688882182e-07 6.844991173459060008e+01 2.046130703478667434e-01 2.764407108794142420e-02 5.608618609317740367e-01 5.315339021380999229e-01
4.303803464418026487e-07 6.845085215249454791e+01 2.136048238884669936e-01 3.550272127821938600e-02 5.714487682476308006e-01 4.767459487807544360e-01
4.337734686852446576e-07 6.845970524443754357e+01 2.657553482051397964e-01 2.817897122765513837e-02 5.689247574075909641e-01 5.209410952316008148e-01
4.370224195936443301e-07 6.846816730535879003e+01 2.381809428382707372e-01 2.351976051020994440e-02 5.940144224858119326e-01 5.020493857399095372e-01
4.413975390694287379e-07 6.847912872668383955e+01 2.243825662160692791e-01 2.409710124489101990e-02 5.698102555252279044e-01 4.730323558320069788e-01
4.411546538882539055e-07 6.847957831122003824e+01 2.494297028580894637e-01 3.038487097344597793e-02 5.740440766163910080e-01 4.772331860617879395e-01
4.449420831341477824e-07 6.848912693159684295e+01 1.768726169529745151e-01 2.209313188203032921e-02 5.637819089932385452e-01 5.059762386587391969e-01
4.447276205056459346e-07 6.848964481417331740e+01 2.076730622266196036e-01 2.436721149750693122e-02 5.490467338141289400e-01 5.067267016012600989e-01
4.448634901472504660e-07 6.849095027955181081e+01 1.805307522852850621e-01 2.718053921713078913e-02 5.815403373053601443e-01 4.748070562923222271e-01
4.478181134800949193e-07 6.849856996144102084e+01 1.913707689581641558e-01 2.403958976477497261e-02 5.519594997666196212e-01 4.966160784085734692e-01
4.520448911555728711e-07 6.850896429977774460e+01 2.602285691599297568e-01 3.071687792505391201e-02 5.684054040259473028e-01 4.846009946148175929e-01
4.543477438191285128e-07 6.851504566855706457e+01 1.867815193960557230e-01 3.550627037793403079e-02 5.784016563144303014e-01 4.755978884441063315e-01
4.561926609245840264e-07 6.852009803047435810e+01 1.959929698998252035e-01 2.938133463626968131e-02 5.483888853938396757e-01 5.105038336609252214e-01
4.574847994607447715e-07 6.852392646710241308e+01 2.642500112918684807e-01 2.460056159183384578e-02 5.832538520903656210e-01 5.158944291835602103e-01
4.584085212190202424e-07 6.852694356243570439e+01 2.455442175191957233e-01 2.259154435296904795e-02 5.760318093888167068e-01 4.801677004797403336e-01
4.583137811923612717e-07 6.852773686946719067e+01 1.892955196729125544e-01 3.389265951259780307e-02 5.730463033582706700e-01 4.730617185841739514e-01
4.599801687065174282e-07 6.853236618520746504e+01 2.499976264140935378e-01 2.754623863701702313e-02 5.560420732455728654e-01 5.201533650545626664e-01
4.659177348030238861e-07 6.854619189194531259e+01 2.555289270468041884e-01 3.236222099177720607e-02 5.617284242906849245e-01 4.924809272476948774e-01
4.702963079747187370e-07 6.855654574671933688e+01 2.308271684965856330e-01 3.183656570736967395e-02 5.836753660861845328e-01 5.264404574919886448e-01
4.852337612583475858e-07 6.858881356495867010e+01 1.638811251655755141e-01 3.255795078790028885e-02 5.930987185941470896e-01 4.998877890587512529e-01
4.910373878451388022e-07 6.860170307938086864e+01 1.442586868649778642e-01 3.615989634119571444e-02 5.753285262397395128e-01 4.870478050829317174e-01
4.990337583374243254e-07 6.861885655360325131e+01 1.677155218850057139e-01 3.250759535072186845e-02 5.532927333032779948e-01 5.086001081466476892e-01
4.997507350309688788e-07 6.862129225233798024e+01 1.931798044608188936e-01 2.353079191675772064e-02 5.523037356561937283e-01 5.004032979773522793e-01
5.009140735746021190e-07 6.862461738470545924e+01 2.406900397640153177e-01 2.694383568972525539e-02 5.948478478635401689e-01 5.075583832962972108e-01
5.022780866803782227e-07 6.862833673200574935e+01 2.189556621844028494e-01 3.375077884585796911e-02 5.700761184892989553e-01 4.746690545007714035e-01
5.043901174512090840e-07 6.863353281937806116e+01 2.532088186760636517e-01 2.623933370283241043e-02 5.910867378743509537e-01 4.937169470887436407e-01
5.043892762968410549e-07 6.863453115171043351e+01 1.776136684731267901e-01 3.190533165901453250e-02 5.832643365823195758e-01 4.756602655590016493e-01
5.062597333035948916e-07 6.863923265267584384e+01 1.613475045164826371e-01 2.959766012261526996e-02 5.594729370279553082e-01 4.865805334885759392e-01
5.065657556618013695e-07 6.864083694704018512e+01 2.030309062768844985e-01 3.124375866659237500e-02 5.812726706042233848e-01 5.310080962736121180e-01
5.064637305277037245e-07 6.864163552124590240e+01 2.546735960051003667e-01 2.850909700661283588e-02 5.557334022886827318e-01 5.152409619960438558e-01
5.091564164148873356e-07 6.864793807890882249e+01 2.070712241055206182e-01 4.056730623097848376e-02 5.782030544151862683e-01 5.064457628424487989e-01
5.127646035145765540e-07 6.865599968547766707e+01 2.439929161593072937e-01 2.572339623989956109e-02 5.931021774871231278e-01 5.111431279524444315e-01
5.137702151077513919e-07 6.865895892133914913e+01 2.079827812809159349e-01 2.593307194960021989e-02 5.837024458535324811e-01 5.300282437596666174e-01
5.147247833214681994e-07 6.866181516466413370e+01 2.717532592038269246e-01 2.319768724911699595e-02 5.660505727165647816e-01 5.063585748179924018e-01
5.167536822599555571e-07 6.866674913250312784e+01 2.367101811229825048e-01 3.149269149910109700e-02 5.912055066761207067e-01 4.877606536395370229e-01
5.214640703389331457e-07 6.867682318346714965e+01 2.357330530721264417e-01 2.965801706941667212e-02 5.492418483472812918e-01 5.060328128083970700e-01
5.235222702507492224e-07 6.868176237863811195e+01 1.991268203887637533e-01 3.415646359096081303e-02 5.906854001295297474e-01 4.831399869042156681e-01
5.254002830541852805e-07 6.868634322415286420e+01 1.438080772083852876e-01 3.749880003706984599e-02 5.692448693826608341e-01 4.916665039445987651e-01
5.258646396215436363e-07 6.868822664865898275e+01 1.529868234837556962e-01 3.291936485534953383e-02 5.681371468761319266e-01 5.212030395951315898e-01
5.256355071998191429e-07 6.868879082860505036e+01 2.358460899625657303e-01 2.417099862519191122e-02 5.826494774362902529e-01 5.274885369171172789e-01
5.253330722039367143e-07 6.868921529283707628e+01 2.448356781342380106e-01 3.497840489492307081e-02 5.806977439990702594e-01 4.958619196627217507e-01
5.264675450514737325e-07 6.869237249500802989e+01 2.104117900253158202e-01 3.233183773615089240e-02 5.516530007196290830e-01 4.884260599874553632e-01
5.302313644562431552e-07 6.870049625616283606e+01 2.466140232295811752e-01 3.064493965082934826e-02 5.789848197918313621e-01 4.781697157983311741e-01
5.380386315989324734e-07 6.871611317169103472e+01 1.484149414147621915e-01 2.514813055749204676e-02 5.695904840770948940e-01 5.121206322833927738e-01
5.416065269958964350e-07 6.872372258100847375e+01 2.325945248690184375e-01 2.247128239248364495e-02 5.550763343385375359e-01 4.937588206727421825e-01
5.423445405730036829e-07 6.872608429135357255e+01 2.023002997532502845e-01 3.162331300114488986e-02 5.544089328149821583e-01 4.824925908155642817e-01
5.447695789043435454e-07 6.873154572242192728e+01 2.677209779549991064e-01 2.759354918547630292e-02 5.840066591658619188e-01 4.958115052674205159e-01
5.452346677428665903e-07 6.873339909316462126e+01 1.937669560668170421e-01 3.119938818492119098e-02 5.622996414631239448e-01 4.749180150559882407e-01
5.448900163832448837e-07 6.873376677765773479e+01 1.753165087853021942e-01 3.571615558808435842e-02 5.852557371009342591e-01 4.809426032242752891e-01
5.444670897105159915e-07 6.873399030740456794e+01 1.993935155142030347e-01 2.789069233931695813e-02 5.559497636580218449e-01 4.799204999169526253e-01
5.479487571196250046e-07 6.874136458183119203e+01 2.159631284332648171e-01 3.419620613226213857e-02 5.806479297130537898e-01 4.763608617621679642e-01
5.477954952731460348e-07 6.874208484165068000e+01 2.762100734453756257e-01 2.610758413307531778e-02 5.710597654653946087e-01 5.066591856411650774e-01
5.546482242734857329e-07 6.875551689081453333e+01 2.448434989992875899e-01 2.456457940635277393e-02 5.696798510689711215e-01 4.763353159833343398e-01
5.564244534520094532e-07 6.875971421665525440e+01 1.430863899023764318e-01 3.122972433996797775e-02 5.632490744472634647e-01 5.093741193238958687e-01
5.579839198093343690e-07 6.876351295258128005e+01 2.470068123060487897e-01 3.255036538440581051e-02 5.630534373540950766e-01 4.851632287009655653e-01
5.612841528387355522e-07 6.877041009674934458e+01 2.331021489385325107e-01 2.834025698912306240e-02 5.913950300754006184e-01 5.199372331954073001e-01
5.609165333291463552e-07 6.877075492067028506e+01 2.227237218442449096e-01 2.329344907838941381e-02 5.580618045934789828e-01 5.240763579629823532e-01
5.606059874731938872e-07 6.877120112730790424e+01 2.645536135338270589e-01 2.817644151672281383e-02 5.865886869388320379e-01 5.017758981790483297e-01
5.615225507979032368e-07 6.877383474323920609e+01 2.346222539314973543e-01 3.364806566123500903e-02 5.813480886423094685e-01 4.810440596044990302e-01
5.643502610936481098e-07 6.877985789720762000e+01 2.504936045366001895e-01 3.413304929443373992e-02 5.647354211099958610e-01 4.966969601380698540e-01
5.729888686764550378e-07 6.879604909829362214e+01 2.613766829245887657e-01 3.107800169315723046e-02 5.624445582336816685e-01 5.118527605737124286e-01
5.737156207644487420e-07 6.879831664750440723e+01 2.179029674040811049e-01 3.545809256052138980e-02 5.597790958843316123e-01 4.851672889458703564e-01
5.773487849181471877e-07 6.880562937197235840e+01 2.344986227494490483e-01 2.169120925854619783e-02 5.785649514437651852e-01 5.191116009048741819e-01
5.768040087225563309e-07 6.880568534404287107e+01 2.564939914467307402e-01 2.457305985970039547e-02 5.720760461127137875e-01 5.251832582357895962e-01
5.775192740310584873e-07 6.880792462494576966e+01 2.102418457817966102e-01 3.312008934283419692e-02 5.546679947439792091e-01 4.845140101397351629e-01
5.783656655533712911e-07 6.881038911616734310e+01 2.053292435915135550e-01 2.670322222408040916e-02 5.479190084553159368e-01 5.025768222115089001e-01
5.841574257331815423e-07 6.882135331927501909e+01 2.103203748421550445e-01 3.757613654414799359e-02 5.842691288380340575e-01 4.877761992932619362e-01
5.867032017324607270e-07 6.882670188126655830e+01 1.622748836616330903e-01 2.600613014040425996e-02 5.693653008002649285e-01 4.813705319702282770e-01
5.863295131309106529e-07 6.882706474879880432e+01 2.401458456815856735e-01 2.814309854781144732e-02 5.785039636634404792e-01 4.745006458753558976e-01
5.863539378441340768e-07 6.882810640490507126e+01 2.038368665789949685e-01 3.882836021623781164e-02 5.823280189749501234e-01 5.135135074969052749e-01
5.878621972216605814e-07 6.883167537012701587e+01 2.636775242068937208e-01 2.517109186671845356e-02 5.780256492721210781e-01 4.852301119107678140e-01
5.965545959673706770e-07 6.884735357269835276e+01 2.051197955578322185e-01 2.723748167473622958e-02 5.921829265825165889e-01 4.815369809035957571e-01
5.991503981545415610e-07 6.885269545682182013e+01 2.598440162717024493e-01 2.812728990681575073e-02 5.560879403037433111e-01 5.080897137535144159e-01
6.007290242572067026e-07 6.885632676624177861e+01 1.633324840549530421e-01 3.467408822162744431e-02 5.842936394768802888e-01 4.818199168071984895e-01
6.018111019398023619e-07 6.885912642007630780e+01 2.505384698690472645e-01 3.456523984550947948e-02 5.672225184333785641e-01 5.029506042569674706e-01
6.022286550471462822e-07 6.886082000701421180e+01 2.347812812531201165e-01 2.864765946319714970e-02 5.887446509555627205e-01 5.229713989124443740e-01
6.036730127873128619e-07 6.886421548994516684e+01 2.362293136317949460e-01 3.235632521656248844e-02 5.782880274761063033e-01 5.264778074457449053e-01
6.032251281897176896e-07 6.886447328212670982e+01 1.722063308076494104e-01 2.607585181169609634e-02 5.582094070179400846e-01 5.198723545830853388e-01
6.051967009464461733e-07 6.886873633888149016e+01 1.401072851059758650e-01 2.647311856104524186e-02 5.703335477190163427e-01 5.005382683706115499e-01
6.047598136673334585e-07 6.886901418516303863e+01 2.243216984271974579e-01 2.552905756354354253e-02 5.487831562146419095e-01 4.989228556745016196e-01
6.063052803223763045e-07 6.887256643029277825e+01 2.490253571518351583e-01 3.080032263727322875e-02 5.895115609882521923e-01 4.925846303528196302e-01
6.060706038528783121e-07 6.887317929545201878e+01 2.170818122475409173e-01 3.816974765633437960e-02 5.755362888099714302e-01 4.873103037675933225e-01
6.083949585109528220e-07 6.887800708204083833e+01 1.832768388054597519e-01 3.104175508334996308e-02 5.531867123348207516e-01 4.880526770079565702e-01
6.108490164493047866e-07 6.888303262787539438e+01 2.293108307971314652e-01 2.845620299791342886e-02 5.948089753427793225e-01 4.897382029753817867e-01
