weight logl sigma l a b
9.392889589695370203e-12 5.616238050559278605e+01 2.471261138037828542e-01 7.780688907361167361e-01 8.730873105081270180e-03 -6.753080177526049610e-02
9.386156331822284751e-12 5.616266340226498244e+01 2.817125100006855343e-01 4.457262959140396719e-01 1.111581657525680111e-02 2.415759976867581926e-02
9.508602751577122495e-12 5.617662447081846011e+01 2.987527114228501479e-01 5.690609225291880513e-01 1.017256904506787241e-02 5.408829300502393522e-02
9.512608726334755141e-12 5.617804568214052097e+01 2.390209912976854201e-01 5.242585643404754636e-01 9.389176951982027008e-03 -1.667224068758885736e-01
9.572295561817566886e-12 5.618530057649880405e+01 3.329198556554335831e-01 4.192284709482414495e-01 9.557897256072186987e-03 -3.024601767596002411e-02
9.594689800619414966e-12 5.618863732884337026e+01 2.631501636968213709e-01 4.519837358347595924e-01 1.087571401345922839e-02 9.597793836287271674e-02
9.610178563517767115e-12 5.619125033300073824e+01 2.519944476455095450e-01 7.917956297903374629e-01 7.001846628543785533e-03 8.838715861990253941e-02
9.607337654708026888e-12 5.619195467472751204e+01 2.060316860812053952e-01 6.511928760163253616e-01 1.047985586302535577e-02 7.634361325953875621e-02
9.711019242429533099e-12 5.620368877429875454e+01 2.508884798580660047e-01 3.902918122538662216e-01 6.882597518450439544e-03 1.458979518769640826e-01
9.715434949148105309e-12 5.620514338189219927e+01 2.588707314400884307e-01 6.977905323304710583e-01 9.012608640882976974e-03 -1.075130290861350257e-01
9.778558978307210363e-12 5.621261965863915577e+01 3.205141528362431824e-01 5.607147335576261327e-01 7.986219416277862138e-03 1.137236320196364225e-01
9.938784492250696925e-12 5.622987225788925514e+01 2.378904974238147951e-01 5.074712300260464382e-01 3.829104756601718618e-03 1.268321070887408197e-01
1.006334110504680667e-11 5.624332675651052682e+01 1.685305810837214313e-01 7.404170405159539170e-01 7.078209232044274657e-03 1.403666124821798533e-01
1.012099254682014883e-11 5.625003926597898385e+01 1.932335836651720706e-01 6.897222813298519162e-01 7.458754909310173764e-03 -1.579083905322846704e-01
1.015334275822285142e-11 5.625423051623411652e+01 3.033542796328836944e-01 4.021272621604967679e-01 6.195627398929190455e-03 -1.283117540568370352e-01
1.016555867865512513e-11 5.625643293575882353e+01 2.458128862491233413e-01 4.623351020499472108e-01 3.946382502979420281e-03 1.376397509157318844e-01
1.033664332451231096e-11 5.627412271543192901e+01 3.323848118889297099e-01 4.566158314814591779e-01 8.439524298404624258e-03 -9.834070341211154087e-02
1.037784914033232151e-11 5.627910117353229680e+01 3.186116889774711081e-01 4.242569956559519295e-01 1.021409439763121263e-02 -2.027757407254116018e-02
1.040096047133506362e-11 5.628232568407598535e+01 1.830645057042869506e-01 6.328067465379599854e-01 5.641498530362679120e-03 -1.325493950667766541e-01
1.047904882100138952e-11 5.629080544259895191e+01 3.300985168414162785e-01 4.838013639188765147e-01 9.549940295987401073e-03 3.214136027181346833e-03
1.051409088485329284e-11 5.629514387571458656e+01 2.002479274483226213e-01 7.720482220641362581e-01 8.800469102440512670e-03 1.204142306523832140e-01
1.051007952451838955e-11 5.629576228059758591e+01 3.154928903304778931e-01 4.652331269231639865e-01 5.543682332461441487e-03 -1.235811758458169596e-01
1.052005867336309070e-11 5.629771131378983995e+01 2.581577397092714166e-01 7.459026314235494004e-01 9.169768276119240336e-03 -4.200655156535648693e-02
1.054969669433908718e-11 5.630152463933700346e+01 2.097517966735822359e-01 7.096955145014594013e-01 1.048453392838914755e-02 -2.312823125901064536e-02
1.055097247481063384e-11 5.630264556256108222e+01 3.079421741152066350e-01 3.820281266893531535e-01 7.325226206024645914e-03 6.022949933461418937e-02
1.058454127631720998e-11 5.630682209568240637e+01 2.345249307906045466e-01 3.810159425969802394e-01 5.834743101994797898e-03 -1.085435666696099588e-02
1.103619215781650508e-11 5.634960759729137436e+01 2.802859627635518325e-01 6.829373565811752700e-01 9.535723223157432926e-03 -1.089119253401049647e-03
1.117825885722637929e-11 5.636339824750008631e+01 2.962941315629394889e-01 4.500694837603070875e-01 3.732717355004910864e-03 7.614660846322740539e-02
1.126814554354379964e-11 5.637240729564808106e+01 2.978279498350885346e-01 5.908913294077823286e-01 8.300348922707978527e-03 -1.286092467601600564e-01
1.133558016778883506e-11 5.637937399557804952e+01 2.467034572786655500e-01 5.977127373881518935e-01 5.036244312210225171e-03 1.706434432492800468e-01
1.133213914791650988e-11 5.638007039027476708e+01 2.092887274869811853e-01 5.179129891692948462e-01 4.197788345832023649e-03 1.317489481119276107e-01
1.135652285567854259e-11 5.638321980897084984e+01 3.378173495380620839e-01 3.975869027108430709e-01 8.352056035006952261e-03 1.418472039895490866e-02
1.140257923100652115e-11 5.638826710732399761e+01 2.289451678009993274e-01 4.738548660333830043e-01 1.119182308913450885e-02 -2.583341533070693252e-02
1.169244714405161607e-11 5.641437061928743901e+01 2.366604089656500209e-01 4.965532178680414632e-01 9.678194938277762116e-03 1.703233733415068230e-01
1.180841259951066981e-11 5.642523973879806931e+01 2.038340393629874125e-01 4.055286461212956883e-01 9.825170888238678180e-03 -2.591361316471352261e-02
1.196547135655610093e-11 5.643945264437829223e+01 3.169022779213276908e-01 5.443570952038957467e-01 8.919501801258479523e-03 1.015149181324095373e-01
1.206759731603797150e-11 5.644895148200802737e+01 2.078287326312901195e-01 4.311054453517405571e-01 4.219111122715044071e-03 9.331619692135273425e-02
1.206537544065940971e-11 5.644976734593765855e+01 3.186106643826629448e-01 4.161941537233080357e-01 4.737946360470791929e-03 9.385404524036022877e-02
1.211756518311466612e-11 5.645508359715721269e+01 1.665179590768718354e-01 8.384331936722955181e-01 8.725081048890435953e-03 7.780116252132218690e-02
1.242226067607208384e-11 5.648091760812923212e+01 1.327918268417106196e-01 4.692647084677548652e-01 7.655493249777989284e-03 5.540413519732600989e-02
1.282080649939434322e-11 5.651349688816287653e+01 2.262873808690744060e-01 4.076372921154107765e-01 9.545058285090293748e-03 1.178922156704067525e-01
1.288698207344185877e-11 5.651964518942770610e+01 3.476230655131074543e-01 4.089347719331248299e-01 7.506719046534479634e-03 4.969889178496789128e-02
1.311960409378505753e-11 5.653853513646200213e+01 2.318782128748938520e-01 8.137422252213393215e-01 8.773158808659350938e-03 -6.148479347408963847e-02
1.316132029884912123e-11 5.654270977670498866e+01 2.393391692506502966e-01 7.123735537706588072e-01 5.003145435491726523e-03 -9.135421057639825371e-02
1.348433525139239696e-11 5.656795618914628676e+01 3.130303788246983632e-01 6.117490802630982660e-01 6.073877816558839737e-03 -5.772679606214170533e-02
1.359191370792284547e-11 5.657690256478917945e+01 3.445785413697298183e-01 4.046085246607686869e-01 6.413845440364794592e-03 3.044116901031079792e-02
1.362129210820823278e-11 5.658006169384563577e+01 2.300312350267791073e-01 4.753742035231094953e-01 3.279666922587229361e-03 6.059970955318405572e-03
1.362653871868111912e-11 5.658144679683391587e+01 2.433588438235967377e-01 3.835236303702002636e-01 7.925730341772033172e-03 -7.635666436898413956e-02
1.373528075831371813e-11 5.659039528960406784e+01 2.621958224711156693e-01 7.033045510867759198e-01 8.581083624165007639e-03 -1.082391715624526629e-01
1.384099920755963193e-11 5.659906267384137379e+01 2.423347775207949639e-01 4.341982570456276447e-01 1.108205086528862848e-02 7.667301032249884685e-03
1.422188022016756816e-11 5.662720916845472630e+01 1.580462418214003684e-01 4.377107325521230052e-01 5.504210252579154472e-03 -2.182053743968181969e-02
1.424635448814304118e-11 5.662992857777221900e+01 2.120061453585212474e-01 4.438114382297247973e-01 1.086548581387029866e-02 -1.262331266582195077e-02
1.430882570731669289e-11 5.663530405839694026e+01 2.548383535243040621e-01 5.738574704814994876e-01 3.496589264733451774e-03 -2.508267427343890965e-02
1.431844198407608746e-11 5.663697588479858780e+01 1.975962444933052065e-01 5.880596992956512725e-01 8.402236467224745431e-03 1.783692251622093217e-01
1.463025580655845446e-11 5.665951922912802274e+01 2.206666696776194980e-01 4.971794730008812779e-01 3.972752482805499974e-03 1.244540893426306916e-01
1.472528639646209046e-11 5.666699370820327886e+01 2.150685668433271192e-01 6.674437669535178141e-01 7.812299689860177643e-03 1.803280089568124467e-01
1.484140329955860830e-11 5.667584832441332310e+01 1.802822279640286240e-01 8.388582297804658694e-01 8.207763948870440418e-03 1.039569150211785420e-01
1.485315572667358434e-11 5.667763987869895459e+01 1.487396143362085810e-01 6.476377074607828632e-01 8.751445922784636955e-03 -1.003794797854387078e-01
1.530699718188823921e-11 5.670873758518339969e+01 2.464399977414124809e-01 6.299859787503188091e-01 3.628816480437703496e-03 2.649176937149322342e-02
1.551295206280136923e-11 5.672310282112657376e+01 2.000284517865111855e-01 5.773267693468272510e-01 1.073938454458100988e-02 5.599384186735756330e-02
1.591150009214830778e-11 5.674946965320364711e+01 2.222493826850932830e-01 5.309546010163748164e-01 8.531966243214936241e-03 -1.795087829633741361e-01
1.595083917803620950e-11 5.675293897006977772e+01 1.798358856073065670e-01 6.369850100362911549e-01 8.021311770619612980e-03 1.632554933626990668e-01
1.596466608235343716e-11 5.675480543952212997e+01 1.845694663582581607e-01 4.140014654424927221e-01 5.010674708415839562e-03 -8.753638700672361495e-03
1.625124545372330356e-11 5.677359707832476943e+01 1.871215904481729198e-01 8.675971390070430500e-01 8.913104933226854987e-03 -6.310125507023434110e-02
1.631614470813257712e-11 5.677858261968958686e+01 2.796728294893924271e-01 3.920872732152703710e-01 5.089691688332696751e-03 -5.916018685862800552e-02
1.631077445763466958e-11 5.677925342829280453e+01 1.647138290689239559e-01 4.052141825851027224e-01 8.107534007228502093e-03 1.230129736777296756e-02
1.653346363125460522e-11 5.679381395513429709e+01 2.152650448463694910e-01 4.771381722571998996e-01 1.094678407213502819e-02 -4.779222247952708003e-02
1.659631463925968644e-11 5.679860819021146767e+01 2.687843630253852201e-01 5.267413477871163430e-01 6.251111100052442193e-03 -1.760328207698982350e-01
1.659213877498472192e-11 5.679935654460177830e+01 1.886262709128371795e-01 4.973265767993744757e-01 4.399988534092402759e-03 -7.904936908311133159e-02
1.666156889489698854e-11 5.680453233284713122e+01 2.964441628537035633e-01 4.742020968444989881e-01 3.714391576104002224e-03 4.108451599783391472e-02
1.692192294527421209e-11 5.682103752614828807e+01 2.010580035190347448e-01 6.536862976820491111e-01 1.033129392798463192e-02 -8.098996065350494433e-02
1.701920718284393577e-11 5.682777006973866207e+01 2.354878285955645245e-01 6.356336420189639957e-01 5.372926558814924980e-03 1.697360030503967110e-01
1.719275443125781879e-11 5.683891557025029329e+01 1.916676608595956066e-01 7.238798835086477368e-01 1.021862036650069555e-02 3.832555013141814015e-02
1.719910263141600460e-11 5.684028473904619005e+01 2.818654018087025648e-01 5.916684740075817128e-01 9.901513315835372420e-03 -9.046172119916429111e-02
1.722197797075080402e-11 5.684261388631887257e+01 1.849498503041284714e-01 8.759227347086896431e-01 9.156600569375263066e-03 3.110560341918544580e-02
1.721289873585056104e-11 5.684308655844788660e+01 2.716882353674442419e-01 6.848839832089165247e-01 9.387504034203464354e-03 -6.274934876291315966e-02
1.729121144814277820e-11 5.684862589282559497e+01 1.677313274240487817e-01 6.048981244608810925e-01 7.641630905638061022e-03 -1.447083411024652211e-01
1.736876729204955654e-11 5.685410113927208897e+01 1.726536577279356721e-01 5.910862676457030451e-01 4.246830770461951232e-03 4.642564042403396485e-02
1.741503021919937262e-11 5.685776116823606685e+01 2.551149527568348785e-01 3.783975858092975542e-01 6.927939049693097873e-03 6.256863528484535308e-02
1.748277095873975364e-11 5.686264340851110433e+01 1.880166577026911034e-01 4.856054692308323095e-01 8.062200244821640660e-03 1.763253657206713676e-01
1.793312251824230767e-11 5.688907695212209603e+01 2.007171306687886292e-01 8.843762986257477365e-01 5.516274269513586626e-03 2.063133039492770493e-02
1.863096511277242084e-11 5.692825251667986919e+01 3.061937068851835475e-01 5.597013015762207777e-01 5.659746422300049318e-03 1.279166179263295788e-01
1.871893448136335247e-11 5.693396307987883631e+01 1.887251729414951562e-01 9.679517165742203000e-01 6.475969151468509433e-03 3.943583826913865664e-02
1.873450137102336574e-11 5.693579434623408986e+01 2.389039417669375220e-01 8.139846871285144614e-01 5.586300910554065080e-03 -6.455973370584899840e-03
1.880761855512419099e-11 5.694068955922116970e+01 2.049918513998184588e-01 5.920296646435331267e-01 7.286132573851147876e-03 -1.761100199210996475e-01
1.896480361758050475e-11 5.695001234927535450e+01 2.794569341330025436e-01 4.458537694187846290e-01 3.686903525526787073e-03 8.696598146222722647e-02
1.895606861775654703e-11 5.695055165312236056e+01 3.043647837006910328e-01 4.527151373941238344e-01 1.004495509382018203e-02 1.014878319149823405e-01
1.908797496964753755e-11 5.695848608322108930e+01 3.330780985395040417e-01 4.024607765696480710e-01 6.587632439605806134e-03 8.525559750976263729e-02
1.931960551896089183e-11 5.697154793948257634e+01 3.447029511128566481e-01 4.217688884742767930e-01 6.169984283854658413e-03 -2.194201418197061493e-02
1.937441690210031859e-11 5.697538100859097199e+01 2.631068920785877840e-01 4.348631748577390654e-01 9.205584624543572403e-03 -1.580362501111269857e-01
1.952602506878863266e-11 5.698417572384964558e+01 2.149996427453366166e-01 5.560515347874889214e-01 1.054097629869801128e-02 -9.380479906140060109e-02
1.980429174543307083e-11 5.699932619821231583e+01 2.574538566252944083e-01 6.017157155253617384e-01 1.072760887024056670e-02 5.170489895707941486e-02
1.989509515120436966e-11 5.700490075571659077e+01 1.649678343700108352e-01 4.602280137034683305e-01 7.915555185488011569e-03 1.364312773902596199e-01
2.009078568407963260e-11 5.701568881545904333e+01 2.584684149940374986e-01 6.207850817280213818e-01 1.071518086735250008e-02 -9.960877718603322606e-03
2.038146224646119286e-11 5.703105330349097812e+01 1.988367124743877501e-01 5.740785660263328927e-01 5.784001427105570081e-03 -1.534160472066858905e-01
2.038865897700208960e-11 5.703240634294240863e+01 3.425220929109999979e-01 4.302776292486062415e-01 5.894085177813881971e-03 5.133122253797361978e-02
2.050642206258644780e-11 5.703916563761072211e+01 1.998167379251039044e-01 5.472576225752188162e-01 7.682181468197234187e-03 -1.748832068800922901e-01
2.075227597489949332e-11 5.705208345537891290e+01 2.196109615515075830e-01 9.096222914996904274e-01 6.573027645071227720e-03 3.655842425248678751e-02
2.123213192161221336e-11 5.707594322008938548e+01 1.886627411938875953e-01 4.005735427931339521e-01 9.014542504982292481e-03 3.377788314787588675e-02
2.197995121321490069e-11 5.711155825855395562e+01 2.533588887139196499e-01 4.338526203190253838e-01 4.587851407308815577e-03 1.549521285856085839e-01
2.198760832492634346e-11 5.711290656589096670e+01 1.507104855399075127e-01 7.941191651840162624e-01 6.398269038258297403e-03 9.255818410208682678e-02
2.202581917531204245e-11 5.711564289328720889e+01 2.575476996500278837e-01 7.694357031990319840e-01 8.050772490980115381e-03 -6.088773549516535155e-02
2.207041892211629951e-11 5.711866573078702913e+01 2.782389658799419574e-01 5.856101970476736973e-01 6.292642893550734473e-03 -1.537552765840841662e-01
2.207179566270008081e-11 5.711972810829107061e+01 3.182994957547979897e-01 4.160322255681487835e-01 8.317959214857596761e-03 1.366589749714792745e-01
2.217640537826549718e-11 5.712545643206475177e+01 2.294397913771852593e-01 8.131077015949006448e-01 5.498009015420024514e-03 -3.705480075113243288e-02
2.234202304845576072e-11 5.713389687594809629e+01 2.692816770810673166e-01 6.602174861602401190e-01 8.872889973075857861e-03 -1.155789701979776929e-01
2.243907062133996286e-11 5.713923119281540153e+01 3.239196487092406151e-01 4.486147988555623245e-01 6.765906620253350767e-03 -1.206437306920504771e-01
2.264282574671317515e-11 5.714927058686046735e+01 1.864849018321316776e-01 9.341615282904969231e-01 5.977893768702460808e-03 -1.152061509704815911e-02
2.302230312472923643e-11 5.716689097632786343e+01 2.716039424702345051e-01 4.857941209232407020e-01 1.102061102927489461e-02 3.271953175050379414e-02
2.323663937521252228e-11 5.717715784550986768e+01 2.325639229362442550e-01 5.045530794616441828e-01 4.999593082691863866e-03 1.782260244424658246e-01
2.352705232265031161e-11 5.719057845091629133e+01 2.331624665800577090e-01 4.653517690328023426e-01 9.908069439797530242e-03 -1.386158318644463705e-01
2.403103211530630964e-11 5.721277352912143499e+01 2.232431985885696690e-01 6.376914479648454481e-01 8.112339703622607756e-03 1.832444546890137360e-01
2.523036518484027436e-11 5.726247576595879707e+01 3.165093099311551694e-01 4.337317062268635781e-01 6.632969897158072503e-03 -1.327939339564272458e-01
2.532110329765110746e-11 5.726706569966337668e+01 2.138755671820752879e-01 4.384170838522631897e-01 6.800609973034624223e-03 -1.651935362432541687e-01
2.547510518853486043e-11 5.727412923736886796e+01 2.569330137468855413e-01 5.595301834507647731e-01 9.307059565881348195e-03 1.665832946521428326e-01
2.547006630876054690e-11 5.727493142157425154e+01 1.583893855461093181e-01 9.604074243643843101e-01 6.461485404254951881e-03 2.284956670942861479e-03
2.547813591709969288e-11 5.727624819853807026e+01 2.962953013329093777e-01 4.715195256362109122e-01 8.583001145276866750e-03 1.714400254572474580e-01
2.587822678023948826e-11 5.729282947947289983e+01 2.738930901835595066e-01 6.043345563657732677e-01 7.517260442361048400e-03 1.771498212474025280e-01
2.608612755169424304e-11 5.730183119077692311e+01 2.259006919003948011e-01 7.828093102539244175e-01 5.934874817482595211e-03 -9.182562236831492974e-02
2.626030176766323321e-11 5.730948588952176692e+01 3.136239026970867871e-01 4.876547232969887791e-01 9.069592941175395884e-03 1.177964952602841286e-01
2.627153238410182391e-11 5.731091346326979874e+01 2.579323097332173464e-01 7.612567515199952783e-01 6.931924475813713848e-03 -7.537175466109236055e-02
2.652914162250056949e-11 5.732167134183062274e+01 3.355042868695981562e-01 4.392666186137186846e-01 8.275194154140144698e-03 -6.987146107281638763e-02
2.713994989865968269e-11 5.734543433755173680e+01 1.769672040821964887e-01 6.518711788679222296e-01 6.382730528649981083e-03 1.581866524592911993e-01
2.717220071566734573e-11 5.734762194733825424e+01 3.052756118633780935e-01 6.214315207973635236e-01 6.296459027658095342e-03 -7.305482665153872901e-02
2.824242892909050167e-11 5.738725294834317481e+01 3.127841783465783454e-01 4.429897048093575651e-01 4.192741272141399522e-03 1.637353991959811239e-02
2.861479161797886634e-11 5.740135130274914843e+01 2.974683375206824687e-01 5.570112295324192164e-01 8.986963201274823787e-03 1.303739163266963708e-01
2.894357210091459320e-11 5.741377567403485926e+01 2.658735020848196906e-01 6.808724441824022255e-01 9.699838144348951752e-03 -5.075458027200152600e-02
2.971292626534403330e-11 5.744100970809375895e+01 3.329770618181719377e-01 4.233052292591993893e-01 8.961700339983655339e-03 -3.390670297430053992e-02
2.969984300799628199e-11 5.744156928904851611e+01 1.986790264649370974e-01 5.015795911809202146e-01 4.548495089923346169e-03 1.330649747381600356e-01
2.969808258863162679e-11 5.744251001359916131e+01 2.571382556195594415e-01 6.308822648628037433e-01 7.862922869073772636e-03 -1.611411515171690123e-01
2.973556748378715262e-11 5.744477141686415678e+01 2.301382073893677715e-01 5.342420086053567552e-01 3.655036943850706321e-03 -5.589798352331798448e-02
2.978681691751142238e-11 5.744749343949158060e+01 2.704725269589123293e-01 3.839515254147701784e-01 7.800832083612277423e-03 9.030068815521374859e-02
2.977210067597990804e-11 5.744799926523772626e+01 2.410181838050629854e-01 6.971871242812679448e-01 6.793576236372410315e-03 1.622125018742699432e-01
2.984546373630294169e-11 5.745146038883702033e+01 1.547760504470904186e-01 6.528782717918700795e-01 7.798341351805029853e-03 1.304751735846920724e-01
2.982104276600732406e-11 5.745164180658406394e+01 2.657916355232626815e-01 6.818894272779425503e-01 7.886830415839228559e-03 -1.247146963899872230e-01
3.025372104696228891e-11 5.746704671590858027e+01 3.238007373493710928e-01 5.041469977700958616e-01 9.116912637988805468e-03 -3.637425691548368256e-02
3.038102720315441555e-11 5.747224583759796701e+01 3.051370849296080046e-01 4.937465060106044357e-01 5.509513611199293170e-03 1.433895807075340478e-01
3.035629364675464429e-11 5.747243139410849722e+01 2.294462070554910138e-01 6.587470089315656807e-01 9.532089157613388153e-03 -1.271016258420603062e-01
3.037343525259032736e-11 5.747399591519567252e+01 2.300881101779665150e-01 4.917362031429934888e-01 1.046859911121544862e-02 1.160636954733451631e-01
3.038708704522780909e-11 5.747544527910338275e+01 2.899854839322592026e-01 5.076184038800073406e-01 8.439677369557786746e-03 -1.530892294565326939e-01
3.060323855332483302e-11 5.748353336761405075e+01 3.354012559533419147e-01 4.996177628416123562e-01 6.564613091208801321e-03 5.556961875134103224e-02
3.076196327360732733e-11 5.748970649732045501e+01 2.213645209259992586e-01 6.093739177596328993e-01 3.776378821468438785e-03 7.539694463350388176e-02
3.083715818173110994e-11 5.749314792647390959e+01 2.958031303034111548e-01 4.014853395075755893e-01 9.370404730325500309e-03 9.187706784349858324e-02
3.122202320882483585e-11 5.750655124706251087e+01 2.845718527700691891e-01 6.236993820937443145e-01 5.168733481177113787e-03 1.119409593212612464e-01
3.234174502177681638e-11 5.754278634049330776e+01 1.913991531576149097e-01 8.615060531780215358e-01 5.762895408849354195e-03 -5.302178695793835494e-02
3.265532492520604093e-11 5.755343546272862909e+01 2.664714993096193307e-01 5.616071774423163632e-01 1.079698497601429275e-02 3.456878947200969776e-02
3.266204714885843353e-11 5.755464129537200790e+01 2.876506409064057412e-01 4.980892692486603712e-01 7.583217790128826685e-03 -1.662053498299675969e-01
3.263198709500901970e-11 5.755472053572462698e+01 1.747203933444210766e-01 7.359390447881255515e-01 8.259069281531014606e-03 1.310810216540927442e-01
3.333345888633447806e-11 5.757698919308279528e+01 2.488528107921025301e-01 5.218973288367949603e-01 1.046294747612689507e-02 1.136783168748589645e-01
3.406152397453054423e-11 5.759959594723406440e+01 2.193438457060267466e-01 5.386261026502469074e-01 1.057092685890485134e-02 -8.975824023732315027e-02
3.546576788710977092e-11 5.764099547556934056e+01 3.307148021094617474e-01 5.028725639304963968e-01 5.735909861812847621e-03 2.685377430965107948e-02
3.571758406817606619e-11 5.764907064763137612e+01 3.219866925803446245e-01 4.633693247738436272e-01 6.193677337129700755e-03 1.287753213121058948e-01
3.604958288126874950e-11 5.765932282228268946e+01 3.228310905499204853e-01 4.977283181359323239e-01 5.037904549843083557e-03 4.694136550393412932e-03
3.677270913546727780e-11 5.768018349965406344e+01 2.090757028566766484e-01 6.905938152950952258e-01 5.244588173677532106e-03 1.410163413966749602e-01
3.725229090424079496e-11 5.769414097289933352e+01 2.132082898745352173e-01 5.214930457682633858e-01 9.927769010091902491e-03 -1.287991123754752554e-01
3.722355965123074133e-11 5.769436941395180440e+01 3.268438598499947556e-01 4.934793006960453421e-01 5.284671115348985038e-03 1.581419528875516178e-02
3.869567991702039474e-11 5.773415549293335403e+01 3.196701674460935005e-01 4.778661400361796652e-01 8.996399775852884084e-03 9.711035800839962207e-02
3.877802269233831060e-11 5.773728118987439473e+01 2.541356673896532081e-01 5.056117386413205850e-01 6.584598271651920243e-03 -1.816167714841157022e-01
3.912052304151275164e-11 5.774707474443891897e+01 2.377909795985054531e-01 7.835373099674212138e-01 8.307694011437417869e-03 -8.410940395882082754e-02
3.945168008804082367e-11 5.775650416334795523e+01 1.877304128105799774e-01 4.791343448200638955e-01 8.366656682063169925e-03 -1.507294331172979174e-01
4.003101809317524227e-11 5.777208213511536883e+01 3.080791657905678216e-01 4.167241666267269551e-01 9.536278087992934582e-03 9.063665392983599745e-02
4.021029932208542915e-11 5.777755069403262667e+01 2.522911284677593624e-01 4.507401981037412186e-01 3.459782284852198908e-03 4.872074044913254909e-02
4.039100577773210522e-11 5.778303466009733569e+01 2.794636667429835075e-01 7.090824281675732754e-01 5.791076207960807465e-03 7.535199014725435518e-04
4.063527184707999169e-11 5.779006398333632433e+01 3.006592210368662643e-01 3.987368567482793558e-01 5.280096447818058425e-03 8.149932005732729579e-02
4.071951505175810668e-11 5.779313499201325044e+01 1.369697619052222815e-01 5.383652748238682006e-01 5.754471501830393798e-03 -2.250309889443879996e-02
4.076522446535537335e-11 5.779525690560498674e+01 2.262732633901251844e-01 6.629328894096186975e-01 3.907829009266484965e-03 4.883066129186541815e-02
4.136897961249241186e-11 5.781095884443462296e+01 2.273737600291829419e-01 6.346663546691513336e-01 9.390545900902623477e-03 1.476951904949963534e-01
4.152103794498505818e-11 5.781562776640001289e+01 1.535890854834936203e-01 4.682319365412500600e-01 5.918594385247388789e-03 9.520493544215646864e-02
4.165731098392106303e-11 5.781990441621609023e+01 2.867448316783196560e-01 5.602833641912913221e-01 4.063127227420935961e-03 4.507170617178335448e-02
4.197680577933509397e-11 5.782854475157154184e+01 2.825896226921488785e-01 4.538195417835277912e-01 4.675828973949212874e-03 -1.161876611928036596e-01
4.324932867989327122e-11 5.785940924058510859e+01 3.226721822188878264e-01 4.492713683715109929e-01 6.962425801491187172e-03 -1.119443996277900144e-01
4.321201685339054031e-11 5.785954615365096743e+01 1.922637771773619830e-01 8.393572730344589505e-01 8.232278528245283444e-03 -9.511041896873595469e-02
4.317877366337262293e-11 5.785977655329287472e+01 3.150051877399004940e-01 3.924135891817192023e-01 6.141428158269804372e-03 -4.912558297883951042e-03
4.386613919069640912e-11 5.787657023480247176e+01 1.474230385162435542e-01 5.850081141656969796e-01 9.231838122303062666e-03 6.956141423558914738e-02
4.394658658400096472e-11 5.787940248440185087e+01 1.450399858221565752e-01 7.523988749777889007e-01 9.180046908966496555e-03 -4.274659069423814017e-02
4.441988192161888859e-11 5.789111468941700878e+01 2.290105172849301318e-01 5.043918231217605630e-01 8.477631040208578883e-03 -1.765344366878502935e-01
4.532315630514506462e-11 5.791224560777655483e+01 1.412121238389060507e-01 6.848673342095766836e-01 8.034650901645311316e-03 -9.356420842477097821e-02
4.593716988802585278e-11 5.792670212001608832e+01 2.566316408732758347e-01 5.527832386295243872e-01 4.133161413751071378e-03 -8.916484536373436853e-02
4.593518190103618513e-11 5.792765884286140476e+01 1.229961206719166755e-01 5.522128328765040228e-01 7.800197163766210695e-03 -2.987148331164557469e-02
4.608705655504827818e-11 5.793195967088853138e+01 3.137486899273043139e-01 5.875395781609706880e-01 7.372868554422998266e-03 -7.426557246974097026e-02
4.632650401586542234e-11 5.793814176743764222e+01 2.275812054031373100e-01 6.318919419828614714e-01 7.352103419983470334e-03 1.882500218512426216e-01
4.673034563640999184e-11 5.794782128232128571e+01 2.968714490686569230e-01 5.455913895435106076e-01 6.703759342508622265e-03 -1.371207638428384445e-01
4.669468609478696863e-11 5.794805789926014938e+01 3.095908651022373781e-01 6.300516301466132507e-01 6.750602030848387725e-03 5.266420998357457250e-02
4.684526467279711396e-11 5.795227745853603096e+01 2.163438668375543827e-01 9.021778490401000106e-01 6.306600042706146658e-03 -6.197877332819290430e-03
4.770679500036784393e-11 5.797150136976660662e+01 2.719363406710489373e-01 6.413041945585183923e-01 4.274381534103179059e-03 1.792711502958033165e-02
4.802058204406441457e-11 5.797905724076714762e+01 3.129331102039695223e-01 4.972953740007118872e-01 4.647081225993540676e-03 3.908424091297790781e-02
4.828416830880460663e-11 5.798553125782171946e+01 2.938662449451521219e-01 4.491713687196547400e-01 1.058364978361866354e-02 6.253771235892990887e-03
4.862553160021481172e-11 5.799357626371093488e+01 2.865415398170624295e-01 4.911991871820858835e-01 4.166690331414160675e-03 9.780587157812936638e-02
4.869967427899470466e-11 5.799609987092969732e+01 2.467557076634745716e-01 4.049460819853605287e-01 9.391559677427344099e-03 -9.602081573571297213e-02
4.943065944890275967e-11 5.801199839747593501e+01 2.434475757449033606e-01 7.240689200412819826e-01 6.288133833738607237e-03 -1.158810318711367415e-01
4.970720361362865699e-11 5.801857739370348099e+01 1.974938697404218513e-01 9.339130452204952304e-01 8.076750901109208680e-03 4.549962852235633903e-02
4.982160139416103795e-11 5.802187618209747200e+01 2.402333082270449449e-01 6.240615849045695329e-01 8.657186536337180272e-03 -1.578573139164194394e-01
5.035225416000455888e-11 5.803347091715369288e+01 2.340887106414524521e-01 7.306519447874509909e-01 6.428146143426724524e-03 1.426026622523806076e-01
