weight logl c d e
1.542127155290250601e-131 -4.377862093588753964e+02 2.615383300785163456e-01 1.881025199134578330e-02 -3.175908280046364496e-01
1.724880381656772766e-131 -4.376732143877827639e+02 7.796114070341730873e-02 3.226512459731190052e-02 -1.146569586081666037e-01
2.526673351584942548e-131 -4.372904685351658713e+02 1.177433090472133070e-01 2.859647394989051072e-02 -3.079839267676414138e-01
2.978218151946403747e-131 -4.371250469058004455e+02 7.708369583883452059e-01 1.097311849025810887e-02 -9.882158109025427351e-01
3.647523844714344322e-131 -4.369213235532250792e+02 2.786648919821470560e-01 2.171374185320205236e-02 -6.067250851970983350e-01
4.148177759045143223e-131 -4.367917029482879911e+02 3.572289703346347434e-01 1.754427285170744727e-02 -6.280584216983668977e-01
4.186525581059046460e-131 -4.367815009188821023e+02 6.178075392994903936e-01 1.345390167037027046e-02 -9.093407167531293300e-01
5.405097252002223244e-131 -4.365250296479954386e+02 6.486753481532669952e-02 3.514218156860580977e-02 -1.805628949085200663e-01
5.872374947473367974e-131 -4.364411129491683141e+02 7.552797608483707847e-01 1.135426212388793675e-02 -9.777123006057448773e-01
1.537721304305055500e-130 -4.354774853508006345e+02 9.472451898987777064e-02 3.034000717015954141e-02 -1.271627692984862446e-01
2.286177586988458966e-130 -4.350799057519483313e+02 2.408107717418570548e-01 2.123792030984952839e-02 -4.902973991389647512e-01
2.936999322985809837e-130 -4.348283985771962534e+02 1.432071545166695437e-01 2.534102717287078227e-02 -2.809772308865984281e-01
3.479008987724501045e-130 -4.346580395193122399e+02 3.856596024540315248e-01 1.832828248962508483e-02 -7.163814312620965241e-01
4.648958149710965779e-130 -4.343671438582306337e+02 3.252527315158775245e-01 1.696907307330646625e-02 -4.885766743132731182e-01
4.973129269021621644e-130 -4.342987377253328987e+02 1.154069117782530185e-01 2.722040758009631675e-02 -1.765339542986923416e-01
6.838482615410656672e-130 -4.339792211317284227e+02 3.478077200327525098e-01 1.977355427765776358e-02 -6.592264544104973201e-01
7.617680443630957131e-130 -4.338703150792651968e+02 7.217984240664478968e-01 1.114775889479092431e-02 -8.870486770559767864e-01
7.687986012199530339e-130 -4.338601281466671367e+02 1.710878505502393399e-01 2.372907448302962255e-02 -2.121318337721544989e-01
8.194970281569549557e-130 -4.337952664131213396e+02 1.421704803757524171e-01 2.486400372850385704e-02 -1.952342451544482049e-01
1.484333612068621962e-129 -4.332002359804502021e+02 1.433948213260232141e-01 2.601213679005470042e-02 -3.255345266361540091e-01
2.205689292061002901e-129 -4.328031618417488744e+02 2.128592244581686277e-01 2.123643796855977442e-02 -3.762604745982760512e-01
2.802406899522912308e-129 -4.325627232510033764e+02 6.901086346329217136e-01 1.231485016695432408e-02 -9.559363864296864799e-01
3.197866057432608135e-129 -4.324297181756012378e+02 2.415725332700879857e-01 2.300166784176252768e-02 -5.604694297356891397e-01
3.986195983710668509e-129 -4.322083645173088371e+02 6.616838378425782263e-01 1.133437405850212798e-02 -8.215461483342563209e-01
5.220205825118139484e-129 -4.319376650746900168e+02 7.129721354431510782e-01 1.097753113449141324e-02 -8.780202238310548246e-01
1.098087120913807808e-128 -4.311930471278781738e+02 3.205564222714725187e-01 1.666623645320423897e-02 -4.125221474236245855e-01
1.361360930077710878e-128 -4.309771319296341403e+02 5.597916194380281318e-01 1.377260470129624062e-02 -8.369920792695962897e-01
1.535239263872684531e-128 -4.308559305717903953e+02 1.006756355669515823e-01 2.968875314709919569e-02 -1.345407113513525932e-01
1.840983390550337422e-128 -4.306733169326737993e+02 2.515672146863592307e-01 1.929234040041847426e-02 -3.062763482914019342e-01
2.332657100586587372e-128 -4.304356088085637566e+02 7.338846816267470263e-01 1.093755968102646040e-02 -9.254124844829980656e-01
2.668813627939323565e-128 -4.302999827733510187e+02 1.330230027476357879e-01 2.672135330636151232e-02 -1.722050905338742277e-01
4.019601908354799756e-128 -4.298894339429575666e+02 9.061536589932384089e-02 3.324608189631619859e-02 -3.053946469866755109e-01
4.077147433175335882e-128 -4.298742192275571483e+02 3.779338867193056117e-01 1.588646534524626799e-02 -5.671562381530637076e-01
4.446567835513889262e-128 -4.297864842872364761e+02 6.526472517340435875e-01 1.268688350216790398e-02 -9.254716291375215675e-01
5.523406999415719084e-128 -4.295686219329801361e+02 2.726120985766327109e-01 2.005979557979069294e-02 -5.299056085845168518e-01
6.550455084789414920e-128 -4.293970822870850270e+02 4.226678402003996027e-01 1.526495266065590155e-02 -6.424275847846177001e-01
1.053057613449503809e-127 -4.289213337746360253e+02 1.574026823685037435e-01 2.785244064701098560e-02 -4.396406856547963038e-01
1.379594940255689561e-127 -4.286502417853889710e+02 5.864966864507814570e-01 1.419607730802921637e-02 -8.544966983032014074e-01
1.550811863911165446e-127 -4.285322531429453079e+02 5.155648262598917508e-01 1.290513842291861335e-02 -6.420152529915694739e-01
1.563284088540398339e-127 -4.285232429264920029e+02 3.136101487209705940e-01 1.687100672582141428e-02 -4.085629425726509112e-01
1.755641406317465689e-127 -4.284061974560846693e+02 4.403842490676925792e-01 1.716326619761019551e-02 -7.080915315920568442e-01
2.097257519179092537e-127 -4.282274011719241003e+02 3.927382957784553152e-01 1.535877024369314628e-02 -5.638176112614482482e-01
2.805934100754665863e-127 -4.279352952236334318e+02 8.803345307451504453e-02 3.082739976856795419e-02 -1.246858143459337320e-01
2.994820480903545673e-127 -4.278691474297456239e+02 4.116648675926164458e-01 1.658108466299835354e-02 -5.556716633253138138e-01
4.293621651651204346e-127 -4.275079011352774501e+02 3.414892734091172777e-01 1.993282093164827629e-02 -6.555998501847348781e-01
4.470851935448154324e-127 -4.274664527398671225e+02 6.904367149538253035e-01 1.115483491566481369e-02 -8.502318436979535710e-01
4.546735309653836278e-127 -4.274486222588539590e+02 2.134053506656685695e-01 2.467506311507245906e-02 -4.383247413777859869e-01
4.831804012586594660e-127 -4.273868118204175062e+02 4.541293604004115192e-01 1.394461357995995660e-02 -5.515433721222500196e-01
5.361230916987743026e-127 -4.272818381225091571e+02 4.559476427206585747e-01 1.488133965625052652e-02 -6.957862847666871353e-01
7.138532908131377288e-127 -4.269945244397314355e+02 7.038443490292696225e-01 1.107106982246978434e-02 -8.752226958305497906e-01
7.238120280149176775e-127 -4.269796701770441132e+02 7.771865767256658231e-02 3.444335223826888726e-02 -1.708178892953347017e-01
1.124717328973970898e-126 -4.265379148859741463e+02 2.395334875504342431e-01 2.121175074659488111e-02 -3.192292445634377085e-01
1.265940239713261912e-126 -4.264186315083344425e+02 4.454908027716497632e-01 1.400552098364735154e-02 -5.733957998631055153e-01
2.215388808549871074e-126 -4.258580187044975673e+02 3.506694159527483645e-01 1.835656617974840144e-02 -6.527229062378808733e-01
2.313206253387584174e-126 -4.258138120762768040e+02 1.442704936501761903e-01 2.515965711873762584e-02 -1.820200976624620770e-01
3.078626260784759306e-126 -4.255269631486607977e+02 3.014276279706800121e-01 1.887199925888639190e-02 -3.915211216290473972e-01
3.420210915235950381e-126 -4.254207444066298649e+02 2.401792803560085510e-01 1.974582782913602425e-02 -2.943002247563467622e-01
3.518302688712382758e-126 -4.253914679443123532e+02 7.051405062082642949e-01 1.124506117534835974e-02 -8.671005565950842264e-01
3.560928808633734158e-126 -4.253784252147876828e+02 2.646159171093891427e-01 1.986774710693864354e-02 -4.913808018473201367e-01
5.545730246256960022e-126 -4.249344183202471754e+02 5.869152627806313305e-01 1.212079282924458101e-02 -7.147269406785825563e-01
8.583070079446119343e-126 -4.244966549593088416e+02 2.985536507724637634e-01 1.869412285687424916e-02 -3.786756261686330394e-01
8.632557596961623374e-126 -4.244899058045578499e+02 5.015016322028222895e-01 1.513690160209713031e-02 -8.032155273234571347e-01
1.413412873175977005e-125 -4.239958542767475365e+02 5.614860005896213924e-01 1.462033571120656406e-02 -8.571898983671684125e-01
1.496700641081781748e-125 -4.239375984210473121e+02 4.444245140628817481e-01 1.707034213632712544e-02 -7.148578488968827527e-01
2.080586065614697732e-125 -4.236072119175898365e+02 1.277572065618430841e-01 2.631454700341432501e-02 -2.307100897740697043e-01
2.468109367689512681e-125 -4.234354091145702341e+02 3.543320043750814996e-01 1.771489558937041492e-02 -4.726618304011659388e-01
4.127378114816615494e-125 -4.229202191675805125e+02 2.318505352758715166e-01 2.312709185712476939e-02 -3.969642182722872281e-01
5.053806324481361283e-125 -4.227167198469329605e+02 7.447579205275323133e-01 1.124191158118103759e-02 -9.479184057569767230e-01
5.383409409815811158e-125 -4.226525396411753377e+02 4.298295124677249390e-01 1.437291810246020193e-02 -5.714285473394766779e-01
7.956589113544935378e-125 -4.222608611292313299e+02 5.643638005910602828e-01 1.448720163921036683e-02 -8.144523701268508997e-01
8.335348920095729498e-125 -4.222133561565647142e+02 3.869754499729349817e-01 1.611285283763518039e-02 -4.789993406883548133e-01
8.656146055871058372e-125 -4.221745919386008268e+02 4.744723683067375575e-01 1.470028804300000172e-02 -7.244587346056884369e-01
9.355628411439127130e-125 -4.220958834026025670e+02 7.172501794002219544e-01 1.131139704431600133e-02 -9.326525323691678970e-01
1.025784192536611473e-124 -4.220028190549703027e+02 1.894446755490153400e-01 2.186587823905396591e-02 -2.885197353760851069e-01
1.056241127896568917e-124 -4.219725599409068764e+02 5.804305016624653479e-01 1.352548398018139225e-02 -8.564370293485805696e-01
1.158325480186873169e-124 -4.218793010303054416e+02 4.619732771404043703e-01 1.655396675285876473e-02 -7.138186555399624877e-01
1.238644616855286427e-124 -4.218112587100583823e+02 3.243375372465371331e-01 1.687749400225783611e-02 -3.954427439558602098e-01
1.478658558755702571e-124 -4.216331411433894232e+02 4.871074819591922900e-01 1.606386672391894171e-02 -7.487473051924347089e-01
1.872545249709503586e-124 -4.213959778394201408e+02 1.151735550198935698e-01 3.119030835850308478e-02 -3.071744871789814368e-01
2.438147095408576918e-124 -4.211310380772392818e+02 7.234391130311692564e-01 1.116932274124060598e-02 -8.992093862785018876e-01
3.616571488376263910e-124 -4.207357499665421869e+02 1.754648399728189201e-01 2.277241229471384243e-02 -2.845625951692993816e-01
3.879088300245799157e-124 -4.206646762890753166e+02 5.253398594411151645e-01 1.403722074506594253e-02 -6.692649015202030149e-01
3.878970884301660028e-124 -4.206637065584871493e+02 1.676532868105802265e-01 2.371946847473300687e-02 -3.167812518538780653e-01
4.596097212387689530e-124 -4.204930689296530772e+02 5.352961351421492431e-01 1.462785252235587405e-02 -8.349386728571492888e-01
5.359520890555919294e-124 -4.203384018559390256e+02 1.236990301302482997e-01 2.975399204625982230e-02 -2.532465243703687641e-01
5.671361033279613940e-124 -4.202808473108590874e+02 1.111574180343157803e-01 3.149969081020229100e-02 -3.460385771112768349e-01
5.704392179549128814e-124 -4.202740400050074641e+02 6.750150860926986685e-01 1.253401089628526643e-02 -9.391232950394805545e-01
7.632941527128151806e-124 -4.199818031486854011e+02 2.357593532298072336e-01 2.096911740916038852e-02 -3.026213442168999013e-01
7.771657637212681288e-124 -4.199627929611874606e+02 7.163906714537149334e-01 1.189328436511514174e-02 -9.514111012171588833e-01
8.856999436455689565e-124 -4.198310683977358622e+02 7.319138616033082911e-02 3.300438722445778184e-02 -1.323463909315354403e-01
1.122630789710921869e-123 -4.195930164976492733e+02 4.656860452332862721e-01 1.658285380624354918e-02 -7.771198660387756973e-01
1.346603784862166240e-123 -4.194101056401368055e+02 4.834141945576024835e-01 1.600190333220381789e-02 -7.243181297311441780e-01
1.547811529814655103e-123 -4.192698493309526384e+02 2.128783913197236366e-01 2.403316882540759009e-02 -3.746837437907668544e-01
2.071080037942661985e-123 -4.189776211192728965e+02 1.493911120665372128e-01 2.836040293545524435e-02 -3.443766485496102536e-01
2.649293424536535300e-123 -4.187303983757471997e+02 7.213056114295868237e-01 1.170288421683820732e-02 -9.597779911512713813e-01
2.999683713469925655e-123 -4.186051844936755515e+02 4.848333816832639531e-01 1.437477880432835170e-02 -7.234970769616213548e-01
3.128586085410345425e-123 -4.185621101753517905e+02 2.365958791861162425e-01 2.380747352345904955e-02 -5.210605255387217305e-01
3.399628528161644574e-123 -4.184780251787120733e+02 5.937007101968929668e-01 1.364970892363922064e-02 -8.030806530196903381e-01
5.453678028538881685e-123 -4.180044010992660901e+02 3.048522066594607782e-01 1.820608590876232960e-02 -5.152492712907490446e-01
6.455466690864435860e-123 -4.178347640271301202e+02 5.322133010820606636e-01 1.429809597289180036e-02 -8.144603907776291063e-01
8.918732003565827956e-123 -4.175105375635215523e+02 4.998118175882602099e-01 1.320434515190206659e-02 -6.155367691178620371e-01
1.072114931163379677e-122 -4.173254729861401984e+02 1.848269964399602561e-01 2.240712687972067768e-02 -3.141101880531486090e-01
1.109351418744500724e-122 -4.172903307178354453e+02 1.174316369648227276e-01 3.090530446889205515e-02 -3.601255728550918356e-01
1.274593709457783510e-122 -4.171504787863693196e+02 2.909231125429354581e-01 2.115882543405122815e-02 -6.155757240280124165e-01
2.141667637624320570e-122 -4.166305214594696622e+02 2.144167339059688260e-01 2.441332132374820704e-02 -4.176868239051727549e-01
2.324961752088177791e-122 -4.165474026667590124e+02 1.928410587958506728e-01 2.594674924329702301e-02 -4.602550311836607344e-01
2.366974184672438201e-122 -4.165284938308246296e+02 3.380581708345979930e-01 1.642624386329821426e-02 -4.160614672039005812e-01
2.711171578386206759e-122 -4.163917253967308625e+02 1.236434755503506011e-01 3.009461530711917202e-02 -2.806263555972641210e-01
3.262381430262063788e-122 -4.162056488261745812e+02 1.586210889184667128e-01 2.393785468095402727e-02 -2.046142919921292158e-01
5.161594076261907629e-122 -4.157458607936555381e+02 1.000796061538802295e-01 2.904295131675086600e-02 -1.679298273679565856e-01
1.126363616933684664e-121 -4.149645267563616358e+02 3.695137880894019400e-01 1.757398050551432778e-02 -6.565401130187275003e-01
2.049538513380502919e-121 -4.143649065095702326e+02 5.662442354947605505e-01 1.435185927965041547e-02 -8.626021654189394150e-01
2.197214752741903982e-121 -4.142943306251530657e+02 7.191772467447643535e-01 1.126556581159788434e-02 -9.253622315371872187e-01
3.102735101157393840e-121 -4.139482371487567889e+02 4.428323030161298579e-01 1.567132968567809537e-02 -7.160065432778028871e-01
3.565372703223859378e-121 -4.138082525684685606e+02 1.441539680101686649e-01 2.485445505429173529e-02 -2.346992868760046091e-01
3.860290037510347657e-121 -4.137277788420489060e+02 7.220427842770416049e-02 3.328788116620462478e-02 -1.489614221912948233e-01
4.212448690331919686e-121 -4.136394770466864657e+02 5.674711317662453069e-01 1.430719532069646242e-02 -8.026439238209396310e-01
5.452628798042116948e-121 -4.133804233213069779e+02 1.005381449243187841e-01 3.242484673390483296e-02 -2.633127495395607420e-01
7.600913636584045781e-121 -4.130472527065471695e+02 2.982058006132299877e-01 2.073979170124624211e-02 -6.206756638837498397e-01
7.712002753904135990e-121 -4.130317432475525834e+02 4.989816768719199658e-01 1.378304107869036260e-02 -6.102844531537994222e-01
8.459515363745028970e-121 -4.129382292755863091e+02 1.259825651065695773e-01 2.652574808345797147e-02 -2.294483460111653716e-01
1.505417763417764580e-120 -4.123608656256121776e+02 5.376974416912765342e-01 1.345092579843163230e-02 -7.672271078954918666e-01
1.653651110978938551e-120 -4.122659504311391743e+02 4.338333459653038737e-01 1.735676300870946098e-02 -7.381855453181243032e-01
2.271834854838365371e-120 -4.119473482578740686e+02 3.017205542791610018e-01 2.113779753663450750e-02 -5.688231586135661377e-01
2.759604828087159398e-120 -4.117518485777113710e+02 6.767986920787978367e-01 1.137015819367341064e-02 -8.439228787312171853e-01
2.761047671230523944e-120 -4.117503258702320181e+02 4.561774349849669896e-01 1.655965340559111335e-02 -6.940046034656344176e-01
2.815436199272010595e-120 -4.117298188640363605e+02 2.300573548072690766e-01 2.386307843797898232e-02 -4.615863490150010628e-01
4.137617651313758583e-120 -4.113438158932984265e+02 8.844840256142894042e-02 3.340073247683608693e-02 -2.115454779244030359e-01
4.751778865613350872e-120 -4.112044170229966085e+02 1.812654902262094136e-01 2.230658863226625543e-02 -2.645898286629961849e-01
8.538592352547160469e-120 -4.106173399046580812e+02 6.943906992561066360e-02 3.526366380055964700e-02 -1.466375023087550522e-01
9.135053069917951107e-120 -4.105488170696322641e+02 9.257175356904068231e-02 3.140839737468368448e-02 -2.608962261127643067e-01
1.165377368701851416e-119 -4.103043060197672389e+02 2.550168452983929690e-01 2.266692237482963862e-02 -4.785497139008972889e-01
1.218503740057437141e-119 -4.102587273124929652e+02 1.210219095634457176e-01 2.681207831451810908e-02 -1.953747785709891716e-01
1.276079793239458469e-119 -4.102115582591119392e+02 7.059288470672899773e-01 1.126162830156189447e-02 -8.824989135423688680e-01
1.329846862988092120e-119 -4.101692871809720486e+02 6.066649433221660281e-01 1.262234295265712500e-02 -8.404550130807341146e-01
2.186040788470049210e-119 -4.096712589274333709e+02 4.839836297663497877e-01 1.351916752133174894e-02 -6.325891540126270529e-01
2.639045795093478644e-119 -4.094819335653959911e+02 2.793908731803720347e-01 1.809023261367398092e-02 -3.535147629068914332e-01
2.663453650778174483e-119 -4.094717273303651837e+02 6.707014539230735650e-01 1.144091369436263730e-02 -8.332871473965866027e-01
2.777321182643205897e-119 -4.094288641161934379e+02 2.374465148722137986e-01 1.963841977398065805e-02 -3.049297179097681942e-01
2.780336244205100234e-119 -4.094267791044246110e+02 6.069845839419705236e-01 1.268689412816621093e-02 -7.613285532444742376e-01
3.211058899564986941e-119 -4.092817502179672147e+02 4.525786906301907386e-01 1.517396502809103750e-02 -5.769674971639194849e-01
4.552954348736395231e-119 -4.089315746462974630e+02 7.144717103834525851e-01 1.132426668516708403e-02 -8.985574347424440944e-01
4.827273116123336880e-119 -4.088720692399637073e+02 5.384888112915189318e-01 1.274812732038499430e-02 -6.629003779435687083e-01
5.000925418053181200e-119 -4.088357279970471723e+02 4.870042626508943595e-01 1.349744176291365477e-02 -6.395807123403839389e-01
5.292095482785144659e-119 -4.087781366870217994e+02 2.547222072809640636e-01 1.896995593826536833e-02 -3.245131234143133758e-01
5.447392969639966930e-119 -4.087482138359333703e+02 5.783605087736964911e-02 3.683364264523508735e-02 -1.390029203421583315e-01
6.453849091395225302e-119 -4.085776742647919946e+02 2.990925904977008720e-01 1.785324665143025319e-02 -4.641567729090305683e-01
7.170858049123220008e-119 -4.084713256563915706e+02 8.480564480363450564e-02 3.390848965213136973e-02 -2.128589151845886596e-01
8.116910994820600092e-119 -4.083464013135273944e+02 6.367476401209446468e-01 1.319764761457813823e-02 -8.897696131950323384e-01
1.206742220166795137e-118 -4.079488415343647603e+02 4.403355289057047095e-01 1.521353689776404686e-02 -5.538005534753389636e-01
1.224362921148348453e-118 -4.079333452386244403e+02 6.011070164219758372e-01 1.290305025901892014e-02 -8.503222674833792460e-01
1.240149129806192126e-118 -4.079195342446137715e+02 1.721366830451616092e-01 2.689092290410249886e-02 -4.576774484464398718e-01
1.282190283230465466e-118 -4.078851961086309643e+02 2.487434056246353720e-01 2.035931373497447405e-02 -3.182522303297459221e-01
1.437104409630584892e-118 -4.077701356204557896e+02 6.350171270878988139e-01 1.314142834888715541e-02 -9.071077923405284071e-01
1.492524767019580474e-118 -4.077312967225071247e+02 1.812596894765037270e-01 2.556515021936122539e-02 -4.665527400452419426e-01
1.649336324542721334e-118 -4.076303929035246369e+02 1.744997610179144232e-01 2.695779947138632685e-02 -4.381628879140447852e-01
1.822135898045785344e-118 -4.075297564996238862e+02 3.130773298865567877e-01 2.063794269637964432e-02 -6.344026449184116956e-01
1.939591118269658924e-118 -4.074662886958891477e+02 1.783936630864706441e-01 2.269372842081879976e-02 -2.940466592672786872e-01
3.742405909564689382e-118 -4.068080371870412932e+02 6.640984590534333432e-01 1.219931103002541706e-02 -9.082655692697894079e-01
7.322691913162714832e-118 -4.061357878749016663e+02 4.907544193194381954e-01 1.342449115881763112e-02 -6.043839107722362991e-01
7.839002967572933315e-118 -4.060666542292003101e+02 2.677620226898631550e-01 2.237656531435873106e-02 -5.280810600249279396e-01
8.582050406891043363e-118 -4.059750930228601078e+02 4.398463785749386901e-01 1.707043509380646445e-02 -6.987815541157931243e-01
1.430996619232430245e-117 -4.054628096519275573e+02 1.288781294462593152e-01 2.984614338660908361e-02 -3.107908927232337915e-01
1.568440228705010809e-117 -4.053700991493523134e+02 9.298221437942588707e-02 3.252847473113649329e-02 -1.961549386090688518e-01
1.775921436577358950e-117 -4.052448613825479242e+02 3.278130693096428239e-01 2.014422438025293208e-02 -6.493431862005061284e-01
1.804331032519986057e-117 -4.052279908859919146e+02 3.382393590966406016e-01 1.875723254250616368e-02 -4.912966685299660075e-01
1.859534400726446119e-117 -4.051968546557788500e+02 8.327575287282162897e-02 3.192795250255646422e-02 -1.264373606602973155e-01
1.925545192033659171e-117 -4.051609716456957244e+02 5.587080490600775384e-01 1.389853777802686416e-02 -8.359240831062461075e-01
1.946452377144341805e-117 -4.051491723680993573e+02 6.323151994007543131e-01 1.211582252925617366e-02 -8.448633263859215425e-01
2.258741657033540027e-117 -4.049993729206815942e+02 6.853581386288711830e-01 1.164096412989746449e-02 -8.992979192355927687e-01
3.192557182802877105e-117 -4.046523585696076566e+02 6.157298379442206482e-01 1.259914558840392190e-02 -8.539662423032268190e-01
3.345503483594559574e-117 -4.046045635894601560e+02 6.701314581522619385e-01 1.163222163358634473e-02 -8.695832914687908755e-01
3.535142788488224808e-117 -4.045484270986621596e+02 6.683232950134332384e-02 3.510553595148568906e-02 -1.907508326511661023e-01
4.462254056237337990e-117 -4.043145267578393032e+02 3.410650411869771137e-01 1.626648650240730340e-02 -4.561136705877668618e-01
4.897775487228521646e-117 -4.042203996701408073e+02 3.306050611641124792e-01 1.780494340953013566e-02 -4.230958565779741054e-01
5.140864154421954189e-117 -4.041709596012137240e+02 4.038913854952193017e-01 1.489744207934268726e-02 -5.365031595911238238e-01
7.297764456135799057e-117 -4.038196127276099219e+02 8.910435077206924070e-02 3.361545653681002194e-02 -2.882355902220623545e-01
1.652114185879988986e-116 -4.030015399044917785e+02 3.516859551404218909e-01 1.651950184207007927e-02 -5.328833350168975524e-01
2.225425330930507396e-116 -4.027026476396657699e+02 2.957093277177691437e-01 2.133297961293903824e-02 -6.078484474760030842e-01
2.269215741555327389e-116 -4.026821614134871083e+02 2.858969066774821322e-01 1.794960969297204958e-02 -4.119127025247908414e-01
2.791434205956694036e-116 -4.024740401809161199e+02 6.730095834499167928e-01 1.171837626685788905e-02 -8.401371992246540188e-01
3.400319099500198950e-116 -4.022757264169715654e+02 3.332958851376475184e-01 1.963733929847045687e-02 -6.558389896396439323e-01
4.045455356536047219e-116 -4.021010015801181794e+02 3.906577823859689325e-01 1.765016432419001455e-02 -7.023357088662499637e-01
5.405019849167795034e-116 -4.018102675735281082e+02 1.387133864289946672e-01 2.675636871823640003e-02 -1.946930176293575343e-01
5.861443274407445719e-116 -4.017281998311591451e+02 3.346675814772561708e-01 1.915219738263523527e-02 -5.085485589083114100e-01
5.926066035515439552e-116 -4.017162351045407718e+02 7.002677651841180406e-01 1.139246385286265401e-02 -8.933584943376640108e-01
1.069308579042050603e-115 -4.011249983521965987e+02 2.197992218837816480e-01 2.432795464634623928e-02 -5.238199773963803096e-01
1.107761303911199077e-115 -4.010886694685561906e+02 2.140709253071746421e-01 2.311976884022775430e-02 -4.854266187683806688e-01
1.255974702292359574e-115 -4.009620986776337759e+02 1.503040231571488583e-01 2.630771103697418858e-02 -2.220476043067485250e-01
1.519235980786925180e-115 -4.007708030397188850e+02 4.676219708154669696e-01 1.450713752400349318e-02 -5.809545904175777986e-01
1.942700169439310457e-115 -4.005239317587088976e+02 4.376543782111217418e-01 1.701914513546349053e-02 -7.536757631192338991e-01
2.352187386256693821e-115 -4.003316649060996042e+02 1.297517862562744817e-01 2.815180115610448064e-02 -2.065158398326903955e-01
2.561646065485474697e-115 -4.002453605578004954e+02 2.973674340813363681e-01 2.028641919274674910e-02 -6.042568710700082502e-01
3.214725300002350700e-115 -4.000172686931849739e+02 5.323655377788969467e-01 1.503248984208243114e-02 -7.848358160163214636e-01
3.327982598567284571e-115 -3.999816443098405898e+02 4.136287767772988122e-01 1.560068879663728710e-02 -6.388598022860312309e-01
3.358459864530555544e-115 -3.999715281087517837e+02 5.035661298559324095e-01 1.434191890774965013e-02 -7.580300355036320159e-01
4.370155382005031138e-115 -3.997072120389917131e+02 5.537254088391758700e-01 1.329488752674847646e-02 -7.854727291319096860e-01
4.424975779097034835e-115 -3.996937457991954261e+02 3.978846455621130040e-01 1.754668494486515823e-02 -7.112299232602780075e-01
5.417971121812328678e-115 -3.994902891903869318e+02 1.798667810943239687e-01 2.427941912945624434e-02 -2.544362500526111681e-01
5.544767509420065343e-115 -3.994661559120341963e+02 3.407930339512206253e-01 1.903602387387465233e-02 -5.213872005819952804e-01
6.225096722681008903e-115 -3.993494216239798220e+02 4.457831820118067778e-01 1.701811207673669182e-02 -7.299561153207384523e-01
6.316823108441681695e-115 -3.993337941949284300e+02 2.505872771984214431e-01 1.913942690405480429e-02 -3.604155444654121299e-01
6.869000860920636451e-115 -3.992489919434240164e+02 4.441025200329613565e-01 1.643668258155527029e-02 -6.421974515451602805e-01
7.155456894575303487e-115 -3.992071353363361368e+02 6.468414328331384411e-02 3.497983372305378535e-02 -1.350043410920520603e-01
7.294292962743499991e-115 -3.991869183475151317e+02 2.456989982960591234e-01 2.328336996025785408e-02 -5.050093874826089291e-01
1.117920881631062595e-114 -3.987589549065389747e+02 4.441010552144419865e-01 1.423485290178050366e-02 -5.482911949504012394e-01
1.463635706725960650e-114 -3.984885019606247170e+02 6.965825053316705429e-01 1.148482666792120105e-02 -8.962699037149293169e-01
1.761845714853099937e-114 -3.983020635498281763e+02 7.447503541496724999e-02 3.311922693279432256e-02 -1.675757334759228057e-01
1.845437246629632891e-114 -3.982547092715379904e+02 6.901068706602169200e-01 1.210194819579371930e-02 -9.276362174784591463e-01
3.035928746567921586e-114 -3.977559081212478986e+02 1.798992210067704711e-01 2.364887317996874558e-02 -2.366999079059481925e-01
3.299100601357200691e-114 -3.976717756247139164e+02 1.279195057192441531e-01 2.797411015837786286e-02 -1.925465422241217084e-01
3.612044260817098028e-114 -3.975801516216909022e+02 2.269350349024208402e-01 2.091175952029433044e-02 -4.100537492335921685e-01
4.797707484785711242e-114 -3.972952873145090393e+02 7.536226850886595940e-02 3.397707267389506181e-02 -1.402624849487350556e-01
5.219626046292551864e-114 -3.972099997503087820e+02 7.043676378921337466e-01 1.177842363769544994e-02 -9.243066159577187912e-01
6.907782188371991945e-114 -3.969287768815543131e+02 1.249830699190448424e-01 2.672751496062701973e-02 -1.710391187842159599e-01
9.936533339968413533e-114 -3.965642073097123443e+02 5.380589321923001656e-01 1.388171306561880591e-02 -7.957311822700059434e-01
1.015988724213446055e-113 -3.965409781671222618e+02 3.724348257361131953e-01 1.838299579416848364e-02 -6.910356344881608548e-01
1.206845800652351017e-113 -3.963678302382710967e+02 1.102909677129944033e-01 2.860180553667236725e-02 -1.523751115969328440e-01
1.391865041261135529e-113 -3.962241958139069311e+02 6.978504968111391982e-01 1.180435613974167505e-02 -9.231669107331825774e-01
1.572842189201654141e-113 -3.961009561236874106e+02 2.897818160977017055e-01 2.144495510711582828e-02 -5.407347325526552506e-01
1.794320428642750055e-113 -3.959682140590307995e+02 3.947718767427594866e-01 1.628786320750211583e-02 -6.385963165808364872e-01
3.726268531043246939e-113 -3.952364330788961979e+02 2.933267349060206808e-01 2.089134305272488668e-02 -6.114091344870342670e-01
4.505381468620489986e-113 -3.950455678538071425e+02 1.364263658357605102e-01 2.574358888952356372e-02 -1.837128984937503873e-01
5.653718942337244279e-113 -3.948175268694925535e+02 3.881296133065463838e-01 1.807806789201024320e-02 -6.099043781396804587e-01
7.318811305491423617e-113 -3.945583924931755746e+02 1.330627104912467384e-01 2.970156479827645163e-02 -3.592184163392632135e-01
