logz logzerr logvol nlive logl logwt insert_order
-3.877998115872706737e+35 7.383202601395967688e+34 -1.180000000000000909e-01 1.000000000000000000e+03 -2.969907553965026288e+35 -2.969907553965026288e+35 5.500000000000000444e-01
-2.969907553965026288e+35 8.811126450981148781e+34 -1.190000000000000918e-01 1.000000000000000000e+03 -2.607289640675629747e+35 -2.607289640675629747e+35 1.868000000000000105e+00
-2.607289640675629747e+35 1.002222967202131104e+34 -1.200000000000000927e-01 1.000000000000000000e+03 -2.577691401169956147e+35 -2.577691401169956147e+35 1.510000000000000009e+00
-2.577691401169956147e+35 8.180521241282802330e+32 -1.210000000000000936e-01 1.000000000000000000e+03 -2.186631337902082334e+35 -2.186631337902082334e+35 1.572000000000000064e+00
-2.186631337902082334e+35 1.843474817253025944e+34 -1.220000000000000945e-01 1.000000000000000000e+03 -1.644866235342368369e+35 -1.644866235342368369e+35 1.419999999999999873e-01
-1.644866235342368369e+35 4.022516348755410422e+34 -1.230000000000000954e-01 1.000000000000000000e+03 -1.630245905895052002e+35 -1.630245905895052002e+35 1.600000000000000033e-01
-1.630245905895052002e+35 6.330788356536837821e+32 -1.240000000000000963e-01 1.000000000000000000e+03 -1.471375227164672755e+35 -1.471375227164672755e+35 8.980000000000000204e-01
-1.471375227164672755e+35 8.325105066554615172e+33 -1.250000000000000833e-01 1.000000000000000000e+03 -1.450764496556042690e+35 -1.450764496556042690e+35 1.620000000000000107e+00
-1.450764496556042690e+35 6.914043418920989316e+33 -1.260000000000000842e-01 1.000000000000000000e+03 -1.435822730572392266e+35 -1.435822730572392266e+35 6.620000000000000329e-01
-1.435822730572392266e+35 5.268539232577323311e+33 -1.270000000000000850e-01 1.000000000000000000e+03 -1.388832063075289869e+35 -1.388832063075289869e+35 1.606000000000000094e+00
-1.388832063075289869e+35 1.711722035077513015e+33 -1.280000000000000859e-01 1.000000000000000000e+03 -1.319540701502853786e+35 -1.319540701502853786e+35 9.979999999999999982e-01
-1.319540701502853786e+35 3.000403969227124869e+33 -1.290000000000000868e-01 1.000000000000000000e+03 -1.100034854638669918e+35 -1.100034854638669918e+35 1.848000000000000087e+00
-1.100034854638669918e+35 1.129780614935638362e+34 -1.300000000000000877e-01 1.000000000000000000e+03 -1.016006130714647857e+35 -1.016006130714647857e+35 6.820000000000000506e-01
-1.016006130714647857e+35 4.142671956721382146e+33 -1.310000000000000886e-01 1.000000000000000000e+03 -9.834192879499591846e+34 -9.834192879499591846e+34 1.098000000000000087e+00
-9.834192879499591846e+34 3.261421208768558704e+33 -1.320000000000000895e-01 1.000000000000000000e+03 -7.113234622716574903e+34 -7.113234622716574903e+34 1.544000000000000039e+00
-7.113234622716574903e+34 1.409484666860278338e+34 -1.330000000000000904e-01 1.000000000000000000e+03 -7.020550034968395017e+34 -7.020550034968395017e+34 5.140000000000000124e-01
-7.020550034968395017e+34 1.254924656460050668e+34 -1.340000000000000913e-01 1.000000000000000000e+03 -5.989453023156133282e+34 -5.989453023156133282e+34 1.913999999999999924e+00
-5.989453023156133282e+34 4.464781029978210340e+33 -1.350000000000000921e-01 1.000000000000000000e+03 -5.984201691973739695e+34 -5.984201691973739695e+34 1.207999999999999963e+00
-5.984201691973739695e+34 2.588941186876608573e+31 -1.360000000000000930e-01 1.000000000000000000e+03 -5.591844082031991081e+34 -5.591844082031991081e+34 1.165999999999999925e+00
-5.591844082031991081e+34 1.855826700301214182e+33 -1.370000000000000939e-01 1.000000000000000000e+03 -5.022614131127047372e+34 -5.022614131127047372e+34 1.473999999999999977e+00
-5.022614131127047372e+34 3.295154720255961540e+33 -1.380000000000000948e-01 1.000000000000000000e+03 -3.929988768479922421e+34 -3.929988768479922421e+34 8.319999999999999618e-01
-3.929988768479922421e+34 6.124041743471002823e+33 -1.390000000000000957e-01 1.000000000000000000e+03 -3.886466830333195571e+34 -3.886466830333195571e+34 1.897999999999999909e+00
-3.886466830333195571e+34 1.884555202850024113e+32 -1.400000000000000966e-01 1.000000000000000000e+03 -3.275868984539692550e+34 -3.275868984539692550e+34 6.340000000000000080e-01
-3.275868984539692550e+34 2.708727877807450777e+33 -1.410000000000000975e-01 1.000000000000000000e+03 -2.413699037321546165e+34 -2.413699037321546165e+34 5.520000000000000462e-01
-2.413699037321546165e+34 4.250555161944449136e+33 -1.420000000000000984e-01 1.000000000000000000e+03 -2.155405065394560733e+34 -2.155405065394560733e+34 5.999999999999999778e-01
-2.155405065394560733e+34 2.974275396800891100e+33 -1.430000000000000993e-01 1.000000000000000000e+03 -2.112090128426032039e+34 -2.112090128426032039e+34 7.860000000000000320e-01
-2.112090128426032039e+34 1.090758397480613565e+33 -1.440000000000001001e-01 1.000000000000000000e+03 -1.989138745785843223e+34 -1.989138745785843223e+34 7.359999999999999876e-01
-1.989138745785843223e+34 1.224020053815244691e+33 -1.450000000000001010e-01 1.000000000000000000e+03 -1.725515670499208556e+34 -1.725515670499208556e+34 3.039999999999999925e-01
-1.725515670499208556e+34 1.299679288384839290e+33 -1.460000000000001019e-01 1.000000000000000000e+03 -1.676777381510101463e+34 -1.676777381510101463e+34 6.059999999999999831e-01
-1.676777381510101463e+34 1.128187243902319473e+33 -1.470000000000001028e-01 1.000000000000000000e+03 -1.659942670940930815e+34 -1.659942670940930815e+34 1.336000000000000076e+00
-1.659942670940930815e+34 1.836182269491737225e+32 -1.480000000000001037e-01 1.000000000000000000e+03 -1.330242468090276417e+34 -1.330242468090276417e+34 1.258000000000000007e+00
-1.330242468090276417e+34 1.260558217193883187e+33 -1.490000000000001046e-01 1.000000000000000000e+03 -1.276094559199618937e+34 -1.276094559199618937e+34 5.340000000000000302e-01
-1.276094559199618937e+34 2.707395444532873992e+32 -1.500000000000001055e-01 1.000000000000000000e+03 -1.224241419080143535e+34 -1.224241419080143535e+34 8.679999999999999938e-01
-1.224241419080143535e+34 3.366663805771065420e+32 -1.510000000000001064e-01 1.000000000000000000e+03 -1.189455336972359579e+34 -1.189455336972359579e+34 8.479999999999999760e-01
-1.189455336972359579e+34 4.180292894645996961e+32 -1.520000000000001072e-01 1.000000000000000000e+03 -1.150192079264082719e+34 -1.150192079264082719e+34 1.699999999999999956e+00
-1.150192079264082719e+34 5.723880721395747356e+32 -1.530000000000001081e-01 1.000000000000000000e+03 -9.853350713042937936e+33 -9.853350713042937936e+33 3.400000000000000244e-02
-9.853350713042937936e+33 1.093979637044628066e+33 -1.540000000000001090e-01 1.000000000000000000e+03 -9.717726231191569063e+33 -9.717726231191569063e+33 4.380000000000000004e-01
-9.717726231191569063e+33 4.888820204901669985e+32 -1.550000000000001099e-01 1.000000000000000000e+03 -8.500259370803556078e+33 -8.500259370803556078e+33 1.794000000000000039e+00
-8.500259370803556078e+33 7.851893439111573552e+32 -1.560000000000001108e-01 1.000000000000000000e+03 -7.896143493032471367e+33 -7.896143493032471367e+33 1.171999999999999931e+00
-7.896143493032471367e+33 8.159571939576829236e+32 -1.570000000000001117e-01 1.000000000000000000e+03 -7.807254184319431502e+33 -7.807254184319431502e+33 1.909999999999999920e+00
