weight logl c d e
0.000000000000000000e+00 -9.342100293449336250e+14 4.360788770516342838e-01 3.576349198961081832e-01 2.808368076660398005e-01
0.000000000000000000e+00 -9.215493713223481250e+14 6.205865200577013185e-01 3.424342536856067598e-01 7.933911347684559079e-01
0.000000000000000000e+00 -9.093447117739682500e+14 5.726644737557303744e-01 3.542799131243055122e-01 1.745948297142242422e-01
0.000000000000000000e+00 -9.049827497560993750e+14 7.926403746319719001e-01 3.211699221501993495e-01 3.620419073502734175e-02
0.000000000000000000e+00 -8.425266528443320000e+14 5.483534268151152302e-01 3.630189616891090765e-01 9.304221881872655198e-01
0.000000000000000000e+00 -8.261511751737378750e+14 7.296855821260060937e-01 3.258435702884582286e-01 7.738429801132258312e-01
0.000000000000000000e+00 -8.111055124877111250e+14 2.326536008330202243e-01 3.220168656731560164e-01 1.125978955554723937e-01
0.000000000000000000e+00 -7.994012116032587500e+14 9.158935452518575104e-01 3.113338063017230262e-01 4.560257976190190687e-01
0.000000000000000000e+00 -7.606781452612272500e+14 9.586691028392797520e-01 3.084120731381745362e-01 9.572149169566366300e-01
0.000000000000000000e+00 -7.267721386249375000e+14 4.227888215483710521e-01 3.501875914997070183e-01 5.577706434126463719e-01
0.000000000000000000e+00 -7.109826568085051250e+14 3.208314901271468456e-01 3.299601904502567074e-01 8.603816646036821503e-02
0.000000000000000000e+00 -6.912121322460162500e+14 4.563302538855903423e-01 3.630875005216722684e-01 1.069833723438675666e-01
0.000000000000000000e+00 -6.825013851486162500e+14 7.560218215548200060e-01 3.209940782126364800e-01 6.456484469247654179e-01
0.000000000000000000e+00 -6.804238931296727500e+14 8.215252040546251466e-01 3.155403453338644360e-01 3.724420989638854707e-01
0.000000000000000000e+00 -6.624663651662052500e+14 6.067379385305862183e-01 3.414133984691726242e-01 5.658208044495316447e-02
0.000000000000000000e+00 -6.620251998589506250e+14 7.658153196716233069e-01 3.197396010896307317e-01 1.309773487982506257e-01
0.000000000000000000e+00 -6.606506102613398750e+14 5.189166635628902347e-01 3.823319270520399993e-01 7.925296028166068929e-01
0.000000000000000000e+00 -6.569657908219878750e+14 6.270848489937556058e-01 3.371756094030433637e-01 1.179543034024623793e-01
0.000000000000000000e+00 -6.207681368197796250e+14 5.534941736088616615e-01 3.570125451287359253e-01 3.519913224526256545e-01
0.000000000000000000e+00 -6.118598222364862500e+14 2.807218550991430472e-01 3.233777701402669180e-01 5.766894631181016528e-01
0.000000000000000000e+00 -6.068145627578991250e+14 9.311840000631900205e-01 3.071929434917417545e-01 4.940290163622872432e-01
0.000000000000000000e+00 -5.955778578094193750e+14 6.172524884422093683e-01 3.379223127189242559e-01 6.919626539521179787e-01
0.000000000000000000e+00 -5.826242009881770000e+14 3.670306703579975238e-01 3.346763239700967230e-01 1.664074801892381217e-01
0.000000000000000000e+00 -5.818081114405778750e+14 5.374850244900460927e-01 3.646625385218551507e-01 9.963540231558276616e-01
0.000000000000000000e+00 -5.584901761149598750e+14 3.459195182498285837e-01 3.306761622991820637e-01 9.410032190377555228e-01
0.000000000000000000e+00 -5.273084989810643750e+14 3.116583624955889809e-01 3.252246666996497781e-01 2.524688805554634596e-01
0.000000000000000000e+00 -5.089971435115543750e+14 4.628794552351026548e-01 3.633119561534855491e-01 6.350392168981278118e-01
0.000000000000000000e+00 -5.014691853777705000e+14 7.038610062098389353e-01 3.227462756598522553e-01 4.350191042655546791e-01
0.000000000000000000e+00 -4.764896054650571250e+14 9.351221872770393295e-01 3.040968104768393410e-01 5.910080474086185642e-01
0.000000000000000000e+00 -4.737092180301228750e+14 9.887283568422033930e-01 3.012586604040620175e-01 6.364152442209347615e-02
0.000000000000000000e+00 -4.480189294290969375e+14 1.671378813568661359e-01 3.097431838208947186e-01 3.879680203743485212e-01
0.000000000000000000e+00 -4.443801636562186875e+14 7.625911031437062615e-01 3.152895675060366498e-01 7.059623193942669017e-01
0.000000000000000000e+00 -4.442689996392857500e+14 1.180398148620839249e-01 3.063669254383610818e-01 7.973635379553184466e-01
0.000000000000000000e+00 -4.190806157117881250e+14 7.058348908069406180e-01 3.203841256697651518e-01 8.553885087409629495e-02
0.000000000000000000e+00 -3.992102823402038125e+14 8.209939722629977510e-01 3.092347803932163908e-01 7.053146143184407801e-02
0.000000000000000000e+00 -3.948876168382426250e+14 6.876091839032838493e-02 3.020721492454745416e-01 1.289281768811721962e-01
0.000000000000000000e+00 -3.852540430179602500e+14 7.517620597063235932e-01 3.145930944767459936e-01 7.313591382776862826e-01
0.000000000000000000e+00 -3.659836997817436250e+14 1.477939703881925304e-01 3.059900310238224952e-01 4.687358119577463844e-01
0.000000000000000000e+00 -3.587082632333313125e+14 3.436167606047684231e-01 3.250656793157478130e-01 2.719438299973113704e-01
0.000000000000000000e+00 -3.512337021163544375e+14 9.750954326141296757e-01 2.983674464227078493e-01 2.010026878908678372e-01
0.000000000000000000e+00 -3.503926186938487500e+14 6.611768735588822166e-01 3.240698166918926093e-01 5.465173149162781963e-01
0.000000000000000000e+00 -3.379277213970381250e+14 4.260898847680819612e-01 3.421472496502531158e-01 1.664420230905859777e-01
0.000000000000000000e+00 -3.341629876844161250e+14 6.345359056204703530e-01 3.277989385616340012e-01 1.923914501098150653e-01
0.000000000000000000e+00 -3.245886107221559375e+14 2.210939275945872362e-01 3.101172851943891917e-01 4.404651873700896614e-01
0.000000000000000000e+00 -3.166227602927719375e+14 8.040460807062310700e-02 3.000920721645065070e-01 9.250228429118367846e-02
0.000000000000000000e+00 -3.079243980605221250e+14 2.800602537429652816e-01 3.151426019551524238e-01 2.986849200562403661e-01
0.000000000000000000e+00 -2.997423972090657500e+14 4.320210900766258133e-01 3.427093021255087635e-01 6.430662701854646945e-01
0.000000000000000000e+00 -2.969959899884456875e+14 7.501535279574016446e-01 3.116500607358294594e-01 1.690672322157745766e-01
0.000000000000000000e+00 -2.811444407135564688e+14 1.152170886328096611e-02 2.950503351537296925e-01 4.954261212263800784e-01
0.000000000000000000e+00 -2.764445481425148438e+14 9.700062147880759156e-01 2.957689811117802936e-01 8.512424195972629892e-01
0.000000000000000000e+00 -2.758329073815815312e+14 6.387104535306966646e-01 3.247942424520985361e-01 3.987388087745886711e-01
0.000000000000000000e+00 -2.635642860414939688e+14 8.802053914310065119e-01 3.002562298873183710e-01 5.121874565922912570e-01
0.000000000000000000e+00 -2.624658027530476875e+14 3.152810036415967243e-01 3.173941854299988652e-01 9.741886574813054533e-01
0.000000000000000000e+00 -2.496761990466337500e+14 6.448480865302039788e-01 3.225814000075174492e-01 7.156692645300452016e-01
0.000000000000000000e+00 -2.323742801500263125e+14 5.797339472705926866e-01 3.359064473884215696e-01 8.717780812639533972e-01
0.000000000000000000e+00 -2.267143429566872188e+14 6.391928390019341322e-02 2.951905127185541211e-01 3.221843132404206278e-01
0.000000000000000000e+00 -2.202919566983646250e+14 7.674531315828442279e-01 3.065013552830204713e-01 2.332099195012028447e-01
0.000000000000000000e+00 -2.079987217260830000e+14 2.448654378812450405e-01 3.069403016890474012e-01 7.325210226408447323e-01
0.000000000000000000e+00 -2.040728980453169062e+14 7.615359759026691933e-01 3.061234770180135678e-01 2.355792213833910465e-01
0.000000000000000000e+00 -2.022599020154960000e+14 4.906966605157180306e-01 3.851149042272361545e-01 9.956148791992592839e-01
0.000000000000000000e+00 -1.989689104973847500e+14 1.160056120098359456e-01 2.966678257594353996e-01 9.298731831132583947e-01
0.000000000000000000e+00 -1.980061925354435000e+14 6.648885223441953762e-01 3.167440933826261018e-01 7.023104482264286297e-03
0.000000000000000000e+00 -1.918192029425435312e+14 4.180633932974185951e-01 3.329832762688685888e-01 2.582269375256163180e-02
0.000000000000000000e+00 -1.876301530104121875e+14 8.798179983289879935e-01 2.962291407281703037e-01 3.260297672845381411e-01
0.000000000000000000e+00 -1.757827291128545312e+14 6.915537780324882977e-01 3.117611524392093214e-01 6.399744291116692407e-01
0.000000000000000000e+00 -1.747320170358432500e+14 9.235753897309623150e-01 2.927782413839674636e-01 1.862464721301049231e-01
0.000000000000000000e+00 -1.718111850065375312e+14 6.581026132844997045e-01 3.160558389783952871e-01 7.846987878820875784e-01
0.000000000000000000e+00 -1.708959929682296875e+14 8.827740554771323911e-02 2.931903001097430073e-01 6.941027503735545112e-01
0.000000000000000000e+00 -1.676778605422044688e+14 3.039788582333472489e-01 3.106504260892776204e-01 6.555735031595250062e-01
0.000000000000000000e+00 -1.634973643366622188e+14 6.158770982498074087e-02 2.911631988778909941e-01 7.702080126090615764e-01
0.000000000000000000e+00 -1.609056528571595938e+14 7.229576413296363580e-01 3.070943555740542896e-01 2.908050040743481723e-02
0.000000000000000000e+00 -1.590194676480357500e+14 9.490884932343603975e-01 2.902575984607294046e-01 6.384754043980731542e-01
0.000000000000000000e+00 -1.558320197215034062e+14 1.251805006183437374e-02 2.880569046761849439e-01 4.371844135895056604e-01
0.000000000000000000e+00 -1.419162805863938750e+14 6.931479526544047642e-01 3.090167660631644164e-01 2.535918100820214738e-01
0.000000000000000000e+00 -1.393238210432017188e+14 2.447745197561940200e-01 3.021582335069669112e-01 2.827901453689424249e-01
0.000000000000000000e+00 -1.384490537608861406e+14 2.940128538534080294e-01 3.071895026226431069e-01 8.684012584925736578e-01
0.000000000000000000e+00 -1.358241340706695781e+14 8.957497759896393408e-01 2.913938441116373790e-01 9.520987282574502331e-01
0.000000000000000000e+00 -1.333248634649223438e+14 4.249710165863834765e-01 3.307561144143045251e-01 3.297653126900863541e-01
0.000000000000000000e+00 -1.324852649823613281e+14 7.048993041895063039e-01 3.067914532588038590e-01 6.686752585533459747e-01
0.000000000000000000e+00 -1.284659810722578594e+14 3.057437442974354491e-01 3.076946956866619676e-01 7.174096913949636889e-01
0.000000000000000000e+00 -1.281759181343950156e+14 8.114817961641628274e-01 2.964157297100011856e-01 3.745113446868220120e-02
0.000000000000000000e+00 -1.260519806071982188e+14 5.035786796897472328e-01 4.020809818811490466e-01 9.252465276375209102e-01
0.000000000000000000e+00 -1.196625526784908594e+14 2.243183163294064641e-01 2.985071892603570198e-01 2.040077350817766089e-01
0.000000000000000000e+00 -1.180852248592027812e+14 9.234482297873695122e-01 2.881084051604489993e-01 2.104177344856531517e-01
0.000000000000000000e+00 -1.176720512930655156e+14 8.903859963020271939e-01 2.900074516199547814e-01 6.671903261243733452e-01
0.000000000000000000e+00 -1.130980132554329531e+14 3.219061825079605477e-02 2.852128404736535838e-01 5.054003944979789109e-01
0.000000000000000000e+00 -1.094588320753747500e+14 9.917173140359388794e-01 2.836313572091722079e-01 9.505442396553666073e-01
0.000000000000000000e+00 -1.085558103925525156e+14 1.252402348899995799e-01 2.900198721999335261e-01 5.868937380359798839e-01
0.000000000000000000e+00 -1.079401085623973281e+14 6.230224262368233568e-02 2.862448548103657675e-01 9.276556008537202302e-01
0.000000000000000000e+00 -1.069590625974831250e+14 1.574657854900023413e-01 2.919893334085496006e-01 8.174293581699715316e-01
0.000000000000000000e+00 -1.049760124365244688e+14 7.354986772920604210e-01 3.007027066201536369e-01 2.881290248090618844e-01
0.000000000000000000e+00 -1.028390877827898125e+14 7.982069781815979148e-01 2.948277412495415861e-01 5.062217021952221119e-01
0.000000000000000000e+00 -1.015566398410481250e+14 4.135089526572487406e-01 3.241466342973537973e-01 6.338371477760028627e-01
0.000000000000000000e+00 -9.738013247946639062e+13 5.748534804767549966e-01 3.270814621407864831e-01 5.497328784526742673e-01
0.000000000000000000e+00 -9.662699340610798438e+13 7.616402170234819469e-01 2.972051009913789787e-01 1.414691394974454397e-01
0.000000000000000000e+00 -9.498209396282832812e+13 5.045182823798872729e-01 3.932431169105429225e-01 7.306320826099429455e-01
0.000000000000000000e+00 -8.851380703969690625e+13 6.701904124889656034e-01 3.064091737731661214e-01 4.668527635727680591e-01
0.000000000000000000e+00 -8.271760466109709375e+13 5.977584106911677519e-01 3.187972472095496057e-01 6.344481882326292732e-01
0.000000000000000000e+00 -8.255509293082376562e+13 6.577419137345852373e-02 2.832320332735602797e-01 6.151166765383846435e-01
0.000000000000000000e+00 -7.648896341640092188e+13 6.770151539617145220e-01 3.037335399634609745e-01 2.753950544412276935e-01
0.000000000000000000e+00 -7.518694224820696875e+13 3.293392219234956286e-01 3.043994583184427283e-01 5.657124406467993749e-01
0.000000000000000000e+00 -7.485393102651393750e+13 9.790509695014788516e-01 2.797133247568059922e-01 7.983861465039842065e-01
0.000000000000000000e+00 -6.944009890369212500e+13 4.722098724946449666e-01 3.465803955147090942e-01 6.990594444240191274e-01
0.000000000000000000e+00 -6.561852153953059375e+13 7.014759286241927239e-01 2.988218401070616981e-01 2.505686152197480476e-01
0.000000000000000000e+00 -6.446028971162992969e+13 9.534115479312960106e-01 2.792415243457411211e-01 4.708290708750000331e-01
0.000000000000000000e+00 -6.392368255018249219e+13 1.982378701068626681e-01 2.888702641499004686e-01 2.722266738197635094e-01
0.000000000000000000e+00 -6.247236042424920312e+13 3.474098737077634391e-01 3.048592676853761896e-01 8.352467664802391001e-01
0.000000000000000000e+00 -6.177178744116740625e+13 1.018583030114208476e-01 2.818393842952461315e-01 4.133290656276600306e-02
0.000000000000000000e+00 -5.808615449160321875e+13 4.472106735967716906e-01 3.292396404297900370e-01 7.701620347054098925e-01
0.000000000000000000e+00 -5.354348724206246875e+13 3.186074534127608660e-01 2.989005177336282459e-01 6.259194952502784570e-01
0.000000000000000000e+00 -5.330021303615010156e+13 6.665922970513806778e-01 3.008755879124519472e-01 7.792546541769005408e-01
0.000000000000000000e+00 -5.325529162683986719e+13 1.364523206858314630e-03 2.746823717955244604e-01 3.389706684175065599e-01
0.000000000000000000e+00 -5.316908013702751562e+13 2.962891025358933561e-01 2.960496439020255943e-01 5.922632706807584579e-01
0.000000000000000000e+00 -5.272777269183890625e+13 3.818871322739990637e-01 3.089392924627751835e-01 5.041270353158884276e-01
0.000000000000000000e+00 -5.113821402692347656e+13 8.685534574164767152e-01 2.814282357499179321e-01 4.384716065262300733e-01
0.000000000000000000e+00 -5.087709260110895312e+13 7.288047941901637516e-01 2.927528652974918932e-01 7.643584504491002241e-01
0.000000000000000000e+00 -5.035749679658238281e+13 8.664595614791223976e-01 2.813802561762831500e-01 9.232131098163433025e-01
0.000000000000000000e+00 -5.027970058276074219e+13 1.742110168525888847e-01 2.841730158494544245e-01 4.851128325556854914e-01
0.000000000000000000e+00 -4.949252414327610156e+13 8.521813781263448684e-01 2.821236925400921747e-01 7.722748108563870506e-02
0.000000000000000000e+00 -4.524218248745733594e+13 6.421192048186141754e-02 2.759554267042620967e-01 9.472352471215921277e-01
0.000000000000000000e+00 -4.436608763320687500e+13 6.520080061518037651e-01 3.008730847663304564e-01 3.766155050192373510e-01
0.000000000000000000e+00 -4.278013358273796875e+13 3.686678002860568348e-01 3.039225704294107322e-01 2.042923087161385709e-01
0.000000000000000000e+00 -4.157241903332149219e+13 6.520591930024649541e-01 3.000897899700853966e-01 5.658344176805779613e-01
0.000000000000000000e+00 -4.027501535606412500e+13 8.297600124516590903e-02 2.756167948593595263e-01 4.150383144287903558e-01
0.000000000000000000e+00 -3.987584433447399219e+13 3.579107260075796715e-01 3.012091349441864407e-01 6.164673811955069249e-01
0.000000000000000000e+00 -3.940312927116550781e+13 5.015437942113567527e-01 4.081952831658859360e-01 3.786056483380048077e-01
0.000000000000000000e+00 -3.838892406425221094e+13 5.408251557211180005e-01 3.304254844264622459e-01 9.906027074706641455e-01
0.000000000000000000e+00 -3.758272357997032812e+13 2.550582016329926427e-01 2.875099001278220712e-01 1.658367101017599321e-02
0.000000000000000000e+00 -3.581970131014269531e+13 9.084923784376970346e-01 2.747093418277150034e-01 7.047067314386534775e-01
0.000000000000000000e+00 -3.501952213246814453e+13 8.476082924595865764e-01 2.783009426199380965e-01 6.821632956872547560e-03
0.000000000000000000e+00 -3.436758549004408594e+13 9.254860522184511495e-01 2.732384851101541390e-01 7.799846415209125139e-01
0.000000000000000000e+00 -3.373025459103886719e+13 3.427528651549904826e-02 2.708507425464220519e-01 9.573069284989736971e-01
0.000000000000000000e+00 -3.253469964766060547e+13 4.405744731026917105e-02 2.709266781466390661e-01 5.617924938827052461e-01
0.000000000000000000e+00 -3.205134672675889453e+13 1.224784869379946795e-01 2.752654268834484608e-01 3.491104206514762387e-01
0.000000000000000000e+00 -3.093602859826956641e+13 3.010697666454378307e-01 2.901544293768851812e-01 5.324396961339328271e-02
0.000000000000000000e+00 -3.020320220631963672e+13 4.134278038820333734e-01 3.097023511967398335e-01 1.660975547037134570e-01
0.000000000000000000e+00 -3.017422019903571094e+13 6.127829845924420704e-01 3.033928084888445342e-01 2.581011102201908880e-01
0.000000000000000000e+00 -3.012546693859046875e+13 4.016904730445683969e-01 3.066447062470157858e-01 8.517081047642399705e-01
0.000000000000000000e+00 -2.980874572196941406e+13 1.556589834173618403e-01 2.765991260795472861e-01 8.032178945409097492e-01
0.000000000000000000e+00 -2.979132443605234375e+13 2.489738181919873838e-01 2.841489691486855929e-01 3.918555730365813616e-01
0.000000000000000000e+00 -2.941246887066436719e+13 8.921405831572037926e-02 2.722158832607121104e-01 3.300769390316334873e-01
0.000000000000000000e+00 -2.857844495460506250e+13 5.597735383246932317e-01 3.178590387532606032e-01 7.620293277001692900e-01
0.000000000000000000e+00 -2.855956241370592578e+13 1.498449558421598438e-01 2.756862810776320449e-01 6.771134372584662886e-01
0.000000000000000000e+00 -2.836568031318961719e+13 6.824522059159123799e-01 2.911841038670467396e-01 6.893328560701792451e-01
0.000000000000000000e+00 -2.834981317657828516e+13 9.669030187230738260e-01 2.687094322117903333e-01 6.065395346091466688e-01
0.000000000000000000e+00 -2.740855460254321484e+13 1.481331808733347133e-01 2.750769920988369588e-01 1.899872588092660353e-01
0.000000000000000000e+00 -2.623047885710988281e+13 6.158390641246358488e-02 2.692863322550409499e-01 7.405641325078382575e-01
0.000000000000000000e+00 -2.503506889213020703e+13 1.085280617623193278e-01 2.714403174852110245e-01 9.279123107174582774e-01
0.000000000000000000e+00 -2.416669119689751172e+13 2.115400301724109644e-01 2.783246189686824357e-01 4.768683107052718029e-02
0.000000000000000000e+00 -2.187868962338042969e+13 1.426899252798715656e-01 2.720124142814944745e-01 7.038691369372418460e-02
0.000000000000000000e+00 -2.124259456242942969e+13 6.034138326107526540e-01 3.012774701168475788e-01 4.293047241569141192e-01
0.000000000000000000e+00 -2.083626454554335938e+13 6.859663027679518965e-01 2.870458655133013570e-01 6.758015138472863725e-01
0.000000000000000000e+00 -2.075004586021771094e+13 7.811176086945381680e-02 2.673992477598530204e-01 5.668032714062637423e-01
0.000000000000000000e+00 -2.054642295049557031e+13 7.526055540159956037e-01 2.795591875529458425e-01 8.309090476740871312e-01
0.000000000000000000e+00 -1.983061214440912891e+13 6.622433341257836226e-01 2.897139824078340808e-01 6.984345790588211145e-01
0.000000000000000000e+00 -1.979692233384479297e+13 9.669180602188270912e-01 2.644060776449499439e-01 3.421588319453711113e-01
0.000000000000000000e+00 -1.924297198594041016e+13 9.898091328544150747e-01 2.629183875021804395e-01 1.671409908476658712e-01
0.000000000000000000e+00 -1.829858541280283984e+13 8.401558025154953757e-02 2.662309070778215991e-01 9.620258185483190339e-01
0.000000000000000000e+00 -1.819960318010620312e+13 5.902114650953766972e-01 3.026901948313708290e-01 4.514056282888099236e-01
0.000000000000000000e+00 -1.818738448030858984e+13 1.387225856768230514e-01 2.695355101528957853e-01 2.603200430398254772e-01
0.000000000000000000e+00 -1.770545999307665234e+13 1.616415118987617472e-01 2.707835304625518802e-01 1.864671443840111298e-01
0.000000000000000000e+00 -1.759316044993503125e+13 4.288514297713984513e-01 3.079402612364852132e-01 4.364714631486834584e-01
0.000000000000000000e+00 -1.724906276750264648e+13 4.072068556677519435e-01 3.013779793785262839e-01 9.252828073639790540e-01
0.000000000000000000e+00 -1.707055919687335547e+13 2.834066377989440388e-01 2.810200530314685974e-01 1.543702784161713470e-01
0.000000000000000000e+00 -1.630930922887127734e+13 5.255395123461279461e-01 3.314008608601969330e-01 4.289485759924884789e-01
0.000000000000000000e+00 -1.595591760300343359e+13 4.492991796709945307e-01 3.148426278885595453e-01 6.385548148844781835e-01
0.000000000000000000e+00 -1.571921341199027539e+13 5.091533917849189184e-02 2.625730017133124372e-01 1.199657644173662829e-01
0.000000000000000000e+00 -1.497457411895688086e+13 3.243636451461983095e-01 2.844650200235939730e-01 9.287319207346748096e-01
0.000000000000000000e+00 -1.445847224855959180e+13 6.099191097788635441e-01 2.952355771388580630e-01 9.001026017055044903e-01
0.000000000000000000e+00 -1.389879805673237500e+13 1.321702376709682492e-01 2.658826292610316777e-01 9.633541318952443255e-03
0.000000000000000000e+00 -1.355753862645287305e+13 5.918203087578259858e-01 2.987593647078395920e-01 6.311984546176103716e-01
0.000000000000000000e+00 -1.323945761549799609e+13 6.937452988782777386e-01 2.806485484118187435e-01 5.006548266827094418e-01
0.000000000000000000e+00 -1.265579722056033008e+13 3.455704962214025677e-01 2.855293137444124829e-01 6.906448987625465330e-01
0.000000000000000000e+00 -1.264942227101950977e+13 3.851449370410586770e-01 2.925918559923653683e-01 2.033751910513851291e-01
0.000000000000000000e+00 -1.233071775608185156e+13 5.772358056539862448e-01 3.017523560326412779e-01 4.217623063336685130e-01
0.000000000000000000e+00 -1.206223786798435742e+13 1.910632348680183501e-01 2.683660153131440795e-01 2.956007955656725361e-01
0.000000000000000000e+00 -1.200247544884212305e+13 6.628422812642250639e-01 2.836293373585857536e-01 7.511639978243048743e-01
0.000000000000000000e+00 -1.160265715690125000e+13 3.534820255912907161e-02 2.581131580422010297e-01 5.507043281884150820e-01
0.000000000000000000e+00 -1.145574780877588867e+13 8.466473893768389214e-02 2.606523939198306383e-01 2.747504255169411769e-01
0.000000000000000000e+00 -1.134044607015258789e+13 4.770863421579573105e-01 3.296613096121772113e-01 1.065747198248412353e-02
0.000000000000000000e+00 -1.131970742317823828e+13 4.812935920739337403e-01 3.344559236668076529e-01 7.278723437935685769e-02
0.000000000000000000e+00 -1.131860074715509180e+13 1.319969260807446476e-01 2.634104648981930863e-01 6.082783149547020818e-01
0.000000000000000000e+00 -1.118902299401877930e+13 9.226980299760400017e-01 2.599492958010108934e-01 8.365051947608398430e-01
0.000000000000000000e+00 -1.032333830635846094e+13 8.919619192187971946e-01 2.607951509452162142e-01 4.227435025977600569e-01
0.000000000000000000e+00 -9.818738988366691406e+12 1.538473388506098605e-01 2.631740603878549578e-01 7.551429185966679336e-01
0.000000000000000000e+00 -9.331620766395466797e+12 4.671165987096521643e-01 3.187612092511298290e-01 4.854211176404858996e-01
0.000000000000000000e+00 -9.204246834712972656e+12 8.662555395371380751e-01 2.610465560323672607e-01 1.767788427128751394e-01
0.000000000000000000e+00 -9.155263870875583984e+12 5.136881846985643651e-01 3.393515214845862493e-01 4.349563595220573564e-02
0.000000000000000000e+00 -9.013325935939148438e+12 5.389184732792084986e-02 2.560597748265475149e-01 7.020001754918282488e-01
0.000000000000000000e+00 -8.788740364827188477e+12 9.060655521427380954e-01 2.580162828987220269e-01 2.193099378858937021e-01
0.000000000000000000e+00 -8.775957732186973633e+12 5.930730164697257667e-01 2.932489646619548251e-01 8.365936131141624710e-01
0.000000000000000000e+00 -8.745264334582183594e+12 1.999073186755895293e-02 2.539372567294170269e-01 1.545237801514549592e-01
0.000000000000000000e+00 -8.640922451244351562e+12 2.333050945568266865e-01 2.678935931386375868e-01 9.599625967489775480e-01
0.000000000000000000e+00 -8.565751177532053711e+12 7.424139855699019019e-01 2.700761671953710863e-01 6.492871520207434965e-01
0.000000000000000000e+00 -8.474189210065806641e+12 3.934824565368655325e-02 2.545483957790316554e-01 5.148551334825740566e-01
0.000000000000000000e+00 -8.113243457292359375e+12 8.327044146285904613e-01 2.618368727852589117e-01 9.206057298732974736e-01
0.000000000000000000e+00 -7.897959663431384766e+12 6.213145937532550400e-01 2.856633882473654795e-01 9.394392183065003454e-01
0.000000000000000000e+00 -7.743556502005701172e+12 1.970177842056033413e-01 2.635208979468419699e-01 3.980510706374029706e-01
0.000000000000000000e+00 -7.702955973707202148e+12 1.223854647211302105e-01 2.581748295595528431e-01 1.921946538068863841e-01
0.000000000000000000e+00 -7.598969518989512695e+12 2.589918415045312505e-01 2.687806959628409320e-01 9.830003405842603348e-01
0.000000000000000000e+00 -7.592039909770941406e+12 3.684512847278039738e-01 2.832553182621951882e-01 4.085800661536488354e-01
0.000000000000000000e+00 -7.551485594211916016e+12 6.396562110136512214e-01 2.817639970111672776e-01 2.021355666567197229e-01
0.000000000000000000e+00 -7.517772199662976562e+12 6.243825076582595335e-01 2.844786187079900719e-01 1.538246289870695005e-01
0.000000000000000000e+00 -7.469341806653433594e+12 8.643207672783759232e-01 2.586669097910950788e-01 8.492112544298673349e-01
0.000000000000000000e+00 -7.379670274790051758e+12 9.387882223252975722e-01 2.540569145849257415e-01 5.219907429603244386e-01
0.000000000000000000e+00 -6.937162077108163086e+12 2.595307121034151621e-01 2.677414033893715795e-01 1.678484138670692793e-01
0.000000000000000000e+00 -6.611509449883962891e+12 5.632941369146161614e-01 2.990695927879096772e-01 2.105268347023990794e-01
0.000000000000000000e+00 -6.303282431296182617e+12 3.093136786486241352e-01 2.721494985167652869e-01 1.203678097586020623e-01
0.000000000000000000e+00 -6.169922434424962891e+12 4.112910770958452256e-01 2.901896020639995744e-01 5.278513006977570976e-01
0.000000000000000000e+00 -6.167558304587190430e+12 7.110497921846845593e-01 2.694612220659922119e-01 6.014485062990976294e-01
0.000000000000000000e+00 -6.130185425253083984e+12 2.491098508140914269e-01 2.652433560658227218e-01 5.106590723334295534e-01
0.000000000000000000e+00 -6.068099546507329102e+12 5.741113842953344815e-01 2.942826368993435304e-01 9.650931921035127425e-01
0.000000000000000000e+00 -5.892388471621057617e+12 5.217216004198999002e-03 2.484640200808120314e-01 5.446988604487041918e-01
0.000000000000000000e+00 -5.823137808719708008e+12 6.558282834551166784e-01 2.760346570296938751e-01 9.152196242887397082e-01
0.000000000000000000e+00 -5.743007123026698242e+12 8.667827160931214081e-01 2.553502286648802189e-01 9.144615183239455103e-01
0.000000000000000000e+00 -5.690149264878199219e+12 6.141353672686480358e-01 2.832051983626046043e-01 2.567893461214904027e-01
0.000000000000000000e+00 -5.621344114119458008e+12 9.194690649990874265e-01 2.518686225401149947e-01 9.006094369023378565e-01
0.000000000000000000e+00 -5.430302437149024414e+12 1.377456018421820971e-01 2.549746458476829236e-01 1.990932256362030195e-01
0.000000000000000000e+00 -5.429320641454988281e+12 2.068372221108147890e-01 2.600537575837865711e-01 8.557281019781045606e-01
0.000000000000000000e+00 -5.410018861887427734e+12 4.441309192652044269e-01 2.996524414914700785e-01 9.684269278232019440e-01
0.000000000000000000e+00 -5.391985306917864258e+12 9.990992437406635007e-01 2.471898316935835505e-01 3.864463669625082254e-01
0.000000000000000000e+00 -5.071226906965995117e+12 4.762314794751926206e-01 3.192293680019209212e-01 5.573001444322031039e-01
0.000000000000000000e+00 -4.950509041716053711e+12 2.317801889725148445e-01 2.610785295505811954e-01 3.284062404631923338e-01
0.000000000000000000e+00 -4.950028381998104492e+12 7.550390566315801077e-02 2.500527521604122283e-01 5.000555828063908415e-01
0.000000000000000000e+00 -4.786228256635920898e+12 9.427328919282003117e-01 2.486378198871098677e-01 9.560569364140459880e-01
0.000000000000000000e+00 -4.660126812826363281e+12 3.713148187477629536e-01 2.779473605954906335e-01 6.383292386647860805e-01
0.000000000000000000e+00 -4.648258008016027344e+12 2.315122178317408075e-02 2.464988552079793172e-01 1.939094519022807050e-01
0.000000000000000000e+00 -4.468711796408236328e+12 4.749430476083648101e-01 3.164693427268443493e-01 2.703259684389721640e-01
0.000000000000000000e+00 -4.396701419804824707e+12 6.359495352651144406e-01 2.759398457833844853e-01 2.549654159330584369e-01
