weight logl a b
2.400835106073993442e-05 -1.414101292505404672e+03 1.027201120774275112e-02 -1.079198959616329834e-01
2.406944237162646130e-05 -1.414097751151511147e+03 1.012588313404953755e-02 -8.019478663223700288e-02
2.405987459674098145e-05 -1.414097148737665066e+03 1.027780845973539497e-02 -1.080384934946194697e-01
2.433080569076086189e-05 -1.414084950964729842e+03 1.014804079734736575e-02 -8.125991025279488689e-02
2.461606083475402926e-05 -1.414072295126725749e+03 9.858166949609878382e-03 -7.294693767336357659e-02
2.490086183019425147e-05 -1.414059791821566478e+03 1.035577680518486726e-02 -9.477836274168982555e-02
2.492190293142843851e-05 -1.414057947183474425e+03 1.030813432505707505e-02 -9.088627110302982537e-02
2.493940373381627921e-05 -1.414056245204153129e+03 1.011894591643815178e-02 -7.992189369997015902e-02
2.497186117337712471e-05 -1.414053944598199905e+03 1.041916189392676217e-02 -1.060373140284474047e-01
2.518967984062887635e-05 -1.414044259855589189e+03 9.893718481050230162e-03 -7.310966198819279782e-02
2.522271610293421731e-05 -1.414041949214965371e+03 9.857153222281075933e-03 -8.659246728899927525e-02
2.529689449513255561e-05 -1.414038012595121018e+03 9.796216083137319897e-03 -7.663552025602382578e-02
2.531759537000313022e-05 -1.414036194612915551e+03 1.004416164811183787e-02 -7.688163622524579743e-02
2.531557791858279178e-05 -1.414035274301834534e+03 1.018143778613272987e-02 -1.052106939343624425e-01
2.531055061166556213e-05 -1.414034472907063900e+03 1.029026420191597735e-02 -8.962732860506994470e-02
2.540770722838447696e-05 -1.414029641673906553e+03 9.892437061205808235e-03 -7.311932310090929477e-02
2.574093968334091928e-05 -1.414015611527856663e+03 1.019625468767178245e-02 -8.383053748395163929e-02
2.579223864558505036e-05 -1.414012620617113271e+03 1.004758178784650319e-02 -9.937382080642231941e-02
2.583733158392471249e-05 -1.414009873829386606e+03 1.010424677869919963e-02 -7.931781083899225315e-02
2.586553475376195962e-05 -1.414007782858048358e+03 1.039459190329137389e-02 -9.899186389234082561e-02
2.586231246562561972e-05 -1.414006907444255376e+03 1.041154335365825773e-02 -1.069382734710448979e-01
2.620672944446537074e-05 -1.413992678009280098e+03 1.041436786424562028e-02 -1.065116191793253897e-01
2.621091850648553883e-05 -1.413991518175247393e+03 9.970228444937924428e-03 -7.460640594279888127e-02
2.630358440458632700e-05 -1.413986989017047563e+03 1.032212245222786928e-02 -9.205689194234856210e-02
2.629641194639206132e-05 -1.413986261734109803e+03 1.041307178280239526e-02 -1.020100180510135068e-01
2.636143835586272089e-05 -1.413982791962094780e+03 1.024246082550125253e-02 -1.070551323960944323e-01
2.648133394994362546e-05 -1.413977254130539450e+03 1.000590983218477975e-02 -7.564900511207861555e-02
2.646362289348148160e-05 -1.413976923167145742e+03 9.855002217194909486e-03 -8.626968676899515742e-02
2.643924703518698983e-05 -1.413976844699760022e+03 1.041579724027793391e-02 -1.027382166168013811e-01
2.646915428233448034e-05 -1.413974714170407879e+03 9.933200048875323596e-03 -7.378577404468367185e-02
2.645835762368558839e-05 -1.413974122149487584e+03 1.007477165053526080e-02 -1.006847986434158404e-01
2.668347556365169271e-05 -1.413964649755026585e+03 9.800829607307694202e-03 -7.581632507929914055e-02
2.672190876298585332e-05 -1.413962210454234992e+03 9.800324580399831509e-03 -7.862063862269663694e-02
2.678685638364860700e-05 -1.413958782902323492e+03 9.928265610341789615e-03 -7.371493424764929969e-02
2.679810503828382632e-05 -1.413957363058602368e+03 1.014299163501029138e-02 -1.036746514550599407e-01
2.700375211868075685e-05 -1.413948718412384778e+03 1.039269032450142877e-02 -1.079592913589049186e-01
2.743025130753942134e-05 -1.413932047769408200e+03 9.803572921599980339e-03 -7.935417414402823333e-02
2.766251679439936544e-05 -1.413922615923597732e+03 1.030942363983328169e-02 -1.083445110746945605e-01
2.780984548099701614e-05 -1.413916304124100861e+03 1.041738669690250862e-02 -1.049124379308552513e-01
2.800991517799636274e-05 -1.413908135675100766e+03 9.815426905029157878e-03 -8.150123800935848983e-02
2.917118866852602216e-05 -1.413866512703350736e+03 1.041154047436067265e-02 -1.061895002215156314e-01
2.943531843677872102e-05 -1.413856498975366776e+03 9.886448191764707349e-03 -8.884474962054667024e-02
2.974376756379214766e-05 -1.413845074619701791e+03 9.974870235434363241e-03 -7.490534854890840144e-02
2.982839557594928876e-05 -1.413841233424599068e+03 1.021698024873329835e-02 -8.519810222744128581e-02
2.980686476129641366e-05 -1.413840955507992931e+03 9.991330450461008428e-03 -7.536721250702216324e-02
3.023460297389824779e-05 -1.413825707173794854e+03 1.031164136971127882e-02 -1.082317858621739681e-01
3.029336779442150159e-05 -1.413822765432208598e+03 9.842062815213180327e-03 -8.464205346637321270e-02
3.077189217544261472e-05 -1.413806092554484849e+03 9.908684836748393732e-03 -7.362462042201789458e-02
3.083997309218612166e-05 -1.413802882559894897e+03 1.025825390757133249e-02 -8.776922105446316458e-02
3.092476282617914025e-05 -1.413799136987166548e+03 1.029152766096265437e-02 -9.003357849125226409e-02
3.091486844965459261e-05 -1.413798456988318094e+03 9.810817655885172017e-03 -8.025096098968376168e-02
3.096876257839279231e-05 -1.413795715198398284e+03 1.001488936662255080e-02 -7.614378012405920160e-02
3.102313512420705493e-05 -1.413792961015617266e+03 9.960130093336384827e-03 -9.408884142027629238e-02
3.173823651559079707e-05 -1.413769172082853174e+03 9.881995952960929974e-03 -7.345951725239574515e-02
3.171834746688489200e-05 -1.413768798938196142e+03 9.813139935791782842e-03 -7.514712038216808665e-02
3.184046018778393663e-05 -1.413763956422086949e+03 1.026916839067983089e-02 -8.853626348637755328e-02
3.196016546231136558e-05 -1.413759203938039263e+03 9.854318451662139045e-03 -8.578159591434397768e-02
3.194544665272171208e-05 -1.413758664580207096e+03 9.828597687519369241e-03 -8.289322338302684834e-02
3.200048919750378656e-05 -1.413755943045987578e+03 1.001107943824871421e-02 -7.606773002267219752e-02
3.199101299624959702e-05 -1.413755239216603968e+03 9.970650915890846844e-03 -7.490581899413295552e-02
3.206747508253782701e-05 -1.413751851956932569e+03 9.874370462128988224e-03 -7.347501725365157554e-02
3.216074011543003288e-05 -1.413747947778507069e+03 1.018547368395845976e-02 -1.050292200113789320e-01
3.231152042099671182e-05 -1.413742270400074631e+03 9.884180676140240374e-03 -8.847209773560171797e-02
3.262913533855712231e-05 -1.413731488624810027e+03 9.838487186282239561e-03 -7.392100929190315028e-02
3.288600258234594112e-05 -1.413722647122276385e+03 9.936187137394691948e-03 -7.417716730151457938e-02
3.308969101243462463e-05 -1.413715472451995538e+03 9.834574460582709565e-03 -8.352679449503330744e-02
3.341486929858382280e-05 -1.413704693246596662e+03 1.013847719708514672e-02 -8.121506940722422740e-02
3.338384412217921458e-05 -1.413704622162051692e+03 1.040996371908872037e-02 -1.031951343631769547e-01
3.335264166652315376e-05 -1.413704557256477301e+03 9.966203270619457266e-03 -9.436648021891880234e-02
3.341482887052374645e-05 -1.413701694456479572e+03 1.038656741134876688e-02 -1.075239591596355293e-01
3.358553034959967012e-05 -1.413695598906234409e+03 1.000040285541432816e-02 -7.580811958293831587e-02
3.373820465685162717e-05 -1.413690063371509268e+03 1.024529190281210644e-02 -8.708552822448734076e-02
3.410126496200138627e-05 -1.413678359756831242e+03 1.039848276160545287e-02 -1.006211562233065848e-01
3.422686119563283949e-05 -1.413673683485224046e+03 1.007212982583764044e-02 -1.002254541515117392e-01
3.448170200485823982e-05 -1.413665265429425517e+03 9.833701875564579420e-03 -8.328600148630216360e-02
3.494399321772390039e-05 -1.413650947650060061e+03 9.914431523429342863e-03 -9.072942836148278900e-02
3.505413116988282372e-05 -1.413646800764510999e+03 1.040808685956805257e-02 -1.051564125898527546e-01
3.527819896713670837e-05 -1.413639429055941264e+03 1.008120601418042300e-02 -7.875159626090333376e-02
3.581253215175690018e-05 -1.413623396343837612e+03 9.813204449558091125e-03 -7.590333666333348717e-02
3.607739824130703783e-05 -1.413615027654326695e+03 1.037662407272845616e-02 -9.781239059431845462e-02
3.635521124850608080e-05 -1.413606356679293413e+03 9.863555158518125254e-03 -8.638285468548745349e-02
3.641352062781795512e-05 -1.413603754084599586e+03 1.040169290014207604e-02 -1.015755179265400709e-01
3.717411632929413877e-05 -1.413582081514592574e+03 1.013059941295618716e-02 -8.097985527308604325e-02
3.724464190244630815e-05 -1.413579186143158267e+03 9.925355388227641296e-03 -7.418731111845344728e-02
3.731191949773985961e-05 -1.413576381402910329e+03 9.837131663846740426e-03 -7.435886428798799130e-02
3.763505878989182002e-05 -1.413566758205500491e+03 9.821406833371001954e-03 -8.119021931252756730e-02
3.765938383517889815e-05 -1.413565112074251374e+03 1.040669712311409478e-02 -1.036129361857305309e-01
3.772319508042221869e-05 -1.413562419076707101e+03 1.040464490656722862e-02 -1.052854770421185471e-01
3.788943265622164990e-05 -1.413557021984617677e+03 1.008794945494055628e-02 -1.008475756101481213e-01
3.797906833949250214e-05 -1.413553659061301687e+03 1.011169487091979902e-02 -8.014841064249278446e-02
3.832502386545959277e-05 -1.413543591188622258e+03 1.018750577980899463e-02 -8.389413924421829094e-02
3.829145155995237695e-05 -1.413543467561686157e+03 1.039538605996830067e-02 -1.006392870395449446e-01
3.829232829458227295e-05 -1.413542444665594303e+03 1.039605990096038879e-02 -1.007634594622477398e-01
3.847690985735943979e-05 -1.413536635918681895e+03 1.032608753811260771e-02 -1.079068277920798291e-01
3.868323533984874610e-05 -1.413530287925265839e+03 1.027869799481516411e-02 -1.073077759508909157e-01
3.873135782032087785e-05 -1.413528044684561337e+03 1.026117702069526821e-02 -1.069455319991652331e-01
3.878648388214924484e-05 -1.413525622403705484e+03 1.028807203460415515e-02 -9.016753689791512372e-02
3.880332317114440754e-05 -1.413524188344390041e+03 1.037083632503214142e-02 -1.075680516673878095e-01
3.922254694472017129e-05 -1.413512442477485820e+03 1.006913990507619927e-02 -9.989714931859583480e-02
3.934518524556838661e-05 -1.413508320625880060e+03 1.012393695893485518e-02 -1.023922727927095710e-01
3.956973171297558354e-05 -1.413501629760779451e+03 9.824087133715755926e-03 -8.138276979543501710e-02
3.956297648302533731e-05 -1.413500800492455937e+03 9.846691527087378382e-03 -7.426691818629382880e-02
3.952700164682772374e-05 -1.413500710211728347e+03 1.015451683796823878e-02 -8.222838690087308500e-02
3.954876392989967328e-05 -1.413499159795720061e+03 1.027051732895557790e-02 -1.071059446355844269e-01
3.962886152163542445e-05 -1.413496136556993179e+03 9.961555073253823556e-03 -7.501287918739674154e-02
4.002453986774770999e-05 -1.413485201473397183e+03 9.866622308182290690e-03 -8.644002663876548809e-02
4.052423906072749935e-05 -1.413471793945680474e+03 9.896073286477666264e-03 -7.401710683156870196e-02
4.070004873144575174e-05 -1.413466464946311817e+03 1.017939295526694432e-02 -8.354901780091128494e-02
4.066836742559295950e-05 -1.413466243658961048e+03 9.889744132778210961e-03 -8.848121397875852168e-02
4.066544228882742031e-05 -1.413465315588132398e+03 9.900329609123889596e-03 -8.935180275722331977e-02
4.064364518927984050e-05 -1.413464851742226529e+03 1.037718754753406969e-02 -9.827250192699521492e-02
4.094439902101008758e-05 -1.413456479211191890e+03 9.959802220024495389e-03 -9.363433401127063682e-02
4.148631878217663612e-05 -1.413442330531107700e+03 9.865785375426205928e-03 -8.627378242684113907e-02
4.160635937404014395e-05 -1.413438441210940482e+03 1.039694610829570987e-02 -1.014501338823654564e-01
4.158886323498893158e-05 -1.413437861815363703e+03 1.011392454252361267e-02 -8.037924460409850980e-02
4.167960892994634117e-05 -1.413434682221370394e+03 1.016827409859048098e-02 -1.040562893325558402e-01
4.163881480687213721e-05 -1.413434661455602281e+03 1.019784959466818464e-02 -8.459152098220923399e-02
4.162623923112453861e-05 -1.413433963516916720e+03 1.017297428687007066e-02 -1.042258457381453063e-01
4.173051551547441313e-05 -1.413430461587971422e+03 9.956874554926942178e-03 -9.340727700853523885e-02
4.225025800651676262e-05 -1.413417083775644869e+03 1.002790960770407608e-02 -9.765295418581754205e-02
4.302418942378712140e-05 -1.413397931733828727e+03 1.039533104178390344e-02 -1.057775498918258616e-01
4.349346374284926187e-05 -1.413386083568072991e+03 9.823083351352290826e-03 -7.591638046653215177e-02
4.369179261308865983e-05 -1.413380533963687412e+03 9.934064535747744173e-03 -9.177380782691058059e-02
4.375863327976527384e-05 -1.413378005310647495e+03 1.010223980409204192e-02 -1.012982803653690311e-01
4.382752164147551765e-05 -1.413375432268059285e+03 9.816361559723388308e-03 -7.752971624268645279e-02
4.384346790633905443e-05 -1.413374068492878450e+03 1.034049084481590552e-02 -1.076355242425430792e-01
4.388806670129938146e-05 -1.413372051782091376e+03 1.032742189364825591e-02 -1.076335888724442302e-01
4.391675495925232434e-05 -1.413370398326883787e+03 9.854986460956782768e-03 -8.501563116961863287e-02
4.422673376400135492e-05 -1.413362364793558982e+03 1.018811382479237887e-02 -8.414139594005010103e-02
4.446310853580291494e-05 -1.413356034412416193e+03 9.840268259492558622e-03 -7.485666663435752710e-02
4.447352623197274395e-05 -1.413354800140088628e+03 9.828949172657565347e-03 -8.160673969062748334e-02
4.456178554224019255e-05 -1.413351817570759295e+03 9.979089073095456786e-03 -9.472902419948536767e-02
4.461143695426824973e-05 -1.413349703975987950e+03 1.039701846080993974e-02 -1.052005209017887744e-01
4.480962105279342518e-05 -1.413344271364085671e+03 1.002239138996895151e-02 -9.726232788940114560e-02
4.501082029787218780e-05 -1.413338791324162230e+03 1.012630440451025432e-02 -1.022979369533325578e-01
4.516200017150262899e-05 -1.413334438207014728e+03 9.982161515234920512e-03 -7.573523261004244667e-02
4.516641461250456752e-05 -1.413333340464991579e+03 9.828635590649378861e-03 -7.561581946072326588e-02
4.522606741017813766e-05 -1.413331020602874560e+03 9.819000494029894721e-03 -7.702974473797019606e-02
4.522649119746682600e-05 -1.413330011232497554e+03 9.819206231593401168e-03 -7.927050142181379933e-02
4.591555312349167376e-05 -1.413313890328415710e+03 1.037318432961958914e-02 -1.069534613651270671e-01
4.646569759227698340e-05 -1.413300979881911189e+03 1.028055840719706987e-02 -1.070186758199991317e-01
4.646942994255308173e-05 -1.413299899560285212e+03 1.001841440278501694e-02 -9.698684015617620169e-02
4.745066868200682123e-05 -1.413278003618785988e+03 1.019435266225352660e-02 -1.047753716335459995e-01
4.740581864708963617e-05 -1.413277949258657827e+03 1.030036845239867827e-02 -9.144465204932217262e-02
4.740235623935335559e-05 -1.413277022298936117e+03 1.025707238969024437e-02 -8.837803645335906566e-02
4.736922122294151576e-05 -1.413276721559593170e+03 1.009815993937459438e-02 -7.987391287754985747e-02
4.743887018289467641e-05 -1.413274252297392877e+03 1.034611053953569254e-02 -1.074074539846259224e-01
4.742167278955543655e-05 -1.413273614880042942e+03 9.958332917496759418e-03 -7.523628002056370612e-02
4.771823017246872402e-05 -1.413266380727302703e+03 1.035742739127280126e-02 -9.650934638498087637e-02
4.784950032146885441e-05 -1.413262633560850645e+03 1.036886153628978346e-02 -9.780401742377997643e-02
4.890484353985833683e-05 -1.413239817794622013e+03 1.039637991558842872e-02 -1.041245880793844059e-01
4.928378675089491683e-05 -1.413231099078283478e+03 9.831334030398729273e-03 -7.582203783296503907e-02
4.925635533977614877e-05 -1.413230655834367781e+03 1.016193434120399308e-02 -1.035824557734050799e-01
4.953861053549250913e-05 -1.413223941859750312e+03 1.021856086436567779e-02 -8.604055445222513754e-02
4.951542215661891658e-05 -1.413223410056322791e+03 1.028125222179487874e-02 -9.011334533737858088e-02
4.949912886283664917e-05 -1.413222739165403482e+03 1.034579787003793439e-02 -9.542390818342116887e-02
4.953041216519454750e-05 -1.413221107368000730e+03 9.912546295790067297e-03 -8.992996335587499779e-02
4.969105671278122933e-05 -1.413216869264598927e+03 1.039144266997352878e-02 -1.015146412082590377e-01
4.982329615748592571e-05 -1.413213211567116559e+03 1.000080986015823570e-02 -7.641056124734690869e-02
4.997337375941453557e-05 -1.413209203897317821e+03 1.001992972619047961e-02 -7.700519161816665736e-02
5.001409076188171991e-05 -1.413207389455129260e+03 9.824091477081998980e-03 -7.977024170613278287e-02
5.010858550237457247e-05 -1.413204501875370624e+03 1.015494953457324323e-02 -8.259529591856784592e-02
5.013021315588531319e-05 -1.413203070352763916e+03 1.029507291040946543e-02 -1.070930333572901461e-01
5.024085399225179275e-05 -1.413199865715823762e+03 9.967074905485387437e-03 -9.376648419085098496e-02
5.055540529817259993e-05 -1.413192624366606424e+03 9.883984685573873885e-03 -7.447555359788449181e-02
5.052248474541763592e-05 -1.413192275756418894e+03 1.016565002890500169e-02 -8.315376628126380787e-02
5.097651344044326610e-05 -1.413182329230216055e+03 9.890511839742335831e-03 -7.449256430912543081e-02
5.126821832638888684e-05 -1.413175623201702592e+03 1.037305187389529065e-02 -9.858063221182722380e-02
5.136071790702933875e-05 -1.413172820598867929e+03 1.037884376372223694e-02 -1.062418896574843785e-01
5.140336730550793107e-05 -1.413170990553996944e+03 1.017264053129098011e-02 -8.354309656718084121e-02
5.195510407310808209e-05 -1.413159314273650580e+03 1.038813354988710191e-02 -1.053647488791875642e-01
5.227327564862043759e-05 -1.413152208977479404e+03 1.004566976349059726e-02 -9.828561758847276231e-02
5.240263785313838775e-05 -1.413148737305323948e+03 1.013041015104966525e-02 -8.147054186569513412e-02
5.236593489428305310e-05 -1.413148437953607981e+03 9.823996015068114929e-03 -7.761028094776500907e-02
5.259946594129225191e-05 -1.413142988269607940e+03 1.025819406669222639e-02 -1.063605237150051508e-01
5.310584697535627189e-05 -1.413132407201376509e+03 1.034015289783880853e-02 -9.506512244535492151e-02
5.335488125256667932e-05 -1.413126728767636678e+03 1.031810556467806922e-02 -9.311096363479243188e-02
5.380622887947974695e-05 -1.413117304997197607e+03 1.039209781307516567e-02 -1.026743213458631843e-01
5.396018353471634027e-05 -1.413113447803448253e+03 1.034199052950468545e-02 -1.071121563174892710e-01
5.421733418010765113e-05 -1.413107693559956942e+03 1.017716123801302303e-02 -1.039851075974116412e-01
5.421944795658027386e-05 -1.413106654573619835e+03 1.033686672441894855e-02 -9.480674411244827127e-02
5.419051878836645417e-05 -1.413106188273053021e+03 9.825014143927800203e-03 -7.786907142187171615e-02
5.432082367087595886e-05 -1.413102786589649440e+03 1.034876765047035990e-02 -1.070139052024023929e-01
5.438484023555620773e-05 -1.413100608793207584e+03 9.825569076236925770e-03 -7.766749543026518765e-02
5.462108647207759035e-05 -1.413095274228775224e+03 9.962197599577039819e-03 -7.556579970964083515e-02
5.518785025027355388e-05 -1.413083951411197859e+03 1.000972532887840771e-02 -9.622453486530813116e-02
5.517160939048577678e-05 -1.413083245737754851e+03 9.863750691966585715e-03 -7.489424372531372498e-02
5.516681289557420444e-05 -1.413082332679271985e+03 1.030156466627660944e-02 -9.184704739779636640e-02
5.516836088032417705e-05 -1.413081304619593539e+03 9.973290757851985266e-03 -9.400711115988724664e-02
5.511328205151082852e-05 -1.413081303495416023e+03 9.829586834412130936e-03 -7.682692200303598007e-02
5.508237499872782221e-05 -1.413080864444085364e+03 1.039091172265194096e-02 -1.026208884415735767e-01
5.527174156465949830e-05 -1.413076432460617980e+03 9.941715196816247602e-03 -7.518581417987602045e-02
5.524429317093209219e-05 -1.413075929192053536e+03 1.004500768890527473e-02 -9.815842504589133988e-02
5.552276292218717111e-05 -1.413069901156683727e+03 1.008306650232169976e-02 -1.000528960616005048e-01
5.575244012999466256e-05 -1.413064773057562434e+03 1.004940401168731567e-02 -7.819294329064319093e-02
5.570438397508962607e-05 -1.413064635385343081e+03 1.032139124079924780e-02 -9.350015266512889944e-02
5.581857187325474460e-05 -1.413061587592810838e+03 1.027821745504998996e-02 -1.066290545475487850e-01
5.583349143195095874e-05 -1.413060320341882516e+03 9.843405399933745359e-03 -7.564317671966613865e-02
5.581808755855629151e-05 -1.413059596269435588e+03 9.830135829726791008e-03 -8.032703913783012517e-02
5.619061416577388399e-05 -1.413051944500866739e+03 9.826747005971192550e-03 -7.796909436266763471e-02
5.620314081122925089e-05 -1.413050721594433753e+03 1.038636732420322728e-02 -1.049423545621606113e-01
5.666617606067545420e-05 -1.413041516745500758e+03 9.890214265849607556e-03 -8.776427497260175237e-02
5.688309800833017476e-05 -1.413036695986392942e+03 1.037582432587119685e-02 -9.944632882936810248e-02
5.703853481992264047e-05 -1.413032967147204317e+03 1.002996188782453307e-02 -9.729851510470677312e-02
5.699813424053342867e-05 -1.413032675701416110e+03 9.827816081647601509e-03 -7.775085544376025837e-02
5.695787431860980442e-05 -1.413032382288529789e+03 1.027459553981197038e-02 -1.065239334992444942e-01
5.704047488373363735e-05 -1.413029933134570001e+03 1.033806128106016381e-02 -1.069706233535807627e-01
5.710278725761711147e-05 -1.413027841307003428e+03 1.013623342020385232e-02 -8.189004110310094120e-02
5.725769095340551147e-05 -1.413024132262883541e+03 9.834274136890017171e-03 -7.652244231211358105e-02
5.731269646522558218e-05 -1.413022172058117121e+03 1.019687349749716365e-02 -1.045409156377046234e-01
5.728630802000122201e-05 -1.413021632593456161e+03 1.038596432344089660e-02 -1.014693572057887572e-01
5.745317211740789834e-05 -1.413017724018049648e+03 1.012063661102229062e-02 -8.117344910648038869e-02
5.819700504818993273e-05 -1.413003860342332473e+03 9.846293702631049582e-03 -7.568060078935223700e-02
5.832897610000938108e-05 -1.413000595249055550e+03 1.013314894138810096e-02 -8.177609979912681126e-02
5.845459529370492110e-05 -1.412997443932039914e+03 1.018415887683608856e-02 -1.040906413735125380e-01
5.866400917134947029e-05 -1.412992867828964336e+03 1.003887410246658007e-02 -9.773122123900579439e-02
5.877013199916727429e-05 -1.412990060469440778e+03 1.036072569358634926e-02 -9.756935318712778304e-02
5.888625073038919428e-05 -1.412987086606804041e+03 9.923303793918911153e-03 -9.038722852015457221e-02
5.907335776460338538e-05 -1.412982914212566357e+03 1.023463988838332200e-02 -1.055843696141334220e-01
5.915775252522644846e-05 -1.412980486588741314e+03 1.005275286274646268e-02 -9.844507789494927330e-02
5.942115127590030701e-05 -1.412975043991020357e+03 9.870143887679497241e-03 -8.570813643483354838e-02
5.990031143811046151e-05 -1.412966012531684100e+03 9.999926050531571242e-03 -9.549848856360454441e-02
5.993699133223094784e-05 -1.412964400370121439e+03 1.011527436852231038e-02 -1.013873436227219482e-01
6.003863191537802616e-05 -1.412961706015806612e+03 1.028015278479197520e-02 -1.065100009611015253e-01
6.006392050938336874e-05 -1.412960284899121461e+03 1.038757433036311545e-02 -1.029231987128862436e-01
6.013139916794281036e-05 -1.412958162082262334e+03 1.038751076464065892e-02 -1.029288642488175309e-01
6.040615086720597980e-05 -1.412952603300786905e+03 1.034238062108384926e-02 -9.566280406489813259e-02
6.130336623560422708e-05 -1.412936859480537350e+03 1.036536529932251260e-02 -1.061496639919545792e-01
6.156783124775587848e-05 -1.412931554721961447e+03 9.925984197780866880e-03 -7.517145872684971586e-02
6.165688275085802776e-05 -1.412929109370364131e+03 9.889677456602061212e-03 -7.496912927368581947e-02
6.173458974693139996e-05 -1.412926849850483677e+03 9.886610236889505077e-03 -7.498392286559973918e-02
6.184094685922368118e-05 -1.412924128520494378e+03 9.910562612784910852e-03 -7.503254976232787143e-02
6.255898470837863243e-05 -1.412911584369073353e+03 1.036906667005258603e-02 -1.058849811864694956e-01
6.267389823897457528e-05 -1.412908749171158206e+03 1.023010834243254230e-02 -8.715056363323037125e-02
6.278076848277588744e-05 -1.412906045443868607e+03 1.032864363461103580e-02 -9.444397662188452891e-02
6.300285352546289015e-05 -1.412901514216671785e+03 1.001477166282654929e-02 -9.628188437976681335e-02
6.327725555953933470e-05 -1.412896168283366023e+03 9.839674996503497417e-03 -7.659592415547322730e-02
6.351934022489162115e-05 -1.412891349806095377e+03 9.837739790073976587e-03 -8.104095021997848036e-02
6.364871050003456372e-05 -1.412888315170524038e+03 1.012881030180919073e-02 -1.018686701163629138e-01
6.391191697633628497e-05 -1.412883188397944650e+03 1.033587403089656492e-02 -1.066804293130940717e-01
6.468567004978268873e-05 -1.412870154542118598e+03 1.019080989627777628e-02 -8.489652641990774740e-02
6.473959069023563445e-05 -1.412868321309977318e+03 1.023429603268427579e-02 -8.746658692512854216e-02
6.511906389947971297e-05 -1.412861476889509731e+03 1.038370686381093894e-02 -1.037560645332902265e-01
6.535843626566350780e-05 -1.412856807710771136e+03 9.886809917967732952e-03 -8.709127245580927656e-02
6.561047488056746303e-05 -1.412851958874832462e+03 1.009381796388694047e-02 -1.002928650806347299e-01
6.581264704686911389e-05 -1.412847882211870456e+03 1.012816226029934763e-02 -1.017924797028899597e-01
6.596388792333092216e-05 -1.412844586796485601e+03 9.849893085558933392e-03 -8.291987223603825008e-02
6.681106298447141969e-05 -1.412830825555722413e+03 9.833908272233890524e-03 -7.841156193985487910e-02
6.675603798418476304e-05 -1.412830649486211314e+03 1.029180133881653358e-02 -9.150075629138787470e-02
6.672539058192228281e-05 -1.412830108687212260e+03 1.036161608278128587e-02 -1.059754945622441991e-01
6.689781136138972929e-05 -1.412826527984570021e+03 1.012839568231226062e-02 -8.176363554869636729e-02
6.690908177848148069e-05 -1.412825359526625107e+03 9.840765246916606535e-03 -8.130284277367660906e-02
6.692818724308202184e-05 -1.412824074023717458e+03 1.005639947610389301e-02 -7.874566688599315967e-02
6.718318084648394392e-05 -1.412819271304912718e+03 1.006723055371148284e-02 -7.916125995496181567e-02
6.765925165626629815e-05 -1.412811210133158056e+03 9.932708424298254679e-03 -9.081638291710225630e-02
6.836988613977278855e-05 -1.412799761769521865e+03 9.919209724647659598e-03 -8.976063298722003481e-02
6.830231624465247879e-05 -1.412799750557284824e+03 9.855984904281911430e-03 -7.588832181209692607e-02
6.851267161919956958e-05 -1.412795675520790837e+03 1.037052958415065479e-02 -9.956710847335714654e-02
6.853595569573970269e-05 -1.412794335727868884e+03 1.029439925699564273e-02 -1.064300190822955461e-01
6.861363213819613317e-05 -1.412792203001887174e+03 9.877314431282091522e-03 -7.535278375121645666e-02
6.879750263683476761e-05 -1.412788526790695414e+03 1.037768349390028044e-02 -1.010106010450990688e-01
6.878706219261926326e-05 -1.412787678558362813e+03 1.015324107661763620e-02 -8.301579458855457005e-02
6.879177451627720293e-05 -1.412786610054750327e+03 1.038162616594934251e-02 -1.024959744571869447e-01
6.881932341760138149e-05 -1.412785209666960327e+03 1.004150445907734529e-02 -7.825846324916208019e-02
6.920459531172044832e-05 -1.412778626969435209e+03 1.012911270501772043e-02 -8.185610020102696005e-02
6.919430088591446584e-05 -1.412777775734000443e+03 1.035279616920493917e-02 -1.061318129032111646e-01
6.936741149043421713e-05 -1.412774277053930518e+03 1.028847457436463803e-02 -9.133864782105871605e-02
7.030680457079910468e-05 -1.412759825648634433e+03 1.026689566567222378e-02 -8.978463609829945291e-02
7.037505733521881037e-05 -1.412757855334923079e+03 1.037971448507622740e-02 -1.019205550767467994e-01
7.041844673171825694e-05 -1.412756238979812679e+03 1.031885508238914589e-02 -9.385612554047928491e-02
7.039117796320035311e-05 -1.412755626293803743e+03 1.020673287008753288e-02 -1.045035018044091490e-01
7.078108542057553250e-05 -1.412749102426161926e+03 1.009025019002376261e-02 -8.017160696628233829e-02
7.083151388097822963e-05 -1.412747390223112461e+03 9.992834690328952774e-03 -7.679590373467304332e-02
7.109744435241708541e-05 -1.412742642844340025e+03 1.030242071663056702e-02 -9.248877525123444521e-02
7.141704741420977639e-05 -1.412737157635942822e+03 1.032121667842111901e-02 -9.410444921157057330e-02
7.158749233862838008e-05 -1.412733773865393687e+03 9.881265049044941906e-03 -7.543577188642380804e-02
7.173717020112722062e-05 -1.412730685209969579e+03 9.946102160667914804e-03 -9.166790684918080245e-02
7.173597049762676437e-05 -1.412729701933706110e+03 1.029700820124747340e-02 -9.207659850846328098e-02
7.220478231805005104e-05 -1.412722187955295340e+03 1.025267178554330194e-02 -8.886482187036226499e-02
