a b
1.020082980718230170e-02 -9.950137345496989916e-02
1.007084650123192537e-02 -8.739421453921214500e-02
1.018026067070058188e-02 -9.584703811789485606e-02
1.004588656815611630e-02 -9.056856188140605113e-02
1.010089015802854290e-02 -8.791585266751678063e-02
1.002961410371673578e-02 -9.309762966601420331e-02
1.002234417009302547e-02 -8.046865978667061547e-02
1.012514894456806314e-02 -8.508233390571229293e-02
1.003437146072647806e-02 -8.424350405283220766e-02
1.018403994291761094e-02 -9.441002351116023483e-02
9.970661723144466637e-03 -8.816200027676290851e-02
1.015970400440716764e-02 -9.266793762740332951e-02
1.018618240446185486e-02 -9.965497127028499769e-02
9.982687330436855466e-03 -8.860283063841545292e-02
9.892307786745636877e-03 -8.062936114301177959e-02
1.010574912334514380e-02 -8.824036761192899370e-02
9.930780636356995039e-03 -8.674798306143038928e-02
9.995227953602782434e-03 -8.319709016860032946e-02
1.019629732389629867e-02 -1.003070662273584102e-01
9.944940172721641880e-03 -8.263529369018085546e-02
1.000315594510925443e-02 -9.098303368286164705e-02
1.013682321064786340e-02 -9.188429381824514408e-02
1.015358627824960308e-02 -9.206515968770889735e-02
1.017967567751509872e-02 -9.327504867263125554e-02
1.020582298267593696e-02 -9.070051351480756807e-02
1.016376007629663653e-02 -8.575403705906325946e-02
1.022131398880390257e-02 -9.717251562843687296e-02
1.015538481193486303e-02 -9.291351463000241395e-02
1.014973514400650118e-02 -9.173138093280774896e-02
1.010894391072512249e-02 -9.522799717926355711e-02
1.009377922527204818e-02 -9.059563677373327906e-02
1.013831953658032858e-02 -9.463342171038502393e-02
1.026854422090604790e-02 -1.010453592029771919e-01
9.958904652148360681e-03 -8.249950160781049924e-02
1.006244224881824856e-02 -8.778425243431864367e-02
1.014317413405883134e-02 -9.638855237113852503e-02
1.005067114829338859e-02 -8.861018909769224905e-02
1.023926794578696592e-02 -9.978470174540632343e-02
1.010567442434926605e-02 -9.193697714811199795e-02
1.008970060240926836e-02 -8.707567293616436110e-02
1.011685709885083023e-02 -9.148574872182790862e-02
1.009996501197698432e-02 -8.728350772598347795e-02
1.006458074541451836e-02 -8.614703948664526045e-02
1.013154479705121597e-02 -9.411891849813369681e-02
1.000125613199267377e-02 -8.661088774183944849e-02
1.025692721656103201e-02 -1.014119060930402938e-01
1.009278788495709955e-02 -8.767332215845713428e-02
1.027992767549006092e-02 -9.956378340866067767e-02
1.011107217346239595e-02 -8.583240050998086623e-02
1.022680101734251001e-02 -9.825207396496415946e-02
1.015847865942961364e-02 -9.241154673913265505e-02
1.014601137527459951e-02 -9.351688928786217048e-02
1.016745958997772314e-02 -9.500983461697209975e-02
1.003381270866423453e-02 -9.055561624715791069e-02
1.016891464352838448e-02 -9.941767408270107964e-02
1.002911169870178421e-02 -8.502606222419073490e-02
1.005729961217208951e-02 -8.971546168458277570e-02
9.959675788795183116e-03 -8.441376931245980764e-02
1.005365830294654289e-02 -8.516144638998501826e-02
1.007395298278374041e-02 -9.432081124154945151e-02
1.014076367841598714e-02 -9.337020837175846744e-02
1.008337934739884922e-02 -8.882886732386929829e-02
1.013977736512230304e-02 -9.697516741631506676e-02
1.007438100997840730e-02 -9.507380060629255780e-02
1.010883628917891297e-02 -8.423068110959941457e-02
1.016585504607445817e-02 -9.684589383214547986e-02
1.022614227355597011e-02 -9.758078722881036171e-02
1.007356621409395692e-02 -9.044055621959912195e-02
1.008499536260699936e-02 -8.997699402101977384e-02
1.000459616215515490e-02 -9.381342557125949000e-02
9.942147998570557976e-03 -8.765280093497884728e-02
1.023546516229986020e-02 -8.792374562550842043e-02
9.998359198049665275e-03 -8.475426812306396940e-02
1.013233352648838098e-02 -8.968152128829776082e-02
1.033306919198310331e-02 -9.535989876969019896e-02
9.881191170918623978e-03 -7.682823437589014759e-02
1.011171661404552946e-02 -9.033528395839840464e-02
1.015937506650829020e-02 -9.583889378618537513e-02
1.036319069479278016e-02 -1.045149368705695636e-01
1.004516307903463579e-02 -8.577904215551646061e-02
9.980779671288741994e-03 -8.989740006929758387e-02
1.004847052712258548e-02 -8.184789131504754955e-02
1.009198198706793420e-02 -9.711101689084200572e-02
1.016434636128442370e-02 -9.056253474202247133e-02
1.015625140915181468e-02 -9.082600221547676433e-02
9.944940172721641880e-03 -8.263529369018085546e-02
1.022824285483551338e-02 -9.880161949699606261e-02
1.004760095315110346e-02 -9.327096337509144242e-02
1.004017648186895928e-02 -9.272009038579742679e-02
1.010356665791338482e-02 -9.207840130094502307e-02
1.008705797314481817e-02 -8.834714850455172019e-02
1.013387490918719880e-02 -9.596062105727631852e-02
1.010603521980081576e-02 -9.107469070486229334e-02
1.008465108823840273e-02 -9.058459833605492229e-02
1.002525987735676527e-02 -8.259897180109487813e-02
1.021037900471020304e-02 -9.544308555274683137e-02
1.006665459280107339e-02 -8.650703066320031276e-02
1.005334707352313617e-02 -9.134506345097559432e-02
1.000727946251073197e-02 -8.827990927610973593e-02
1.006673411253512784e-02 -8.668723132565725464e-02
1.017056666632505657e-02 -9.781541960513751022e-02
1.022993415648733306e-02 -9.422388735713638219e-02
1.019223599219837295e-02 -9.229210167120260877e-02
9.992655743508396804e-03 -8.794457057148274970e-02
1.016393232102490163e-02 -9.324824593522507143e-02
1.010443134318017577e-02 -9.201687771675803873e-02
1.028456889336730462e-02 -1.007165224116719493e-01
1.013597769525528131e-02 -9.873423212586240894e-02
1.010768470698275578e-02 -8.741247513905503475e-02
1.008958791751429773e-02 -8.755904115896218087e-02
1.024591186507919222e-02 -9.176378405198670762e-02
1.007395809963142208e-02 -9.029541688739572969e-02
1.009915528584390959e-02 -8.978322045547981745e-02
1.014542115511678222e-02 -8.990374594957484256e-02
1.010119863220335784e-02 -8.839279062692750877e-02
1.007729614902676957e-02 -9.072041875007408329e-02
1.010043633513951766e-02 -9.121043446158005885e-02
9.883574671647535337e-03 -9.024983377032858023e-02
1.011971046357253157e-02 -8.893081574977723669e-02
1.007153551258516133e-02 -8.600335414529935996e-02
1.020072696748854091e-02 -9.438705363929789094e-02
1.010059710901217711e-02 -8.846117551378296362e-02
1.022229407422257236e-02 -9.804049766770073226e-02
1.016836844199893453e-02 -9.363862735126460279e-02
1.021261526868288971e-02 -1.003184960672081072e-01
1.004663818654120272e-02 -8.838652438340033335e-02
1.021485648260869045e-02 -9.790379483914923853e-02
1.011245298146293964e-02 -9.476799304277783165e-02
1.007186310519536665e-02 -8.826459605710423872e-02
1.011150322117153333e-02 -8.630748521796460793e-02
1.018367746991845346e-02 -9.174166014144513603e-02
1.018201492237826716e-02 -1.001934242615312165e-01
1.019979804228887676e-02 -9.056576341874733593e-02
1.015731726829542658e-02 -9.131368738070899660e-02
1.022938286693144544e-02 -9.636007070992991252e-02
1.010356347131990962e-02 -8.524089285611302635e-02
9.888919124702966190e-03 -7.665898695624795423e-02
1.005093343044358850e-02 -9.169380335722743247e-02
1.012735189236739497e-02 -9.271036001512267255e-02
9.990104714506745087e-03 -8.583232625852943443e-02
1.001829824534956892e-02 -8.847000914696345752e-02
1.013719258066846096e-02 -9.428455126045087731e-02
1.020328448237944885e-02 -9.377253378146499507e-02
1.027101093765799694e-02 -9.897189072257206455e-02
1.000249982792177084e-02 -8.240249797196930182e-02
1.016565778440509105e-02 -9.626403029658447963e-02
1.016387158827043724e-02 -9.418101639798792668e-02
1.015788781951316999e-02 -9.586616277604242953e-02
1.006715851930093525e-02 -8.258176358933977390e-02
9.973623746631313236e-03 -8.462782182751871218e-02
1.020935171852158790e-02 -9.381503422368075995e-02
1.017147436292613338e-02 -9.202842150663803622e-02
1.020549273190875239e-02 -9.859917294371567387e-02
1.012848435185366436e-02 -9.673889787043621347e-02
1.005459634608438929e-02 -8.287625799756903611e-02
1.011511738864038362e-02 -9.240304846136693229e-02
1.016457026825053761e-02 -9.414262445332677309e-02
1.003433169652771101e-02 -9.372150204207119195e-02
1.017801560740838607e-02 -9.240555168511677131e-02
1.013719258066846096e-02 -9.428455126045087731e-02
9.931087668721673423e-03 -8.239701060228643570e-02
1.008970060240926836e-02 -8.707567293616436110e-02
1.019878545836714473e-02 -8.729574268658679692e-02
1.004849842383079978e-02 -8.271013661785664439e-02
9.999689936350683594e-03 -9.141426785003026190e-02
1.016990244283176581e-02 -9.785770368284540943e-02
1.010139947561464885e-02 -9.658113888483921272e-02
1.010387702066415511e-02 -8.927793712018550210e-02
1.020549998950265325e-02 -8.895139833742748969e-02
9.888113355837127583e-03 -7.845609510045581381e-02
1.010242057963996187e-02 -9.007965756977309724e-02
1.034958605637437135e-02 -1.016242936519617945e-01
1.023241503177164946e-02 -9.598936815172520731e-02
9.930356225291814276e-03 -8.454030288791480885e-02
9.932714984557111659e-03 -8.247669437077909116e-02
1.012553466924202145e-02 -9.155679710114794645e-02
1.006282537830165136e-02 -8.634404379052540435e-02
1.014224603646483175e-02 -8.305007705594680267e-02
9.998405878760885379e-03 -8.468635251073841630e-02
1.018009941410833591e-02 -9.729958927135262670e-02
1.022943351333364947e-02 -1.019296543142131917e-01
1.011388900993139689e-02 -9.123772315258116272e-02
1.002236701954252462e-02 -8.321675876782919090e-02
1.014188244374044506e-02 -8.456909109534516134e-02
1.010423241020360491e-02 -9.371986114632058218e-02
1.013695967656079444e-02 -9.343343223504896322e-02
1.012785667637623732e-02 -9.369163491846754788e-02
1.008203983644419960e-02 -9.061636460867639187e-02
1.002755467456219185e-02 -9.052473992437071182e-02
9.959800530137341568e-03 -7.840097498670584031e-02
1.022210385253750214e-02 -9.425616637435041412e-02
1.013532880463847985e-02 -9.064127885879913471e-02
1.020524198003831817e-02 -9.823709808614067285e-02
1.017188438227496772e-02 -9.763082524140576091e-02
1.005682363892995701e-02 -8.439302313225138796e-02
1.000827512394432406e-02 -8.633350592304123161e-02
1.003512557837819147e-02 -8.497029658482135872e-02
1.018370271649245845e-02 -9.650886697942828718e-02
1.025759202339229098e-02 -9.833915659212633109e-02
1.006210890790505685e-02 -9.409848506799867174e-02
1.021485648260869045e-02 -9.790379483914923853e-02
1.011039345352628127e-02 -9.566478248998588896e-02
1.020322815606332367e-02 -9.294405041348863250e-02
1.027324333245429461e-02 -1.031103285195147379e-01
1.002563473451667519e-02 -7.851457589239263513e-02
1.008150060369359530e-02 -9.042825071034910067e-02
1.016488296928189788e-02 -9.242439209671293732e-02
1.000097429894628714e-02 -8.563071045804360182e-02
1.014347185598768464e-02 -9.299802954575198122e-02
1.006300600257016564e-02 -8.521258949217580536e-02
1.017047014011516343e-02 -9.194492710475454800e-02
9.977097365919992966e-03 -8.289918740037238720e-02
1.008088995847557234e-02 -8.963544015318558600e-02
1.018306014523904374e-02 -9.361433847707800737e-02
1.003897767079769965e-02 -8.610607013778914798e-02
1.018230228879461741e-02 -9.192463517022031461e-02
1.005945806794863312e-02 -8.578994699907371846e-02
1.008502444986410229e-02 -8.548922439377770743e-02
9.922888990977887791e-03 -8.435703844919784089e-02
1.008174399653877229e-02 -8.742881450537365318e-02
1.007971868699897300e-02 -8.835454453734303826e-02
1.012545996534487680e-02 -8.825553300349242569e-02
9.982908300553580694e-03 -8.682879828603851102e-02
1.021890751416085902e-02 -1.009615632287763631e-01
1.010842076248597010e-02 -9.060164886246790950e-02
1.013428742524040416e-02 -9.481243464731758941e-02
1.012936142768801340e-02 -9.177553219491030312e-02
1.005190518277752215e-02 -7.665069829100823462e-02
1.004224609719598510e-02 -8.733181021665004096e-02
1.004104865595123464e-02 -8.010839383269119374e-02
1.005783562106595669e-02 -9.029308812261316319e-02
1.028241515827306440e-02 -1.047754831800651321e-01
1.035201724201402496e-02 -1.001881914886335601e-01
1.021970874516807404e-02 -1.002415203318758330e-01
1.029351328912094660e-02 -9.851168217901284940e-02
1.000390527877177693e-02 -8.821068011681032495e-02
1.014206275455901279e-02 -9.346644970664752528e-02
1.017239339208142468e-02 -1.022927620815217153e-01
1.012134257116337199e-02 -9.096077599972152150e-02
9.921800633640474876e-03 -8.185569045941476496e-02
1.018512235866797511e-02 -9.329667099127680885e-02
1.023139307089472594e-02 -9.620234458612331174e-02
1.022239148557328725e-02 -9.345509621159098224e-02
1.008832323604254289e-02 -9.104937264966084243e-02
1.001370063669144994e-02 -9.106010520314411494e-02
1.034899535761014955e-02 -1.035785981548937862e-01
1.024591186507919222e-02 -9.176378405198670762e-02
1.018810245106832602e-02 -9.350499181627625056e-02
1.006333985604762615e-02 -9.719919365613760576e-02
1.016043695987221135e-02 -8.681067199472591867e-02
1.018865685735344945e-02 -8.797894476946011011e-02
1.025314824686054255e-02 -9.300270024929258028e-02
1.012900652464589907e-02 -9.102998759815372765e-02
1.008450391094173337e-02 -9.040845516077578026e-02
1.012782091818421881e-02 -9.814852607731494594e-02
1.016926445293175885e-02 -9.366946187598679252e-02
1.012032600355890904e-02 -9.053113335014995045e-02
1.019245150900595365e-02 -9.686153468157887581e-02
9.970318747981557483e-03 -8.222578291027415887e-02
1.028337689670392324e-02 -9.295873173399438194e-02
1.011503360779050092e-02 -9.211279511677772369e-02
1.003440472873690092e-02 -8.583267912258807364e-02
1.018409010787282160e-02 -9.603551836623425153e-02
1.002361135436914685e-02 -8.056159774642468463e-02
1.020953519419430522e-02 -9.280917419259315793e-02
1.020638379197269519e-02 -8.427313614130249597e-02
1.017888623600778086e-02 -9.057405508412097461e-02
1.017031112783870622e-02 -9.175006559662768346e-02
1.005643491124051658e-02 -8.545858088928337537e-02
1.025952324936522247e-02 -9.515221843938803659e-02
1.007328373388245712e-02 -8.597633878712573896e-02
1.000528020695280740e-02 -8.674706133077147996e-02
1.007805077119870718e-02 -8.540813593548279847e-02
1.005283774387399909e-02 -8.657328899175942283e-02
1.020549998950265325e-02 -8.895139833742748969e-02
1.017027041909999291e-02 -8.931894684959762465e-02
1.027992767549006092e-02 -9.956378340866067767e-02
1.009592845521094240e-02 -9.366470637532242627e-02
1.019283761049026571e-02 -9.063971588961639014e-02
1.003030101224364895e-02 -8.822673876221420741e-02
1.015345444671126446e-02 -8.976791676206774540e-02
1.005494523111653132e-02 -9.234230149915134689e-02
1.016649202618770398e-02 -9.472173261867755656e-02
1.007266096559683577e-02 -9.253732799269243081e-02
1.010057795520281909e-02 -9.058103799576677773e-02
9.905288335299397562e-03 -8.292288501517952604e-02
1.008798848666932896e-02 -9.368317670017778376e-02
1.007060240869761536e-02 -9.164307931063375712e-02
1.011201287721308351e-02 -9.170294345568552608e-02
1.015974261261601980e-02 -9.289536318739832765e-02
1.021109453646665971e-02 -9.750589780552743058e-02
1.004113100815574866e-02 -8.794487903032388587e-02
1.008134921384309240e-02 -8.974308521185792031e-02
1.005212838581424906e-02 -8.281700461663410451e-02
1.018140619914538469e-02 -9.675080558176429868e-02
1.019471244202914406e-02 -9.117007485851713611e-02
1.009283978874936372e-02 -8.142919145242211165e-02
1.027164249324170886e-02 -9.585079396476503533e-02
1.018709761862748170e-02 -9.842842116799621621e-02
1.003251649658867123e-02 -9.321321738339416463e-02
1.006367010091024916e-02 -8.919018112325582948e-02
1.023450300659949075e-02 -9.205103391654567702e-02
1.015256930929446522e-02 -9.579820106046832429e-02
1.013441028083590656e-02 -9.151897384460849771e-02
1.015807533804443524e-02 -9.543581981294990690e-02
1.021504249173627032e-02 -9.457906765229973090e-02
1.001145285726299378e-02 -8.719289949179831467e-02
1.009273758320022862e-02 -9.722297173820204641e-02
9.847395857726780333e-03 -7.796636375738530411e-02
1.000760458894910110e-02 -8.353429342803964097e-02
1.010423241020360491e-02 -9.371986114632058218e-02
1.003891449709402167e-02 -8.195414346216178814e-02
1.029836762875977613e-02 -9.640852941351685246e-02
1.012974629595266018e-02 -8.984536826140532284e-02
9.923753572549806612e-03 -8.264856826884670049e-02
1.013194472295312482e-02 -9.451597421979940350e-02
1.002605407204563287e-02 -8.666237816517452508e-02
1.014459080003680957e-02 -9.436148504871888498e-02
1.022018316676387428e-02 -9.594462347620247300e-02
9.824091477081998980e-03 -7.977024170613278287e-02
1.021511217836876956e-02 -9.550678120925581993e-02
1.008550214940164003e-02 -8.362257495520553086e-02
1.000989149573068560e-02 -8.409267080394178251e-02
1.011538888850517515e-02 -9.747019651594679424e-02
1.019439645318091781e-02 -9.771005013181777166e-02
1.026542119678306580e-02 -9.775299067893072902e-02
1.006923545011926407e-02 -8.711065913547599848e-02
1.019057258325038740e-02 -9.827869324148053032e-02
1.013204639307706267e-02 -8.776572250562275634e-02
1.013561993225717967e-02 -8.625625965655037142e-02
1.017188438227496772e-02 -9.763082524140576091e-02
1.013224898185791784e-02 -9.097728370405611109e-02
1.005682363892995701e-02 -8.439302313225138796e-02
1.012179688773399977e-02 -9.213971835111944841e-02
1.019000820987518013e-02 -9.736596724389068314e-02
9.979494770415188454e-03 -8.885332399807133186e-02
1.008534406979395837e-02 -9.089064686404180193e-02
1.023067881200303425e-02 -9.364260645131361471e-02
1.023664548874143876e-02 -1.004046007024510523e-01
1.012826977519406396e-02 -9.586837416837545867e-02
1.021327400395899421e-02 -9.230725203720591132e-02
9.813204449558091125e-03 -7.590333666333348717e-02
1.000390527877177693e-02 -8.821068011681032495e-02
1.013249339696904727e-02 -8.943813151296087227e-02
1.008642240818061891e-02 -9.258343961551274148e-02
1.007030428172327186e-02 -8.605297379967580262e-02
1.029336618174644252e-02 -1.022378705555415657e-01
9.977444469457565079e-03 -8.450699931109539875e-02
1.003468014645878675e-02 -8.668356864951065610e-02
1.021196370812012949e-02 -9.679625103032396538e-02
1.023553974396200494e-02 -1.004018890575717471e-01
9.994507791091331028e-03 -8.087493433624093342e-02
1.019386241067049559e-02 -9.708990093165170698e-02
1.010500245073063519e-02 -9.435705610176037261e-02
1.022993415648733306e-02 -9.422388735713638219e-02
1.019245150900595365e-02 -9.686153468157887581e-02
1.027694968934757952e-02 -1.011924972680999790e-01
9.933180609450531495e-03 -8.208456869801117328e-02
1.009193204851441955e-02 -9.531802349168483346e-02
1.015836749237981895e-02 -8.839930024100439709e-02
1.015883813781158496e-02 -8.744525045844420141e-02
1.005121942506453925e-02 -8.739159627106718453e-02
1.015757765039800031e-02 -9.182477125497201520e-02
1.007117961894581082e-02 -8.741282833462071800e-02
1.015146500493870063e-02 -9.577227016161748985e-02
1.003283439677678940e-02 -9.451893774728903352e-02
1.015658634688126893e-02 -8.930885611867789287e-02
1.019106999141744518e-02 -9.322432889343601481e-02
1.010310971595511365e-02 -8.939229617959298935e-02
1.023596134708154581e-02 -9.005470725396902409e-02
1.016098015878624805e-02 -8.794083145881215202e-02
1.018624419451672619e-02 -1.016144296872032449e-01
1.027045553820458978e-02 -9.581918682611201277e-02
1.033272854644542299e-02 -9.085407137796353005e-02
1.016894327467497694e-02 -9.193606352694305706e-02
1.005908341623333591e-02 -9.050032268811691871e-02
9.936986653948834403e-03 -8.137650509263627541e-02
1.015649833367809896e-02 -9.333394585621501705e-02
1.010076047459347592e-02 -8.775860494791576372e-02
9.977097365919992966e-03 -8.289918740037238720e-02
1.009986715625271758e-02 -8.978990140901799144e-02
1.001210778658460226e-02 -8.993200743310891809e-02
1.022952560467802613e-02 -9.914228749621001313e-02
1.003589675905506434e-02 -8.953180399780102938e-02
1.012883876921699677e-02 -9.300817461466293068e-02
1.013241713437763869e-02 -9.063213849301976488e-02
1.009679487236034984e-02 -8.880286670958814632e-02
9.965032270869644826e-03 -8.177737059705880718e-02
9.932714984557111659e-03 -8.247669437077909116e-02
9.998280605389577025e-03 -7.990115021131094508e-02
1.007169973593957657e-02 -8.998633240779430054e-02
1.005653116106747236e-02 -8.668101197912392308e-02
1.005373553297386063e-02 -9.167463491315253066e-02
1.022084687494122235e-02 -9.356927063031128533e-02
1.026389501658484665e-02 -9.753286663801796763e-02
1.004078521337192775e-02 -8.464396754020886426e-02
1.023014160666041450e-02 -9.775059305202504767e-02
1.013326437378257727e-02 -9.274025147429165727e-02
1.016742858008817807e-02 -9.564217154278731314e-02
1.016040575349391739e-02 -8.959080335494018499e-02
1.006638159968371860e-02 -8.653194684899201405e-02
1.002980339255252901e-02 -8.500283654891660490e-02
1.010060769320192398e-02 -8.980926670787869881e-02
9.987862709970006525e-03 -8.015760546281103238e-02
1.010993298222321451e-02 -9.281928869469147081e-02
9.814882017437721873e-03 -8.538572760510332316e-02
1.005669391707962601e-02 -8.776688456938330773e-02
1.003995292220357521e-02 -8.659693655679712165e-02
1.009630694993771810e-02 -8.678896616196385416e-02
1.011449718587799362e-02 -9.222693295397510482e-02
1.036161608278128587e-02 -1.059754945622441991e-01
1.013616976412876763e-02 -1.009884487826406829e-01
1.000992952528989566e-02 -8.915154381037115883e-02
1.003874702401669206e-02 -9.456494350501043478e-02
1.013561993225717967e-02 -8.625625965655037142e-02
1.024732670281154612e-02 -1.016266622993855506e-01
1.023176937846244361e-02 -9.150298746389151638e-02
1.007823396930477428e-02 -8.572877974103199072e-02
1.016442917835044119e-02 -9.115526392618700235e-02
1.014919090030262649e-02 -9.318916808882260483e-02
1.016420558186651585e-02 -9.341375120123607267e-02
9.908864133346739766e-03 -7.955487359811219683e-02
1.021301877849017936e-02 -9.992501052126101513e-02
1.015225651551819597e-02 -9.436982328283716193e-02
1.014181043414439515e-02 -9.424915305392467246e-02
1.001207797460865884e-02 -9.022876881798280735e-02
1.016062255551346272e-02 -9.054581475754064357e-02
1.001600450348576199e-02 -8.549539028866659507e-02
1.013154479705121597e-02 -9.411891849813369681e-02
1.001210778658460226e-02 -8.993200743310891809e-02
1.012914556651672848e-02 -8.437245229895551368e-02
1.020355905761747423e-02 -9.803312381674955667e-02
9.896804249188262403e-03 -8.574220091546691513e-02
1.007529583142470486e-02 -8.584658119033772294e-02
9.997174060853687705e-03 -8.016095278415025227e-02
1.002168519363554056e-02 -8.313242042428181655e-02
1.014624306255564046e-02 -9.007756896632002075e-02
1.012081404788420930e-02 -9.654721180325553931e-02
1.006203174411934853e-02 -8.641823846214702343e-02
1.023546516229986020e-02 -8.792374562550842043e-02
1.002435516761725903e-02 -9.124575702179704706e-02
1.007222136384126887e-02 -8.291876164105915770e-02
1.002951009162771079e-02 -8.301065015127440105e-02
1.008372505659467511e-02 -8.837507757739615499e-02
1.013289013987831583e-02 -9.545693785539377529e-02
1.002370110246151441e-02 -9.452778286690399767e-02
1.002843544227285250e-02 -8.774909267311681305e-02
9.992655743508396804e-03 -8.794457057148274970e-02
1.010422619311799469e-02 -9.487495084806130130e-02
1.025471188005239176e-02 -9.566930768402470697e-02
1.009018533038440191e-02 -8.775483507940484706e-02
1.011734326382478233e-02 -9.252552747230557983e-02
1.014022934083917693e-02 -9.299476007089602092e-02
1.018865587327942579e-02 -8.747263087423795547e-02
9.981768431088236526e-03 -8.428368050387557986e-02
1.006739308824138035e-02 -8.875914884672453375e-02
1.006511994904572826e-02 -8.771519567589791677e-02
1.017822454520996706e-02 -9.296595020560527445e-02
1.017509825553582908e-02 -9.744844686214060303e-02
1.009193204851441955e-02 -9.531802349168483346e-02
1.027126979683713748e-02 -9.039839068457999893e-02
1.019577937050323430e-02 -9.248903199028646327e-02
1.011713900542086236e-02 -8.946453559479228268e-02
1.008400059610761040e-02 -8.422927680250791305e-02
1.025854389847643405e-02 -9.733588587361041711e-02
1.011717589462487327e-02 -9.122002994097488937e-02
1.018522601045622478e-02 -9.848146282474501412e-02
9.899510543805015161e-03 -8.096188029103634776e-02
1.006406890977092766e-02 -9.194927771226479862e-02
1.014620077911924934e-02 -9.714921644856566729e-02
1.013147196597687094e-02 -9.134403599273333008e-02
1.001356881471900107e-02 -8.838571999851696503e-02
9.899510543805015161e-03 -8.096188029103634776e-02
1.007529583142470486e-02 -8.584658119033772294e-02
1.021483402239512644e-02 -1.005752754311663999e-01
9.959675788795183116e-03 -8.441376931245980764e-02
1.024757140102701414e-02 -9.476848238362589605e-02
1.015248252962548670e-02 -1.068133132026247711e-01
9.927212914050596859e-03 -8.277921124978915302e-02
1.008047242933583082e-02 -8.813299169530597332e-02
1.007694801375438182e-02 -9.501803637694772320e-02
1.020159552237036305e-02 -9.890657423801219039e-02
9.879030897707807846e-03 -7.834102651473906498e-02
1.012108490164196489e-02 -8.734346817344285085e-02
9.999760498987819712e-03 -8.583671150110872006e-02
1.012695040412166236e-02 -9.366826878915279764e-02
1.023455430518290660e-02 -1.050212138891013502e-01
1.006249035471159375e-02 -8.506907361302151749e-02
1.003277411097339838e-02 -8.861484842210232138e-02
1.006959415083267390e-02 -8.643008912374572361e-02
1.006481228985732501e-02 -8.799130409279487530e-02
1.006960671915195504e-02 -8.517982630097242769e-02
1.011244611424042678e-02 -8.754642502426590589e-02
1.016658779309407429e-02 -9.432697066537620856e-02
1.007991608180337784e-02 -9.221769740139529326e-02
1.007470504274771139e-02 -9.566362641738823669e-02
1.010079123526337608e-02 -8.790900086636921351e-02
1.010403703537256226e-02 -9.134338290820509521e-02
1.014406847716806809e-02 -9.637208652032569489e-02
9.986048095797186996e-03 -8.052852439399149631e-02
9.942982293939230110e-03 -8.266743006854770925e-02
1.002324058305189419e-02 -8.638437399053411347e-02
1.005511991817371886e-02 -8.906956499141882588e-02
1.013050223161408164e-02 -8.995014879090068582e-02
9.977800735053297954e-03 -7.907839609022437877e-02
1.007266096559683577e-02 -9.253732799269243081e-02
1.009193204851441955e-02 -9.531802349168483346e-02
1.011965437629012282e-02 -8.942436913709883584e-02
9.958564713873983842e-03 -8.947465243838492732e-02
1.002491763246350642e-02 -8.599038784179802164e-02
1.010667528535703907e-02 -9.177368993545931275e-02
9.980149858206291413e-03 -8.184493797770997503e-02
1.007910429812457209e-02 -8.986664408163380635e-02
1.008002504711821151e-02 -8.777241812673564070e-02
1.020459078581888168e-02 -9.436515447152782343e-02
1.002435516761725903e-02 -9.124575702179704706e-02
1.014437240626721998e-02 -8.981806955838878004e-02
9.990007168627280942e-03 -8.684405572059117340e-02
1.007337731858911484e-02 -9.294103291712652037e-02
1.019773236324682253e-02 -9.900219464291826199e-02
1.011649594773657290e-02 -8.965270667984381880e-02
1.009647509577064201e-02 -9.758847142463289437e-02
1.021911696208832598e-02 -9.503234535706273078e-02
1.007605325190866902e-02 -8.506145697287270657e-02
1.006282537830165136e-02 -8.634404379052540435e-02
1.006923018706976786e-02 -9.606226780901572226e-02
1.020933387835083750e-02 -9.387357750820179980e-02
1.019405481589154977e-02 -1.009975163041783031e-01
1.008811921987132904e-02 -9.461759694443383495e-02
1.019387237335529772e-02 -9.641837700233035768e-02
9.952073398901993551e-03 -8.285903216671708371e-02
1.008705385977606145e-02 -8.890524042720104880e-02
1.010442909172389048e-02 -9.142637821656229846e-02
9.970318747981557483e-03 -8.222578291027415887e-02
1.007258271957685997e-02 -9.107041332704013392e-02
1.017245214985001978e-02 -9.267403421625175497e-02
9.991957956532446228e-03 -8.997688652398516673e-02
1.012475099919609572e-02 -9.353679003969128658e-02
1.012081404788420930e-02 -9.654721180325553931e-02
9.943367914004561103e-03 -8.867715921975283244e-02
1.017974391174838317e-02 -9.947538316747550624e-02
1.008282089461721986e-02 -9.061228366397866552e-02
1.014794990088975501e-02 -9.605893274636123635e-02
9.976060504525853523e-03 -8.494911638156255052e-02
1.002825406775518374e-02 -9.251146783988817290e-02
1.002491763246350642e-02 -8.599038784179802164e-02
1.016468613908274449e-02 -8.873926164503331826e-02
1.010316099238865034e-02 -9.031544333308105799e-02
1.002566087768782394e-02 -8.977730798418104285e-02
1.004938910083689324e-02 -9.026665609965034420e-02
1.022965747857955410e-02 -9.135355274812662074e-02
1.022267113580728470e-02 -9.437216954935756519e-02
9.968451084963372844e-03 -9.052284527332910002e-02
1.021284344338959510e-02 -9.523012315035672692e-02
1.004774440983019490e-02 -8.787235033511731075e-02
1.002589375600326793e-02 -8.548074706374975129e-02
1.029071491020155937e-02 -1.028623376810828827e-01
9.955613230870775932e-03 -8.297533538540724507e-02
1.005729961217208951e-02 -8.971546168458277570e-02
