weight logl a b
4.388367797743098017e-08 -1.421280907064186295e+03 6.008457860058497024e-01 4.819230224102836746e-01
4.437027180290462509e-08 -1.421268879823875977e+03 6.030955567885991631e-01 4.790417035781360244e-01
4.471312684573699203e-08 -1.421260182391113176e+03 5.967452850276214749e-01 4.839393087612016142e-01
4.471002163007110720e-08 -1.421259251841042442e+03 6.006459171250857487e-01 4.733961882970327273e-01
4.470474717448674668e-08 -1.421258369818322080e+03 6.035824316866833517e-01 4.707775500671707580e-01
4.630521986528835061e-08 -1.421222194820265713e+03 6.008112015381706916e-01 4.819492025029296078e-01
4.626983027868008864e-08 -1.421221959380226053e+03 5.976149054508774761e-01 4.780861504778678994e-01
4.641207109252594021e-08 -1.421217889936819574e+03 6.003315268584741293e-01 4.824303538433287741e-01
4.675145603927821411e-08 -1.421209604114599188e+03 5.991254503908586271e-01 4.834312401092278333e-01
4.737048191129773844e-08 -1.421195450224846354e+03 6.005709540363141086e-01 4.821914369315583593e-01
4.904177398090742484e-08 -1.421159777049938384e+03 6.018049497781817747e-01 4.807993377998054374e-01
4.901130024509972103e-08 -1.421159398626304665e+03 5.972125237389120933e-01 4.841103797697705602e-01
4.964347506790911204e-08 -1.421145582551790994e+03 6.034087626741690968e-01 4.708996925292316393e-01
4.998154510410481702e-08 -1.421137795675697362e+03 6.050929190056116846e-01 4.752304542156234879e-01
5.020640875496164122e-08 -1.421132306832083486e+03 6.031045441310515232e-01 4.790016023160728609e-01
5.122187399538343871e-08 -1.421111282847791699e+03 6.030146535649165696e-01 4.711621171478472814e-01
5.138900609477526395e-08 -1.421107025254697419e+03 5.963899359653405119e-01 4.816819414890211593e-01
5.189143114040145461e-08 -1.421096295841801066e+03 6.050007459085828820e-01 4.754442654472692542e-01
5.195098509712497827e-08 -1.421094148835300075e+03 5.963177515309694421e-01 4.824287486478454068e-01
5.266026634749432211e-08 -1.421079588303147602e+03 6.052532355629479666e-01 4.705662334099790511e-01
5.353173974887475125e-08 -1.421062174770750971e+03 6.004875296068989954e-01 4.736215290461606719e-01
5.397513994814352152e-08 -1.421052925945843981e+03 5.963267037895555456e-01 4.823869588176067924e-01
5.470463013375769943e-08 -1.421038501163273168e+03 5.968561376750424197e-01 4.799515697241243939e-01
5.494695930561859871e-08 -1.421033081171413187e+03 5.963299038631375559e-01 4.824027527835664797e-01
5.500099133952139547e-08 -1.421031098305649266e+03 5.968202241366842298e-01 4.800590678607963846e-01
5.581163365731793149e-08 -1.421015467178935296e+03 6.037501038274046827e-01 4.779316519928429874e-01
5.896197763415254212e-08 -1.420959556725792481e+03 6.056791096706367616e-01 4.711286611637258703e-01
5.907209139502734139e-08 -1.420956690929014712e+03 6.052587729986536047e-01 4.747296660449680239e-01
6.004995002572825750e-08 -1.420939272798759475e+03 6.021377938494586468e-01 4.803349182561444386e-01
6.062197413575489372e-08 -1.420928792078224888e+03 5.970525850004914092e-01 4.839953968110558002e-01
6.066315450464171070e-08 -1.420927113011121946e+03 5.965644552892795938e-01 4.809737834739879481e-01
6.111492516971068179e-08 -1.420918693404263422e+03 5.970948560478041012e-01 4.793518955651560054e-01
6.135195261381636519e-08 -1.420913822516977689e+03 6.004190774317778034e-01 4.822916267048395489e-01
6.247925928512747599e-08 -1.420894614864844698e+03 6.052029194675770940e-01 4.748608063677751123e-01
6.331917457724539175e-08 -1.420880261315881626e+03 5.974528597950180542e-01 4.785214840543113302e-01
6.459560406412585782e-08 -1.420859303155144062e+03 5.985293501569474151e-01 4.837238608705811682e-01
6.535677398343699362e-08 -1.420846588423399226e+03 6.043994761352594614e-01 4.705495617352400406e-01
6.531384487427943122e-08 -1.420846245481750429e+03 5.968112738088864333e-01 4.801613944956913405e-01
6.548706927448030677e-08 -1.420842596807578730e+03 6.023827881996922651e-01 4.717008699352538414e-01
6.596601756266869263e-08 -1.420834309791060832e+03 5.987896443999789486e-01 4.835739506870017079e-01
6.679708272501068337e-08 -1.420820790107266475e+03 5.992227728341108506e-01 4.753754110354959095e-01
7.205308730736162929e-08 -1.420744046344034359e+03 5.990775960157497249e-01 4.756103712377320325e-01
7.360203394741766750e-08 -1.420721776854566087e+03 5.996137700622263811e-01 4.829729993167718449e-01
7.476684584541564766e-08 -1.420705074965713266e+03 6.031539368835754367e-01 4.711471982226816957e-01
7.641811966176400951e-08 -1.420682229678674048e+03 6.054472390902955192e-01 4.740363564178233791e-01
7.732645220537008524e-08 -1.420669413416138013e+03 5.977960625609771705e-01 4.778575977728186652e-01
7.835697453675649673e-08 -1.420655174532534602e+03 5.971705353982356135e-01 4.792481061987298729e-01
8.063680828742991142e-08 -1.420625494291303312e+03 6.018591354084577016e-01 4.722102622206336697e-01
8.255416611126356713e-08 -1.420600994878249594e+03 5.971511266546979391e-01 4.839199422379282245e-01
8.254187810340165924e-08 -1.420600143737151029e+03 5.999128866168011998e-01 4.827006474189678431e-01
8.277011032235033389e-08 -1.420596382505299289e+03 5.970028390538751895e-01 4.797063530766808581e-01
8.306622688519719135e-08 -1.420591811311162473e+03 6.051135572860137923e-01 4.706719622148929361e-01
8.298603473138873375e-08 -1.420591777177682616e+03 5.994820429812227625e-01 4.750393438778430233e-01
8.319202236348848792e-08 -1.420588298056898566e+03 6.004157085923801374e-01 4.737947690294158631e-01
8.354132162765544379e-08 -1.420583108135832845e+03 6.010174398701125797e-01 4.730881737120335440e-01
8.367329338765875157e-08 -1.420580529663910511e+03 5.969241769848033785e-01 4.799340953900368967e-01
8.380268689076912147e-08 -1.420577984444964613e+03 5.971586676882659761e-01 4.839146932904211384e-01
8.439556697464406980e-08 -1.420569934638848736e+03 6.056710179305961894e-01 4.730112411083638446e-01
8.464327081535256409e-08 -1.420566003903862111e+03 5.965661246253158856e-01 4.812019829345579591e-01
8.566413105534278098e-08 -1.420553015317860854e+03 5.971729920016466409e-01 4.792755252079209938e-01
8.567369002623092013e-08 -1.420551903737465636e+03 5.964469805695317151e-01 4.828345727858451841e-01
8.698488971792493169e-08 -1.420535715092907139e+03 6.049040082339053326e-01 4.755031837970614128e-01
9.000965813919659044e-08 -1.420500532537843810e+03 5.993533926329928097e-01 4.752438830891737021e-01
9.053919110975754228e-08 -1.420493666707171315e+03 5.969213728009417075e-01 4.799770644144400467e-01
9.059855072978567888e-08 -1.420492011298513262e+03 6.057372502752144117e-01 4.721737379136368151e-01
9.324692671591633398e-08 -1.420462198414563545e+03 5.965889434084995502e-01 4.833041777623937607e-01
9.609926629333292721e-08 -1.420431067833951829e+03 5.970607609638457491e-01 4.796094240642685413e-01
9.724618632367349312e-08 -1.420418203748525229e+03 5.975728615752023964e-01 4.783878912516371096e-01
9.736216992625383398e-08 -1.420416011778986558e+03 6.054842884788531610e-01 4.710842265685341590e-01
9.797507082108557984e-08 -1.420408736448140189e+03 5.964614726407715395e-01 4.820843153110367929e-01
9.844908552233718801e-08 -1.420402909998784480e+03 5.991727121841986525e-01 4.755328353419374099e-01
9.960176796544748752e-08 -1.420390269599984094e+03 6.057103222329379699e-01 4.724044994674418962e-01
9.952297904422827578e-08 -1.420390060952405292e+03 6.056862384809670319e-01 4.717125327478184915e-01
1.040334312112001125e-07 -1.420344737213634289e+03 5.965285164208243840e-01 4.830123866923767828e-01
1.043209751633737960e-07 -1.420340977069131213e+03 6.055317665645019165e-01 4.735232806308661835e-01
1.044618814098914104e-07 -1.420338627281411846e+03 6.055832563267580237e-01 4.732838503438326905e-01
1.062958967174198674e-07 -1.420320222831436240e+03 6.007730988128484606e-01 4.818278611160719538e-01
1.077550094081000974e-07 -1.420305589296144490e+03 6.004463809316301637e-01 4.821547187636499587e-01
1.107542710658749474e-07 -1.420277135541963617e+03 5.993270383508670918e-01 4.753264642703105003e-01
1.114296983100541891e-07 -1.420270055631458035e+03 6.014713547424636042e-01 4.726583331882118766e-01
1.129024100565764597e-07 -1.420255925697321118e+03 6.046654757419511750e-01 4.759713816861512181e-01
1.147212174376903706e-07 -1.420238944526025989e+03 5.979595426559353166e-01 4.776422359068431267e-01
1.146067412079537506e-07 -1.420238942888719521e+03 6.043278555205409130e-01 4.707178044043028864e-01
1.156467763222316069e-07 -1.420228909001214788e+03 6.056355514340662216e-01 4.716417825799575358e-01
1.177745277151650437e-07 -1.420209677500556381e+03 6.002125330930108138e-01 4.741198560951022656e-01
1.183843293563649974e-07 -1.420203513154792972e+03 5.971008991358595086e-01 4.795843932015205757e-01
1.190944832431668399e-07 -1.420196532360162109e+03 6.050505314182603733e-01 4.707849675297964276e-01
1.193960700571631914e-07 -1.420193003228751422e+03 6.029033228161714275e-01 4.791215786889463368e-01
1.196162401974739800e-07 -1.420190160895171630e+03 6.010679037951753845e-01 4.731033025214227417e-01
1.196703792725483461e-07 -1.420188708391173577e+03 6.055889140624315381e-01 4.731252610861240160e-01
1.209731002634906412e-07 -1.420176881306064388e+03 5.978908768973320020e-01 4.838092742492397513e-01
1.249402917198391208e-07 -1.420143613558132074e+03 6.051536043236785956e-01 4.708620529408337196e-01
1.256169263692799237e-07 -1.420137212506033393e+03 6.016545864975574309e-01 4.807991844526305347e-01
1.275939578537708565e-07 -1.420120596497527913e+03 5.969440987086188644e-01 4.800647923678051376e-01
1.283587539197546918e-07 -1.420113620406578775e+03 6.032061066906021507e-01 4.786397922202242916e-01
1.290367463448551421e-07 -1.420107352295889768e+03 6.056182618424811315e-01 4.717077217984670945e-01
1.294982569812071630e-07 -1.420102782093629685e+03 5.970636727029363655e-01 4.837033426651791146e-01
1.296382764962834143e-07 -1.420100701431425705e+03 6.040498860002215809e-01 4.771863036876319852e-01
1.300668902692983171e-07 -1.420096400656416108e+03 5.973841617986037633e-01 4.838121739191048043e-01
1.312891277111786987e-07 -1.420086047542135475e+03 6.001791032630451328e-01 4.741858619361880578e-01
1.359655127091398923e-07 -1.420050048244516802e+03 5.972827186967708535e-01 4.837756947770933125e-01
1.367327680468364648e-07 -1.420043421092338576e+03 6.054013552198811432e-01 4.738655317839442493e-01
1.378426037495984178e-07 -1.420034337033381235e+03 5.974912083659005280e-01 4.838049385975048966e-01
1.385532925162499687e-07 -1.420028194479946251e+03 6.019184270880926224e-01 4.804504080011430256e-01
1.387083674929365493e-07 -1.420026075861577965e+03 6.052532646636391567e-01 4.743649917840416230e-01
1.439632495749892647e-07 -1.419987891459355069e+03 5.993117724566349169e-01 4.754065879396445760e-01
1.448291943129726075e-07 -1.419980894437261213e+03 5.968647147266156194e-01 4.803827869344303725e-01
1.460348991345426352e-07 -1.419971603886762068e+03 5.979917554895383125e-01 4.776463190387375546e-01
1.467211498774526717e-07 -1.419965915669373089e+03 6.051616574222817846e-01 4.709400327322482149e-01
1.506965595319579770e-07 -1.419938181239616370e+03 6.028780055867061227e-01 4.791084669196187806e-01
1.506094234242439638e-07 -1.419937759629127868e+03 6.036651634229249774e-01 4.778426082960366972e-01
1.506104241348956344e-07 -1.419936752984740679e+03 6.019435428935281385e-01 4.804011922315274408e-01
1.508427420962587432e-07 -1.419934211664009126e+03 5.969522305524633810e-01 4.801214939320634922e-01
1.508070558740727496e-07 -1.419933448270979170e+03 6.054422990666972204e-01 4.736357568806505713e-01
1.525176425185500379e-07 -1.419921169237072036e+03 6.008609494931111961e-01 4.816623449798742573e-01
1.549744760316598960e-07 -1.419904189082478297e+03 6.019406140515004555e-01 4.722672923510626841e-01
1.562499588280031273e-07 -1.419894992489958440e+03 6.031383578718716443e-01 4.787010923508889237e-01
1.582291171805567007e-07 -1.419881405423701835e+03 6.006086220774023987e-01 4.819154636233811129e-01
1.582584917770958929e-07 -1.419880219794970799e+03 6.055278807759175708e-01 4.715686820248607969e-01
1.594838063393550798e-07 -1.419871507125656535e+03 6.029465601329377922e-01 4.789917896782113216e-01
1.608008766276910510e-07 -1.419862282706679480e+03 6.025346193044791576e-01 4.795924033519257668e-01
1.627714021781081304e-07 -1.419849102739232876e+03 5.988399708501327412e-01 4.833388611301336346e-01
1.643758732908408904e-07 -1.419838293799360372e+03 6.017903960863026924e-01 4.724214428477432892e-01
1.673752668721668636e-07 -1.419819211116607676e+03 6.043396779987906253e-01 4.765464305414284230e-01
1.692797129114361762e-07 -1.419806897062344888e+03 6.053291567918862581e-01 4.740005595242748337e-01
1.720366723078704253e-07 -1.419789741849894881e+03 6.055640574378412522e-01 4.728279366338357104e-01
1.719132733949997032e-07 -1.419789459389872263e+03 6.047176993155604086e-01 4.757114755876832302e-01
1.717603213653019610e-07 -1.419789349490491759e+03 5.972838181106240318e-01 4.792542190903350541e-01
1.744338793711903747e-07 -1.419772903760016334e+03 6.023205168223479955e-01 4.719557227873807381e-01
1.743710195100255727e-07 -1.419772264189941779e+03 6.055880099707519060e-01 4.725000906582467186e-01
1.755302416976548868e-07 -1.419764638169647696e+03 5.999044494641269099e-01 4.825498082475044304e-01
1.759906483104841332e-07 -1.419761018656047327e+03 5.969537117156679118e-01 4.801959622625212587e-01
1.796587532515828523e-07 -1.419739390278785322e+03 6.052121386394764269e-01 4.743637571034416966e-01
1.830079749522258680e-07 -1.419719919784208514e+03 6.031217588391383222e-01 4.713691744850667664e-01
1.847893028279872640e-07 -1.419709233242672099e+03 6.047235038186092870e-01 4.756724758536289843e-01
1.852422526237038429e-07 -1.419705785072967046e+03 6.052368160491001792e-01 4.711252021727121986e-01
1.859411423958795317e-07 -1.419701019330170084e+03 6.049819731156325098e-01 4.750198005020777603e-01
1.865759247802438483e-07 -1.419696611255455082e+03 6.019551856421323510e-01 4.803408023232795254e-01
1.892235145150780467e-07 -1.419681520582272697e+03 6.045298204180966639e-01 4.761047258478097732e-01
1.891823111601218075e-07 -1.419680738355638368e+03 6.031527599385597682e-01 4.786336295423010423e-01
1.943689607169945951e-07 -1.419652691302889707e+03 6.009371574413262529e-01 4.733492015946033638e-01
2.021369521805826234e-07 -1.419612504066306428e+03 5.966517240028282876e-01 4.816182397255044378e-01
2.065382192085578749e-07 -1.419589964038885455e+03 5.991991962140768013e-01 4.830578677312405977e-01
2.085098631521327140e-07 -1.419579463169668315e+03 5.993492273959782901e-01 4.829509311983714026e-01
2.083612618133179548e-07 -1.419579176106286923e+03 5.990761533216016899e-01 4.831369498198246903e-01
2.098237780858337946e-07 -1.419571181488614002e+03 6.003402747405378603e-01 4.740779770239879620e-01
2.131025760353895093e-07 -1.419554675887655094e+03 6.006790020249258566e-01 4.736671227271508355e-01
2.139712920584283107e-07 -1.419549607658310833e+03 5.974421386238594200e-01 4.836476210408838794e-01
2.169924050194576721e-07 -1.419534587162056596e+03 6.051100910306161929e-01 4.710840594248858482e-01
2.185042805543243463e-07 -1.419526643910092844e+03 6.034366575025972290e-01 4.712251864498678278e-01
2.190127305957369103e-07 -1.419523319656373133e+03 6.039883671857272374e-01 4.771609776028766792e-01
2.218612337764036628e-07 -1.419509397401720889e+03 6.043208561826990399e-01 4.765012184309614929e-01
2.221025301166240782e-07 -1.419507310392448517e+03 5.966350057584448585e-01 4.820544954815006999e-01
2.241803959886606576e-07 -1.419496998448095837e+03 5.996740849001592766e-01 4.826878979538943848e-01
2.241991688246742771e-07 -1.419495914711737214e+03 5.967321796973326098e-01 4.829241067603650683e-01
2.243130946988582992e-07 -1.419494406694962890e+03 6.030803569557244836e-01 4.714431746373236587e-01
2.274402116853183449e-07 -1.419479562117001478e+03 5.970124097081670467e-01 4.801403488518152796e-01
2.285386541902938609e-07 -1.419473744154100132e+03 6.054080553824456867e-01 4.734576564880307314e-01
2.286320330149926347e-07 -1.419472335646605643e+03 5.978242663685490177e-01 4.836333162933724727e-01
2.336593895176128307e-07 -1.419449585060483969e+03 5.967198814824190567e-01 4.828366638872843564e-01
2.370777691642838496e-07 -1.419434061287831582e+03 6.021875549047773779e-01 4.799857463079039710e-01
2.400050561742959304e-07 -1.419420789524561314e+03 5.967837173721941557e-01 4.830075814904293829e-01
2.426844540942900238e-07 -1.419408687458392933e+03 6.052739216756858331e-01 4.713306152977673746e-01
2.447346384044370941e-07 -1.419399275000068883e+03 6.042762707335206374e-01 4.765629177800050909e-01
2.445759252439938475e-07 -1.419398923721669462e+03 5.971344584169641090e-01 4.798054481637243351e-01
2.449119417301499583e-07 -1.419396550790646415e+03 6.046626345912284872e-01 4.757160376769342114e-01
2.493242423618157291e-07 -1.419377695287548249e+03 6.054941840497373162e-01 4.727712606134888973e-01
2.514615617731909453e-07 -1.419368159373106892e+03 6.047268329734747372e-01 4.709646265469793480e-01
2.519930612323260578e-07 -1.419365047962734252e+03 6.045706164158841656e-01 4.709438826814839052e-01
2.525854661070171911e-07 -1.419361699843998394e+03 5.967107724608250452e-01 4.826962653695982541e-01
2.557926755091863969e-07 -1.419348082260001775e+03 6.038558486110110479e-01 4.710752590940907036e-01
2.577620876631005370e-07 -1.419339412496426803e+03 6.032447690068373225e-01 4.713746129620521308e-01
2.579693086485706438e-07 -1.419337608895955327e+03 6.018110534623930530e-01 4.724969752199284501e-01
2.603432524385349020e-07 -1.419327448553072145e+03 6.050037412506888979e-01 4.748126558677635556e-01
2.648827163868155740e-07 -1.419309162366727833e+03 6.006788096570022661e-01 4.737139917581233428e-01
2.666046942017069195e-07 -1.419301682499826256e+03 5.995404906866673711e-01 4.752093856647164882e-01
2.713353895711013725e-07 -1.419283093859496603e+03 6.048864665281922237e-01 4.751183721723014619e-01
2.741905903583637763e-07 -1.419271626065243936e+03 5.967231582189899131e-01 4.815382074722699968e-01
2.750352003485075355e-07 -1.419267550424331830e+03 5.977947738217479490e-01 4.835783725509644193e-01
2.766378637136445790e-07 -1.419260740215430360e+03 6.052438134113268253e-01 4.740068481685394963e-01
2.836609379324200072e-07 -1.419234669870675816e+03 6.054372036732031948e-01 4.719045231549668928e-01
2.914513308177000768e-07 -1.419206576484397601e+03 5.997655615665172801e-01 4.825561193240917590e-01
2.915112762166860272e-07 -1.419205370826612807e+03 6.021240459310722715e-01 4.800254802767901507e-01
2.932604681579646803e-07 -1.419198388331134538e+03 6.042118613926871218e-01 4.766395474597397430e-01
2.939510805787155762e-07 -1.419195036154169657e+03 5.976928677014731184e-01 4.784786886301473086e-01
2.941014191642982186e-07 -1.419193524844077729e+03 6.031974484220131716e-01 4.714346624907559402e-01
2.965833992530504786e-07 -1.419184121057088305e+03 6.008001802811347991e-01 4.735952735244049472e-01
2.975778619332705544e-07 -1.419179773603547346e+03 6.013376120916640311e-01 4.730012851536798957e-01
2.988100879124272904e-07 -1.419174641300965050e+03 6.051906449538650978e-01 4.741515728639826843e-01
3.033549401819681407e-07 -1.419158545975399193e+03 5.967409809521356800e-01 4.815599710900062558e-01
3.048872027531869250e-07 -1.419152507633908499e+03 5.981236085035187555e-01 4.775993469482351372e-01
3.049151594547368594e-07 -1.419151415942884341e+03 5.969672949406961138e-01 4.831787527789415115e-01
3.066722858281984910e-07 -1.419144669810514415e+03 6.034739973724360107e-01 4.712916855970645247e-01
3.064716579564872258e-07 -1.419144324233936231e+03 5.971017779349572230e-01 4.800154500289339765e-01
3.195703543419111581e-07 -1.419101472064114205e+03 6.054532207634510943e-01 4.725290117524062472e-01
3.197585733412583622e-07 -1.419099883262335879e+03 6.033741170659971953e-01 4.781485773727591204e-01
3.253317803668534772e-07 -1.419081603990803160e+03 6.052589344723292575e-01 4.738373111762257950e-01
3.261084857013135382e-07 -1.419078219410841029e+03 6.000841404243961730e-01 4.822591451642031513e-01
3.274566408404728720e-07 -1.419073093863144095e+03 5.967239337025378454e-01 4.820163141587818223e-01
3.315287486131031625e-07 -1.419059734986393778e+03 6.026372089860703163e-01 4.718445176600900015e-01
3.326962360491939920e-07 -1.419055219645461648e+03 6.043785490722365372e-01 4.710359760610438040e-01
3.327997546202200463e-07 -1.419053908543446596e+03 5.988633940126940614e-01 4.831515363330602386e-01
3.373315409750056942e-07 -1.419039383267224366e+03 6.028450965370274472e-01 4.789728615443752946e-01
3.398007188498385546e-07 -1.419031090190330133e+03 6.016966257474903879e-01 4.805380036344950034e-01
3.431466567264094122e-07 -1.419020291588659575e+03 6.022038617000785576e-01 4.722030283756668001e-01
3.488821305052168069e-07 -1.419002715384859130e+03 5.979404619964546752e-01 4.780058098018675206e-01
3.512308958846600234e-07 -1.418995005684845864e+03 5.989259177921902877e-01 4.762156915432656512e-01
3.517515239300505163e-07 -1.418992524486665388e+03 6.052268323966912833e-01 4.739090542061819566e-01
3.541827285429108582e-07 -1.418984636552792153e+03 6.026424948539303994e-01 4.718560404985536194e-01
3.564128653821193959e-07 -1.418977359721975063e+03 5.993111257649763601e-01 4.828527443115737672e-01
3.569265954742313971e-07 -1.418974919369354438e+03 5.997127021863192242e-01 4.750302622220199944e-01
3.566580311921673936e-07 -1.418974672088190346e+03 6.038664552205594838e-01 4.772525368231934628e-01
3.610699864731056920e-07 -1.418961377707184965e+03 6.032392519229554662e-01 4.783393813433187147e-01
3.638199023809326862e-07 -1.418952790543557285e+03 5.969526946971951409e-01 4.806358650167211199e-01
3.646191652521352192e-07 -1.418949596089065381e+03 6.049808775671525751e-01 4.747183220146292126e-01
3.650026773250301751e-07 -1.418947544826381545e+03 5.983006582864953682e-01 4.773146810844979826e-01
3.689196195605361678e-07 -1.418935870727932070e+03 6.003829083321310378e-01 4.819560181492597573e-01
3.724098932638809054e-07 -1.418925454403794674e+03 6.054167128659149189e-01 4.724904157228706492e-01
3.725066662143940125e-07 -1.418924194581537222e+03 5.970669727585475872e-01 4.831845209182432654e-01
3.755106391016094841e-07 -1.418915162711111407e+03 6.017589830042293642e-01 4.804380219998705126e-01
3.823208333697819235e-07 -1.418896189381036493e+03 6.016896992714451109e-01 4.726995827711112930e-01
3.825625405740184075e-07 -1.418894557370404527e+03 6.026479900940385770e-01 4.792345798676315716e-01
3.903427990541592094e-07 -1.418873424190086553e+03 6.004054585212379447e-01 4.741313888120077258e-01
3.992980253940872845e-07 -1.418849741446186272e+03 5.983584396053140964e-01 4.833386239151895025e-01
4.032514964409224066e-07 -1.418838889087124926e+03 5.967825052550401743e-01 4.822873401286771333e-01
4.125756900882960265e-07 -1.418815029835008772e+03 5.968032974244341649e-01 4.824272130372561085e-01
4.143236319481354447e-07 -1.418809802126951126e+03 5.973230465542429535e-01 4.795146280945708495e-01
4.166693160706912970e-07 -1.418803156614896579e+03 6.039878831705741691e-01 4.769776236455995910e-01
4.234608214413026518e-07 -1.418785988516616271e+03 6.023252594035934937e-01 4.721477444290727576e-01
4.249359345443444659e-07 -1.418781511099761246e+03 6.043645403556158202e-01 4.711180233923584204e-01
4.323410191776634230e-07 -1.418763234841994972e+03 6.002064571850275199e-01 4.744062262541430264e-01
4.323796122809600675e-07 -1.418762145580557444e+03 6.026656300906106933e-01 4.791811216171682486e-01
4.364286941202479454e-07 -1.418751824511397444e+03 6.053797083234526699e-01 4.725380469615892975e-01
4.372416443412459611e-07 -1.418748963510926615e+03 5.987680379274148423e-01 4.765331984119799413e-01
4.393913066315226640e-07 -1.418743059139954084e+03 6.052658451269722351e-01 4.717748971130943936e-01
4.517212392101013003e-07 -1.418714384252907848e+03 6.048616946986977716e-01 4.749616817708086081e-01
4.527424218138057608e-07 -1.418711126156576029e+03 6.012166597541814816e-01 4.732206887358318403e-01
4.570401920732178754e-07 -1.418700678180403429e+03 5.987384310782520869e-01 4.765946483171407122e-01
4.648332502644714241e-07 -1.418682770775381641e+03 6.023528661951278451e-01 4.796103129067772475e-01
4.653691626038822616e-07 -1.418680618526384478e+03 6.032480279536545087e-01 4.782618681438715602e-01
4.846304733611557783e-07 -1.418639062825133806e+03 5.980649010250916886e-01 4.833647371060185716e-01
4.941382672878696162e-07 -1.418618634143753980e+03 6.047039560146114656e-01 4.712217986171776674e-01
4.946960237878805889e-07 -1.418616506034496069e+03 5.991433865906499179e-01 4.759520978608834385e-01
4.954086747062896033e-07 -1.418614066487663194e+03 5.993667778366430499e-01 4.827363721475537162e-01
4.972883836615183178e-07 -1.418609279408440898e+03 6.023713140249483677e-01 4.721461577424569400e-01
4.976423063154685821e-07 -1.418607567956532876e+03 6.044055404926703678e-01 4.711715726187081787e-01
4.978111193353346444e-07 -1.418606228788436965e+03 5.969731502168166282e-01 4.807888412455357252e-01
4.975593631683583683e-07 -1.418605734642642574e+03 6.041050748088174771e-01 4.711975933768681735e-01
5.004980936001423043e-07 -1.418598845725317005e+03 6.036858436644954029e-01 4.774900300449519963e-01
5.072118656994243694e-07 -1.418584520717707164e+03 5.998810262539903126e-01 4.748761558677331296e-01
5.093651108471636127e-07 -1.418579284445555459e+03 6.044700799997394514e-01 4.711845618495600352e-01
5.123249518599294848e-07 -1.418572490419752285e+03 6.047750817339162532e-01 4.751421429077374858e-01
5.295335228903612454e-07 -1.418538453041573575e+03 6.052241540731631009e-01 4.718347698539654966e-01
5.325573480585588425e-07 -1.418531758927405008e+03 6.036774706936425261e-01 4.774884473642363458e-01
5.328045536481512046e-07 -1.418530294849247639e+03 5.987927018762474463e-01 4.830697040519197349e-01
5.407632630183052397e-07 -1.418514467923462234e+03 6.039967069052243342e-01 4.768830739322011403e-01
5.567788017404814750e-07 -1.418484281478365574e+03 6.047263157827362789e-01 4.752375401715348557e-01
5.602541245958300621e-07 -1.418477059040357290e+03 6.005135037910200868e-01 4.740762175586236138e-01
5.619062972148202025e-07 -1.418473114410016251e+03 6.025544998301297639e-01 4.720298296277466443e-01
5.622535413387796443e-07 -1.418471496625742020e+03 5.990545859502441894e-01 4.829090729141646832e-01
5.635956132017700892e-07 -1.418468112518611406e+03 5.997662960137483124e-01 4.750594619222015536e-01
5.631951146374299046e-07 -1.418467823384562507e+03 6.053143483651576284e-01 4.724402430111067641e-01
5.658134074540896842e-07 -1.418462185160032959e+03 5.969589177413244796e-01 4.826847915157035374e-01
5.664513661087866371e-07 -1.418460058288055279e+03 6.000189447709439738e-01 4.747145671526829536e-01
5.660725057559257331e-07 -1.418459727343033137e+03 5.980171786074112150e-01 4.833218947458703951e-01
5.770867321825143103e-07 -1.418439456944121503e+03 5.968682385791462819e-01 4.821864680032370565e-01
5.795520703701444144e-07 -1.418434194002370532e+03 6.025760880791205532e-01 4.792422342710655481e-01
5.796241207887999230e-07 -1.418433069689225931e+03 5.970051126015751830e-01 4.827800040700780948e-01
5.817877036115337031e-07 -1.418428343904314715e+03 6.052605771363118725e-01 4.720824825465998464e-01
5.886040665040347859e-07 -1.418415695770525417e+03 6.042142831215212562e-01 4.764123643655599483e-01
5.884982744063216465e-07 -1.418414875520568103e+03 6.000677312562161525e-01 4.746586651212545416e-01
5.884813359416901610e-07 -1.418413904303504523e+03 6.051609011466061450e-01 4.717756994240187018e-01
5.896707188687037784e-07 -1.418410885237584807e+03 6.029612561118222747e-01 4.786591610760129178e-01
5.938627811467861792e-07 -1.418402801230568457e+03 5.994724146536932752e-01 4.826155550673337236e-01
6.028534154156008201e-07 -1.418386775440078509e+03 6.037834611454541145e-01 4.772571126639996164e-01
6.034658676208607303e-07 -1.418384760033516613e+03 6.000783996942634646e-01 4.746506593961855036e-01
6.043470290372138676e-07 -1.418382300930744805e+03 5.983957882425490205e-01 4.772818061276971613e-01
6.061371477986671282e-07 -1.418378343238111256e+03 5.990505225469135997e-01 4.761530082189850965e-01
6.105438305218173832e-07 -1.418370099429634138e+03 6.004924900832995238e-01 4.741235388893365599e-01
6.186098786664021515e-07 -1.418355974685558067e+03 6.045681506837268238e-01 4.712765227216954567e-01
6.195440176150748417e-07 -1.418353465763074837e+03 6.046878003711390059e-01 4.752881202302287611e-01
6.327170761919035709e-07 -1.418331426149888102e+03 5.969644256649113689e-01 4.810688787649947118e-01
6.386043210852369439e-07 -1.418321164468319239e+03 5.973634962150721206e-01 4.796045315107761997e-01
6.384042638288872828e-07 -1.418320477790030964e+03 5.994951650442225111e-01 4.754810004894780562e-01
6.388267280396906929e-07 -1.418318816258594779e+03 5.968866116630565655e-01 4.820094598809295250e-01
