logz logzerr logvol nlive logl logwt insert_order
-5.313886731951475376e+05 7.650866730538256206e+02 -6.300000000000004208e-02 1.000000000000000000e+03 -5.313732557858210057e+05 -5.313802270410583587e+05 1.564000000000000057e+00
-5.313802268263567239e+05 3.091042982210625567e+00 -6.400000000000004297e-02 1.000000000000000000e+03 -5.300861314409979386e+05 -5.300931036962352227e+05 6.159999999999999920e-01
-5.300931036962352227e+05 5.570898230075324591e+02 -6.500000000000004385e-02 1.000000000000000000e+03 -5.286848860012468649e+05 -5.286918592564841965e+05 7.459999999999999964e-01
-5.286918592564841965e+05 7.008152715738891629e+02 -6.600000000000004474e-02 1.000000000000000000e+03 -5.253420202828441979e+05 -5.253489945380814606e+05 1.044000000000000039e+00
-5.253489945380814606e+05 1.949104998533866819e+03 -6.700000000000004563e-02 1.000000000000000000e+03 -5.251570914751776727e+05 -5.251640667304149829e+05 1.598000000000000087e+00
-5.251640667304149829e+05 1.351595177873822877e+03 -6.800000000000004652e-02 1.000000000000000000e+03 -5.218715683967246441e+05 -5.218785446519619436e+05 3.840000000000000080e-01
-5.218785446519619436e+05 1.548355164748223160e+03 -6.900000000000004741e-02 1.000000000000000000e+03 -5.166037053874193225e+05 -5.166106826426566113e+05 1.050000000000000044e+00
-5.166106826426566113e+05 3.407258404697163769e+03 -7.000000000000004829e-02 1.000000000000000000e+03 -5.133201219569160603e+05 -5.133271002121533966e+05 6.199999999999999956e-02
-5.133271002121533966e+05 3.314275238445946798e+03 -7.100000000000004918e-02 1.000000000000000000e+03 -5.116369368614997948e+05 -5.116439161167371203e+05 8.060000000000000497e-01
-5.116439161167371203e+05 3.704709133784370351e+03 -7.200000000000005007e-02 1.000000000000000000e+03 -4.939456042108196416e+05 -4.939525844660569564e+05 1.937999999999999945e+00
-4.939525844660569564e+05 1.064428955465913714e+04 -7.300000000000005096e-02 1.000000000000000000e+03 -4.927721523864314659e+05 -4.927791336416687700e+05 1.457999999999999963e+00
-4.927791336416687700e+05 7.352072302574390051e+03 -7.400000000000005185e-02 1.000000000000000000e+03 -4.925389735109601170e+05 -4.925459557661974104e+05 1.056000000000000050e+00
-4.925459557661974104e+05 5.255915919805393969e+03 -7.500000000000005274e-02 1.000000000000000000e+03 -4.918391317738470971e+05 -4.918461150290844380e+05 8.299999999999999600e-01
-4.918461150290844380e+05 3.625676778675943410e+02 -7.600000000000005362e-02 1.000000000000000000e+03 -4.916845436990957824e+05 -4.916915279543331126e+05 1.320000000000000062e-01
-4.916915279543331126e+05 2.352879283479199160e+02 -7.700000000000005451e-02 1.000000000000000000e+03 -4.882236924798188265e+05 -4.882306777350561460e+05 1.967999999999999972e+00
-4.882306777350561460e+05 1.728550832857064279e+03 -7.800000000000005540e-02 1.000000000000000000e+03 -4.866060553725801874e+05 -4.866130416278174962e+05 2.379999999999999893e-01
-4.866130416278174962e+05 2.458549535532613845e+03 -7.900000000000005629e-02 1.000000000000000000e+03 -4.833146470829293830e+05 -4.833216343381666811e+05 1.580000000000000016e-01
-4.833216343381666811e+05 2.497904052253043119e+03 -8.000000000000005718e-02 1.000000000000000000e+03 -4.832613351284360979e+05 -4.832683233836733853e+05 3.059999999999999942e-01
-4.832683233836733853e+05 2.419446684805252971e+03 -8.100000000000005806e-02 1.000000000000000000e+03 -4.822908291113077430e+05 -4.822978183665450779e+05 5.699999999999999512e-01
-4.822978183665450779e+05 2.538482727560924559e+03 -8.200000000000005895e-02 1.000000000000000000e+03 -4.785581884674725006e+05 -4.785651787227098248e+05 1.229999999999999982e+00
-4.785651787227098248e+05 3.599932482483683998e+03 -8.300000000000005984e-02 1.000000000000000000e+03 -4.742913561761003220e+05 -4.742983474313376355e+05 1.264000000000000012e+00
-4.742983474313376355e+05 3.739281786820790785e+03 -8.400000000000006073e-02 1.000000000000000000e+03 -4.742571505601123208e+05 -4.742641428153496236e+05 2.300000000000000100e-01
-4.742641428153496236e+05 3.191356018220537862e+03 -8.500000000000006162e-02 1.000000000000000000e+03 -4.739880771282594069e+05 -4.739950703834966989e+05 2.600000000000000089e-01
-4.739950703834966989e+05 2.559976826543184416e+03 -8.600000000000006251e-02 1.000000000000000000e+03 -4.721060307518556365e+05 -4.721130250070929760e+05 7.800000000000000266e-01
-4.721130250070929760e+05 3.000923408726210710e+03 -8.700000000000006339e-02 1.000000000000000000e+03 -4.710874805851766723e+05 -4.710944758404140011e+05 1.947999999999999954e+00
-4.710944758404140011e+05 3.334944035252799040e+03 -8.800000000000006428e-02 1.000000000000000000e+03 -4.628928853196029668e+05 -4.628998815748402849e+05 1.770000000000000018e+00
-4.628998815748402849e+05 6.044131266921617680e+03 -8.900000000000006517e-02 1.000000000000000000e+03 -4.622982970578126260e+05 -4.623052943130499334e+05 6.540000000000000258e-01
-4.623052943130499334e+05 2.397535228316547546e+03 -9.000000000000006606e-02 1.000000000000000000e+03 -4.620405686181037454e+05 -4.620475668733410421e+05 1.667999999999999927e+00
-4.620475668733410421e+05 2.942455763125230987e+02 -9.100000000000006695e-02 1.000000000000000000e+03 -4.593198110357419355e+05 -4.593268102909792797e+05 1.153999999999999915e+00
-4.593268102909792797e+05 1.427883924791851314e+03 -9.200000000000006783e-02 1.000000000000000000e+03 -4.591682581731133978e+05 -4.591752584283507313e+05 1.745999999999999996e+00
-4.591752584283507313e+05 1.221192833432961152e+03 -9.300000000000006872e-02 1.000000000000000000e+03 -4.574317668597496813e+05 -4.574387681149870041e+05 6.740000000000000435e-01
-4.574387681149870041e+05 8.730923985631109190e+02 -9.400000000000006961e-02 1.000000000000000000e+03 -4.566763980387759511e+05 -4.566834002940132632e+05 1.370000000000000107e+00
-4.566834002940132632e+05 7.141952032611277446e+02 -9.500000000000007050e-02 1.000000000000000000e+03 -4.555557432437887765e+05 -4.555627464990260778e+05 4.239999999999999880e-01
-4.555627464990260778e+05 8.504870331139255768e+02 -9.600000000000007139e-02 1.000000000000000000e+03 -4.552886200648418744e+05 -4.552956243200791650e+05 7.079999999999999627e-01
-4.552956243200791650e+05 8.958945331836661126e+02 -9.700000000000007228e-02 1.000000000000000000e+03 -4.548979683428553399e+05 -4.549049735980926780e+05 2.500000000000000000e-01
-4.549049735980926780e+05 6.908569651137108849e+02 -9.800000000000007316e-02 1.000000000000000000e+03 -4.499379358129375032e+05 -4.499449420681748306e+05 1.082000000000000073e+00
-4.499449420681748306e+05 2.433567070863502977e+03 -9.900000000000007405e-02 1.000000000000000000e+03 -4.493296484420830966e+05 -4.493366556973204133e+05 1.737999999999999989e+00
-4.493366556973204133e+05 1.633271439542656026e+03 -1.000000000000000749e-01 1.000000000000000000e+03 -4.491668018089844845e+05 -4.491738100642217905e+05 1.834000000000000075e+00
-4.491738100642217905e+05 1.670529807789827373e+03 -1.010000000000000758e-01 1.000000000000000000e+03 -4.476246538281797548e+05 -4.476316630834170501e+05 9.939999999999999947e-01
-4.476316630834170501e+05 7.935841578695475391e+02 -1.020000000000000767e-01 1.000000000000000000e+03 -4.442205477648416418e+05 -4.442275580200789846e+05 1.983999999999999986e+00
-4.442275580200789846e+05 2.062821988573792169e+03 -1.030000000000000776e-01 1.000000000000000000e+03 -4.441055313051510602e+05 -4.441125425603883923e+05 1.308000000000000052e+00
-4.441125425603883923e+05 1.617033467316601900e+03 -1.040000000000000785e-01 1.000000000000000000e+03 -4.438887661664032494e+05 -4.438957784216405707e+05 6.460000000000000187e-01
-4.438957784216405707e+05 1.144379268202134199e+02 -1.050000000000000794e-01 1.000000000000000000e+03 -4.430223976636090083e+05 -4.430294109188463190e+05 9.899999999999999911e-01
-4.430294109188463190e+05 4.362513440577799315e+02 -1.060000000000000803e-01 1.000000000000000000e+03 -4.396736860254423227e+05 -4.396807002806796227e+05 1.479999999999999982e+00
-4.396807002806796227e+05 1.869093781046663025e+03 -1.070000000000000812e-01 1.000000000000000000e+03 -4.394202033908226294e+05 -4.394272186460599187e+05 8.780000000000000027e-01
-4.394272186460599187e+05 1.498745891331000848e+03 -1.080000000000000820e-01 1.000000000000000000e+03 -4.384389755167411058e+05 -4.384459917719784426e+05 1.098000000000000087e+00
-4.384459917719784426e+05 4.969723096240541054e+02 -1.090000000000000829e-01 1.000000000000000000e+03 -4.382548387895892956e+05 -4.382618560448266217e+05 1.516000000000000014e+00
-4.382618560448266217e+05 4.648971225370871139e+02 -1.100000000000000838e-01 1.000000000000000000e+03 -4.382045902664858731e+05 -4.382116085217231885e+05 4.259999999999999898e-01
-4.382116085217231885e+05 6.439900993156400943e+01 -1.110000000000000847e-01 1.000000000000000000e+03 -4.295750583803576883e+05 -4.295820776355949929e+05 2.760000000000000231e-01
-4.295820776355949929e+05 4.254452605355791093e+03 -1.120000000000000856e-01 1.000000000000000000e+03 -4.294184337888071896e+05 -4.294254540440444835e+05 5.180000000000000160e-01
